FIPS,year,multiplier
p27041,2036,1.455135533
p27043,2036,1.54008806
p27045,2036,1.701753258
p27047,2036,1.701753258
p27049,2036,1.54008806
p27051,2036,1.455135533
p27053,2036,1.516750323
p27055,2036,1.701753258
p27057,2036,1.244000089
p27059,2036,1.516750323
p27061,2036,1.244000089
p27063,2036,1.151783907
p27065,2036,1.516750323
p27067,2036,1.516750323
p27069,2036,1.244000089
p27071,2036,1.244000089
p27073,2036,1.455135533
p27075,2036,1.244000089
p27077,2036,1.244000089
p27079,2036,1.54008806
p27081,2036,1.455135533
p27083,2036,1.455135533
p27085,2036,1.516750323
p27087,2036,1.244000089
p27089,2036,1.244000089
p27091,2036,1.151783907
p27093,2036,1.516750323
p27095,2036,1.516750323
p27097,2036,1.516750323
p27099,2036,1.701753258
p27101,2036,1.455135533
p27103,2036,1.54008806
p27105,2036,1.151783907
p27107,2036,1.244000089
p27109,2036,1.701753258
p27111,2036,1.455135533
p27113,2036,1.244000089
p27115,2036,1.516750323
p27117,2036,1.455135533
p27119,2036,1.244000089
p27121,2036,1.455135533
p27123,2036,1.54008806
p27125,2036,1.244000089
p27127,2036,1.455135533
p27129,2036,1.516750323
p27131,2036,1.54008806
p27133,2036,1.151783907
p27135,2036,1.244000089
p27137,2036,1.244000089
p27139,2036,1.54008806
p27141,2036,1.516750323
p27143,2036,1.54008806
p27145,2036,1.516750323
p27147,2036,1.54008806
p27149,2036,1.455135533
p27151,2036,1.455135533
p27153,2036,1.516750323
p27155,2036,1.455135533
p27157,2036,1.701753258
p27159,2036,1.244000089
p27161,2036,1.54008806
p27163,2036,1.54008806
p27165,2036,1.54008806
p27167,2036,1.455135533
p27169,2036,1.701753258
p27171,2036,1.516750323
p27173,2036,1.455135533
p28001,2036,1.28931695
p28003,2036,1.220984755
p28005,2036,1.28931695
p28007,2036,1.13411388
p28009,2036,0.938705822
p28011,2036,1.13411388
p28013,2036,0.938007253
p28015,2036,1.13411388
p28017,2036,0.938007253
p28019,2036,0.938007253
p28021,2036,1.28931695
p28023,2036,2.011814581
p28025,2036,0.938007253
p28027,2036,1.13411388
p28029,2036,1.28931695
p28031,2036,1.71170155
p28033,2036,1.129384077
p28035,2036,1.71170155
p28037,2036,1.28931695
p28039,2036,1.788839604
p28041,2036,2.011814581
p28043,2036,1.13411388
p28045,2036,1.71170155
p28047,2036,1.71170155
p28049,2036,1.28931695
p28051,2036,1.13411388
p28053,2036,1.13411388
p28055,2036,1.13411388
p28057,2036,0.938007253
p28059,2036,1.818914795
p28061,2036,2.011814581
p28063,2036,1.28931695
p28065,2036,1.71170155
p28067,2036,2.011814581
p28069,2036,0.938007253
p28071,2036,1.13411388
p28073,2036,1.71170155
p28075,2036,2.011814581
p28077,2036,1.71170155
p28079,2036,2.011814581
p28081,2036,0.938007253
p28083,2036,1.13411388
p28085,2036,1.28931695
p28087,2036,0.938007253
p28089,2036,1.13411388
p28091,2036,1.71170155
p28093,2036,0.938705822
p28095,2036,0.938007253
p28097,2036,1.13411388
p28099,2036,0.938007253
p28101,2036,2.011814581
p28103,2036,0.938007253
p28105,2036,0.938007253
p28107,2036,1.13411388
p28109,2036,1.71170155
p28111,2036,1.71170155
p28113,2036,1.71170155
p28115,2036,0.938007253
p28117,2036,0.938007253
p28119,2036,1.13411388
p28121,2036,2.011814581
p28123,2036,2.011814581
p28125,2036,1.13411388
p28127,2036,1.71170155
p28129,2036,2.011814581
p28131,2036,1.71170155
p28133,2036,1.13411388
p28135,2036,1.13411388
p28137,2036,1.13411388
p28139,2036,0.938705822
p28141,2036,0.938007253
p28143,2036,1.13411388
p28145,2036,0.938007253
p28147,2036,1.71170155
p28149,2036,1.28931695
p28151,2036,1.13411388
p28153,2036,2.011814581
p28155,2036,0.938007253
p28157,2036,1.28931695
p28159,2036,0.938007253
p28161,2036,1.13411388
p28163,2036,1.13411388
p29001,2036,1.264804619
p29003,2036,1.093589492
p29005,2036,1.049982288
p29007,2036,1.264804619
p29009,2036,1.166132447
p29011,2036,1.546004154
p29013,2036,1.165062748
p29015,2036,1.083720898
p29017,2036,1.243538311
p29019,2036,1.264804619
p29021,2036,1.093589492
p29023,2036,1.294176753
p29025,2036,1.083720898
p29027,2036,1.18811993
p29029,2036,1.546004154
p29031,2036,1.243538311
p29033,2036,1.083720898
p29035,2036,1.294176753
p29037,2036,1.083720898
p29039,2036,1.546004154
p29041,2036,1.264804619
p29043,2036,1.546004154
p29045,2036,1.191596693
p29047,2036,1.083720898
p29049,2036,1.093589492
p29051,2036,1.18811993
p29053,2036,1.264804619
p29055,2036,1.18811993
p29057,2036,1.546004154
p29059,2036,1.546004154
p29061,2036,1.093589492
p29063,2036,1.093589492
p29065,2036,1.18811993
p29067,2036,1.546004154
p29069,2036,1.294176753
p29071,2036,1.155299141
p29073,2036,1.18811993
p29075,2036,1.093589492
p29077,2036,1.546004154
p29079,2036,1.264804619
p29081,2036,1.093589492
p29083,2036,1.083720898
p29085,2036,1.546004154
p29087,2036,1.049982288
p29089,2036,1.264804619
p29091,2036,1.557061419
p29093,2036,1.2445972
p29095,2036,1.133828085
p29097,2036,1.546004154
p29099,2036,1.231540582
p29101,2036,1.083720898
p29103,2036,1.264804619
p29105,2036,1.546004154
p29107,2036,1.083720898
p29109,2036,1.546004154
p29111,2036,1.264804619
p29113,2036,1.395042389
p29115,2036,1.264804619
p29117,2036,1.264804619
p29119,2036,1.166132447
p29121,2036,1.264804619
p29123,2036,1.243538311
p29125,2036,1.18811993
p29127,2036,1.264804619
p29129,2036,1.191596693
p29131,2036,1.18811993
p29133,2036,1.294176753
p29135,2036,1.264804619
p29137,2036,1.264804619
p29139,2036,1.18811993
p29141,2036,1.264804619
p29143,2036,1.294176753
p29145,2036,1.166132447
p29147,2036,1.049982288
p29149,2036,1.557061419
p29151,2036,1.18811993
p29153,2036,1.546004154
p29155,2036,1.294176753
p29157,2036,1.336246871
p29159,2036,1.083720898
p29161,2036,1.18811993
p29163,2036,1.395042389
p29165,2036,1.09759327
p29167,2036,1.546004154
p29169,2036,1.18811993
p29171,2036,1.191596693
p29173,2036,1.264804619
p29175,2036,1.264804619
p29177,2036,1.083720898
p29179,2036,1.2445972
p29181,2036,1.294176753
p29183,2036,1.338902517
p29185,2036,1.546004154
p29186,2036,1.2445972
p29187,2036,1.2445972
p29189,2036,1.285807824
p29195,2036,1.264804619
p29197,2036,1.191596693
p29199,2036,1.191596693
p29201,2036,1.288389635
p29203,2036,1.2445972
p29205,2036,1.264804619
p29207,2036,1.294176753
p29209,2036,1.546004154
p29211,2036,1.264804619
p29213,2036,1.546004154
p29215,2036,1.546004154
p29217,2036,1.165062748
p29219,2036,1.223080136
p29221,2036,1.242303016
p29223,2036,1.243538311
p29225,2036,1.546004154
p29227,2036,0.929625081
p29229,2036,1.546004154
p29510,2036,1.395042389
p30001,2036,1.0782107
p30003,2036,0.458540575
p30005,2036,0.458540575
p30007,2036,1.0782107
p30009,2036,0.458540575
p30011,2036,0.627334617
p30013,2036,1.0782107
p30015,2036,0.458540575
p30017,2036,0.627334617
p30019,2036,1.219335775
p30021,2036,1.219335775
p30023,2036,1.0782107
p30025,2036,0.627334617
p30027,2036,0.458540575
p30029,2036,1.0782107
p30031,2036,1.0782107
p30033,2036,0.458540575
p30035,2036,1.0782107
p30037,2036,0.458540575
p30039,2036,1.0782107
p30041,2036,0.458540575
p30043,2036,1.0782107
p30045,2036,0.458540575
p30047,2036,1.0782107
p30049,2036,1.0782107
p30051,2036,0.458540575
p30053,2036,1.0782107
p30055,2036,1.219335775
p30057,2036,1.0782107
p30059,2036,1.0782107
p30061,2036,1.0782107
p30063,2036,1.0782107
p30065,2036,0.458540575
p30067,2036,1.0782107
p30069,2036,0.458540575
p30071,2036,0.458540575
p30073,2036,1.0782107
p30075,2036,0.458540575
p30077,2036,1.0782107
p30079,2036,0.627334617
p30081,2036,1.0782107
p30083,2036,1.219335775
p30085,2036,1.219335775
p30087,2036,0.458540575
p30089,2036,1.0782107
p30091,2036,1.219335775
p30093,2036,1.0782107
p30095,2036,1.0782107
p30097,2036,1.0782107
p30099,2036,1.0782107
p30101,2036,0.458540575
p30103,2036,0.458540575
p30105,2036,0.891254702
p30107,2036,0.458540575
p30109,2036,1.219335775
p30111,2036,0.458540575
p31001,2036,1.097462607
p31003,2036,1.196039603
p31005,2036,0.785294398
p31007,2036,0.786618995
p31009,2036,0.785294398
p31011,2036,1.097399772
p31013,2036,0.786618995
p31015,2036,1.151783907
p31017,2036,0.785294398
p31019,2036,1.156373118
p31021,2036,1.196039603
p31023,2036,1.196039603
p31025,2036,0.92665408
p31027,2036,1.151783907
p31029,2036,0.785294398
p31031,2036,0.785294398
p31033,2036,0.912349536
p31035,2036,0.998620059
p31037,2036,1.196039603
p31039,2036,1.196039603
p31041,2036,0.785294398
p31043,2036,1.151783907
p31045,2036,0.786618995
p31047,2036,0.785294398
p31049,2036,0.785294398
p31051,2036,1.151783907
p31053,2036,1.012076597
p31055,2036,1.196039603
p31057,2036,0.785294398
p31059,2036,0.998620059
p31061,2036,0.998620059
p31063,2036,0.785294398
p31065,2036,0.785294398
p31067,2036,1.037334742
p31069,2036,0.785294398
p31071,2036,1.097399772
p31073,2036,0.785294398
p31075,2036,0.785294398
p31077,2036,1.097399772
p31079,2036,0.955062448
p31081,2036,1.028285839
p31083,2036,0.998620059
p31085,2036,0.785294398
p31087,2036,0.785294398
p31089,2036,0.785294398
p31091,2036,0.785294398
p31093,2036,1.097399772
p31095,2036,1.067298614
p31097,2036,1.028723903
p31099,2036,0.998620059
p31101,2036,0.785294398
p31103,2036,0.785294398
p31105,2036,0.912349536
p31107,2036,1.151783907
p31109,2036,0.979740379
p31111,2036,0.785294398
p31113,2036,0.785294398
p31115,2036,0.785294398
p31117,2036,0.785294398
p31119,2036,1.196039603
p31121,2036,1.097399772
p31123,2036,0.912349536
p31125,2036,1.097399772
p31127,2036,1.049982288
p31129,2036,0.998620059
p31131,2036,1.071432636
p31133,2036,1.049982288
p31135,2036,0.785294398
p31137,2036,0.998620059
p31139,2036,1.196039603
p31141,2036,1.196039603
p31143,2036,1.097399772
p31145,2036,0.785294398
p31147,2036,1.049982288
p31149,2036,0.785294398
p31151,2036,1.067298614
p31153,2036,0.945469889
p31155,2036,1.196039603
p31157,2036,0.786618995
p31159,2036,1.067298614
p31161,2036,0.785294398
p31163,2036,1.097399772
p31165,2036,0.786618995
p31167,2036,1.196039603
p31169,2036,0.998620059
p31171,2036,0.785294398
p31173,2036,1.151783907
p31175,2036,1.097399772
p31177,2036,1.106887318
p31179,2036,1.151783907
p31181,2036,0.998620059
p31183,2036,1.097399772
p31185,2036,0.998620059
p32001,2036,1.437160015
p32003,2036,1.142193688
p32005,2036,1.437160015
p32007,2036,1.437160015
p32009,2036,1.437160015
p32011,2036,1.437160015
p32013,2036,1.437160015
p32015,2036,1.437160015
p32017,2036,1.142193688
p32019,2036,1.437160015
p32021,2036,1.437160015
p32023,2036,1.142193688
p32027,2036,1.437160015
p32029,2036,1.437160015
p32031,2036,1.437160015
p32033,2036,1.142193688
p32510,2036,1.437160015
p33001,2036,1.478174678
p33003,2036,1.478174678
p33005,2036,1.478174678
p33007,2036,1.478174678
p33009,2036,1.478174678
p33011,2036,1.357287989
p33013,2036,1.436677848
p33015,2036,1.312793138
p33017,2036,1.351564647
p33019,2036,1.478174678
p34001,2036,1.345396571
p34003,2036,1.313331137
p34005,2036,1.345396571
p34007,2036,1.345396571
p34009,2036,1.345396571
p34011,2036,1.345396571
p34013,2036,1.313331137
p34015,2036,1.345396571
p34017,2036,1.313331137
p34019,2036,1.345396571
p34021,2036,1.345396571
p34023,2036,1.313331137
p34025,2036,1.313331137
p34027,2036,1.478174678
p34029,2036,1.313331137
p34031,2036,1.478174678
p34033,2036,1.345396571
p34035,2036,1.478174678
p34037,2036,1.478174678
p34039,2036,1.313331137
p34041,2036,1.478174678
p35001,2036,1.3282121
p35003,2036,1.098521432
p35005,2036,1.155853965
p35006,2036,1.098521432
p35007,2036,0.762140367
p35009,2036,1.155853965
p35011,2036,0.974924924
p35013,2036,1.432349841
p35015,2036,1.155853965
p35017,2036,1.432349841
p35019,2036,0.974924924
p35021,2036,0.974924924
p35023,2036,1.432349841
p35025,2036,1.155853965
p35027,2036,0.974924924
p35028,2036,1.3282121
p35029,2036,1.432349841
p35031,2036,1.098521432
p35033,2036,1.3282121
p35035,2036,1.432349841
p35037,2036,1.155853965
p35039,2036,1.3282121
p35041,2036,1.155853965
p35043,2036,1.3282121
p35045,2036,1.098521432
p35047,2036,0.974924924
p35049,2036,1.3282121
p35051,2036,1.098521432
p35053,2036,1.098521432
p35055,2036,0.762140367
p35057,2036,1.3282121
p35059,2036,0.762140367
p35061,2036,1.3282121
p36001,2036,1.478174678
p36003,2036,1.056466323
p36005,2036,1.313331137
p36007,2036,1.478174678
p36009,2036,1.066222348
p36011,2036,1.385786192
p36013,2036,1.066222348
p36015,2036,1.056466323
p36017,2036,1.478174678
p36019,2036,1.385786192
p36021,2036,1.478174678
p36023,2036,1.385786192
p36025,2036,1.478174678
p36027,2036,1.478174678
p36029,2036,1.066222348
p36031,2036,1.478174678
p36033,2036,1.385786192
p36035,2036,1.478174678
p36037,2036,1.066222348
p36039,2036,1.478174678
p36041,2036,1.478174678
p36043,2036,1.478174678
p36045,2036,1.385786192
p36047,2036,1.313331137
p36049,2036,1.385786192
p36051,2036,1.016348427
p36053,2036,1.385786192
p36055,2036,1.066222348
p36057,2036,1.478174678
p36059,2036,1.313331137
p36061,2036,1.313331137
p36063,2036,0.992535648
p36065,2036,1.385786192
p36067,2036,1.385786192
p36069,2036,1.056466323
p36071,2036,1.478174678
p36073,2036,1.066222348
p36075,2036,1.385786192
p36077,2036,1.478174678
p36079,2036,1.478174678
p36081,2036,1.313331137
p36083,2036,1.478174678
p36085,2036,1.313331137
p36087,2036,1.478174678
p36089,2036,1.385786192
p36091,2036,1.478174678
p36093,2036,1.478174678
p36095,2036,1.478174678
p36097,2036,1.056466323
p36099,2036,1.284983831
p36101,2036,1.056466323
p36103,2036,1.313331137
p36105,2036,1.478174678
p36107,2036,1.284983831
p36109,2036,1.284983831
p36111,2036,1.478174678
p36113,2036,1.478174678
p36115,2036,1.478174678
p36117,2036,1.319629142
p36119,2036,1.313331137
p36121,2036,1.066222348
p36123,2036,1.056466323
p37001,2036,1.166829902
p37003,2036,1.180053516
p37005,2036,1.180053516
p37007,2036,1.180053516
p37009,2036,1.180053516
p37011,2036,1.187785351
p37013,2036,1.166829902
p37015,2036,1.114275049
p37017,2036,1.13143795
p37019,2036,1.13143795
p37021,2036,1.187785351
p37023,2036,1.208593808
p37025,2036,1.180053516
p37027,2036,1.180053516
p37029,2036,1.114275049
p37031,2036,1.13143795
p37033,2036,1.12035596
p37035,2036,1.180053516
p37037,2036,1.166829902
p37039,2036,0.954892218
p37041,2036,1.114275049
p37043,2036,0.954892218
p37045,2036,1.187785351
p37047,2036,1.13143795
p37049,2036,1.166829902
p37051,2036,1.166829902
p37053,2036,1.114275049
p37055,2036,1.114275049
p37057,2036,1.180053516
p37059,2036,1.180053516
p37061,2036,1.166829902
p37063,2036,1.166829902
p37065,2036,1.114275049
p37067,2036,1.180053516
p37069,2036,1.166829902
p37071,2036,1.187785351
p37073,2036,1.114275049
p37075,2036,0.954892218
p37077,2036,1.114275049
p37079,2036,1.166829902
p37081,2036,1.166829902
p37083,2036,1.114275049
p37085,2036,1.166829902
p37087,2036,1.187785351
p37089,2036,1.187785351
p37091,2036,1.114275049
p37093,2036,1.166829902
p37095,2036,1.114275049
p37097,2036,1.180053516
p37099,2036,0.954892218
p37101,2036,1.166829902
p37103,2036,1.166829902
p37105,2036,1.166829902
p37107,2036,1.166829902
p37109,2036,1.169026939
p37111,2036,1.187785351
p37113,2036,0.954892218
p37115,2036,1.187785351
p37117,2036,1.114275049
p37119,2036,1.180053516
p37121,2036,1.187785351
p37123,2036,1.180053516
p37125,2036,1.166829902
p37127,2036,1.166829902
p37129,2036,1.13143795
p37131,2036,1.114275049
p37133,2036,1.13143795
p37135,2036,1.166829902
p37137,2036,1.166829902
p37139,2036,1.114275049
p37141,2036,1.13143795
p37143,2036,1.114275049
p37145,2036,1.158928357
p37147,2036,1.166829902
p37149,2036,1.187785351
p37151,2036,1.166829902
p37153,2036,1.180053516
p37155,2036,1.13143795
p37157,2036,1.114275049
p37159,2036,1.180053516
p37161,2036,1.187785351
p37163,2036,1.166829902
p37165,2036,1.13143795
p37167,2036,1.180053516
p37169,2036,1.114275049
p37171,2036,1.180053516
p37173,2036,0.954892218
p37175,2036,1.187785351
p37177,2036,1.114275049
p37179,2036,1.187785351
p37181,2036,1.114275049
p37183,2036,1.166829902
p37185,2036,1.114275049
p37187,2036,1.114275049
p37189,2036,1.180053516
p37191,2036,1.166829902
p37193,2036,1.180053516
p37195,2036,1.166829902
p37197,2036,1.180053516
p37199,2036,1.187785351
p38001,2036,0.944410781
p38003,2036,1.455135533
p38005,2036,1.219335775
p38007,2036,0.944410781
p38009,2036,1.219335775
p38011,2036,0.944410781
p38013,2036,1.219335775
p38015,2036,1.105228635
p38017,2036,1.455135533
p38019,2036,1.219335775
p38021,2036,1.455135533
p38023,2036,1.219335775
p38025,2036,1.219335775
p38027,2036,1.219335775
p38029,2036,1.054004616
p38031,2036,1.219335775
p38033,2036,1.219335775
p38035,2036,1.244000089
p38037,2036,0.944410781
p38039,2036,1.219335775
p38041,2036,0.944410781
p38043,2036,1.219335775
p38045,2036,1.455135533
p38047,2036,1.054004616
p38049,2036,1.219335775
p38051,2036,1.054004616
p38053,2036,1.219335775
p38055,2036,1.054004616
p38057,2036,0.988967945
p38059,2036,1.036635233
p38061,2036,1.219335775
p38063,2036,1.219335775
p38065,2036,1.11833424
p38067,2036,1.219335775
p38069,2036,1.219335775
p38071,2036,1.219335775
p38073,2036,1.455135533
p38075,2036,1.219335775
p38077,2036,1.455135533
p38079,2036,1.219335775
p38081,2036,1.455135533
p38083,2036,1.219335775
p38085,2036,1.054004616
p38087,2036,0.944410781
p38089,2036,0.944410781
p38091,2036,1.219335775
p38093,2036,1.219335775
p38095,2036,1.219335775
p38097,2036,1.244000089
p38099,2036,1.219335775
p38101,2036,1.219335775
p38103,2036,1.219335775
p38105,2036,1.219335775
p39001,2036,1.06987854
p39003,2036,1.519258819
p39005,2036,0.959360525
p39007,2036,1.11705084
p39009,2036,1.016938688
p39011,2036,1.294289941
p39013,2036,1.08079133
p39015,2036,1.06987854
p39017,2036,1.109087553
p39019,2036,1.03177511
p39021,2036,1.294289941
p39023,2036,1.294289941
p39025,2036,1.024322605
p39027,2036,1.024322605
p39029,2036,1.03177511
p39031,2036,1.11705084
p39033,2036,0.959360525
p39035,2036,0.959360525
p39037,2036,1.294289941
p39039,2036,1.141460872
p39041,2036,0.925191248
p39043,2036,0.959360525
p39045,2036,0.990397575
p39047,2036,1.024322605
p39049,2036,0.925191248
p39051,2036,1.141460872
p39053,2036,0.998140329
p39055,2036,0.959360525
p39057,2036,1.171529469
p39059,2036,1.058343333
p39061,2036,1.061998785
p39063,2036,1.141460872
p39065,2036,1.519258819
p39067,2036,1.058343333
p39069,2036,1.141460872
p39071,2036,1.06987854
p39073,2036,0.990397575
p39075,2036,1.11705084
p39077,2036,0.959360525
p39079,2036,0.990397575
p39081,2036,1.058343333
p39083,2036,1.11705084
p39085,2036,0.959360525
p39087,2036,0.990397575
p39089,2036,0.925191248
p39091,2036,1.294289941
p39093,2036,0.959360525
p39095,2036,1.141460872
p39097,2036,1.171529469
p39099,2036,1.03177511
p39101,2036,0.959360525
p39103,2036,0.959360525
p39105,2036,0.990397575
p39107,2036,1.294289941
p39109,2036,1.294289941
p39111,2036,1.191345683
p39113,2036,1.294289941
p39115,2036,1.016938688
p39117,2036,0.959360525
p39119,2036,1.11705084
p39121,2036,1.191345683
p39123,2036,1.141460872
p39125,2036,1.141460872
p39127,2036,1.016938688
p39129,2036,0.990397575
p39131,2036,0.990397575
p39133,2036,1.11705084
p39135,2036,1.294289941
p39137,2036,1.141460872
p39139,2036,0.959360525
p39141,2036,0.990397575
p39143,2036,1.141460872
p39145,2036,0.990397575
p39147,2036,1.141460872
p39149,2036,1.294289941
p39151,2036,1.11705084
p39153,2036,1.11705084
p39155,2036,1.11705084
p39157,2036,1.11705084
p39159,2036,1.227823057
p39161,2036,1.519258819
p39163,2036,0.990397575
p39165,2036,1.109087553
p39167,2036,1.191345683
p39169,2036,1.11705084
p39171,2036,1.141460872
p39173,2036,1.141460872
p39175,2036,0.959360525
p40001,2036,1.010550896
p40003,2036,1.287307676
p40005,2036,1.325942678
p40007,2036,0.904681057
p40009,2036,1.287307676
p40011,2036,1.287307676
p40013,2036,1.325942678
p40015,2036,1.287307676
p40017,2036,1.287307676
p40019,2036,1.325942678
p40021,2036,1.208172639
p40023,2036,1.325942678
p40025,2036,0.904681057
p40027,2036,1.287307676
p40029,2036,1.325942678
p40031,2036,1.287307676
p40033,2036,1.287307676
p40035,2036,1.193804586
p40037,2036,0.922519028
p40039,2036,1.287307676
p40041,2036,1.010550896
p40043,2036,1.287307676
p40045,2036,0.904681057
p40047,2036,1.287307676
p40049,2036,1.325942678
p40051,2036,1.287307676
p40053,2036,1.287307676
p40055,2036,1.287307676
p40057,2036,1.155853965
p40059,2036,0.904681057
p40061,2036,1.238022044
p40063,2036,1.271888328
p40065,2036,1.155853965
p40067,2036,1.325942678
p40069,2036,1.325942678
p40071,2036,1.287307676
p40073,2036,1.287307676
p40075,2036,1.287307676
p40077,2036,1.238022044
p40079,2036,1.238022044
p40081,2036,1.287307676
p40083,2036,1.287307676
p40085,2036,1.325942678
p40087,2036,1.287307676
p40089,2036,1.325942678
p40091,2036,1.271888328
p40093,2036,1.287307676
p40095,2036,1.325942678
p40097,2036,1.008693181
p40099,2036,1.325942678
p40101,2036,1.271888328
p40103,2036,1.287307676
p40105,2036,0.922519028
p40107,2036,1.271888328
p40109,2036,1.287307676
p40111,2036,1.271888328
p40113,2036,1.287307676
p40115,2036,1.200762147
p40117,2036,1.287307676
p40119,2036,1.287307676
p40121,2036,1.271888328
p40123,2036,1.325942678
p40125,2036,1.287307676
p40127,2036,1.325942678
p40129,2036,1.287307676
p40131,2036,1.120442831
p40133,2036,1.271888328
p40135,2036,1.26715689
p40137,2036,1.325942678
p40139,2036,0.904681057
p40141,2036,1.287307676
p40143,2036,0.922519028
p40145,2036,1.106224339
p40147,2036,0.922519028
p40149,2036,1.287307676
p40151,2036,1.287307676
p40153,2036,1.287307676
p41001,2036,1.387219859
p41003,2036,1.387219859
p41005,2036,1.387219859
p41007,2036,1.387219859
p41009,2036,1.387219859
p41011,2036,1.387219859
p41013,2036,1.387219859
p41015,2036,1.387219859
p41017,2036,1.387219859
p41019,2036,1.387219859
p41021,2036,1.387219859
p41023,2036,1.387219859
p41025,2036,1.387219859
p41027,2036,1.387219859
p41029,2036,1.387219859
p41031,2036,1.387219859
p41033,2036,1.387219859
p41035,2036,1.387219859
p41037,2036,1.387219859
p41039,2036,1.387219859
p41041,2036,1.387219859
p41043,2036,1.387219859
p41045,2036,1.387219859
p41047,2036,1.387219859
p41049,2036,1.387219859
p41051,2036,1.387219859
p41053,2036,1.387219859
p41055,2036,1.387219859
p41057,2036,1.387219859
p41059,2036,1.387219859
p41061,2036,1.387219859
p41063,2036,1.387219859
p41065,2036,1.387219859
p41067,2036,1.387219859
p41069,2036,1.387219859
p41071,2036,1.387219859
p42001,2036,1.345396571
p42003,2036,1.093677588
p42005,2036,1.056466323
p42007,2036,1.093677588
p42009,2036,1.345396571
p42011,2036,1.345396571
p42013,2036,1.201784297
p42015,2036,1.345396571
p42017,2036,1.345396571
p42019,2036,1.093677588
p42021,2036,1.201784297
p42023,2036,1.056466323
p42025,2036,1.345396571
p42027,2036,1.201784297
p42029,2036,1.345396571
p42031,2036,1.093677588
p42033,2036,1.201784297
p42035,2036,1.201784297
p42037,2036,1.345396571
p42039,2036,1.066222348
p42041,2036,1.345396571
p42043,2036,1.345396571
p42045,2036,1.345396571
p42047,2036,1.056466323
p42049,2036,1.154345126
p42051,2036,1.201784297
p42053,2036,1.093677588
p42055,2036,1.345396571
p42057,2036,1.345396571
p42059,2036,1.232790654
p42061,2036,1.345396571
p42063,2036,1.201784297
p42065,2036,1.056466323
p42067,2036,1.345396571
p42069,2036,1.425248405
p42071,2036,1.345396571
p42073,2036,1.093677588
p42075,2036,1.345396571
p42077,2036,1.345396571
p42079,2036,1.345396571
p42081,2036,1.345396571
p42083,2036,1.093677588
p42085,2036,1.066222348
p42087,2036,1.345396571
p42089,2036,1.425248405
p42091,2036,1.345396571
p42093,2036,1.345396571
p42095,2036,1.345396571
p42097,2036,1.345396571
p42099,2036,1.345396571
p42101,2036,1.345396571
p42103,2036,1.478174678
p42105,2036,1.056466323
p42107,2036,1.345396571
p42109,2036,1.345396571
p42111,2036,1.201784297
p42113,2036,1.345396571
p42115,2036,1.478174678
p42117,2036,1.201784297
p42119,2036,1.345396571
p42121,2036,1.093677588
p42123,2036,1.066222348
p42125,2036,1.231120404
p42127,2036,1.478174678
p42129,2036,1.201784297
p42131,2036,1.345396571
p42133,2036,1.345396571
p44001,2036,1.313331137
p44003,2036,1.313331137
p44005,2036,1.313331137
p44007,2036,1.313331137
p44009,2036,1.313331137
p45001,2036,1.28260143
p45003,2036,1.28260143
p45005,2036,1.1555588
p45007,2036,1.187785351
p45009,2036,1.1555588
p45011,2036,1.28260143
p45013,2036,1.1555588
p45015,2036,1.165100163
p45017,2036,1.28260143
p45019,2036,1.13143795
p45021,2036,1.187785351
p45023,2036,1.28260143
p45025,2036,1.28260143
p45027,2036,1.1555588
p45029,2036,1.1555588
p45031,2036,1.28260143
p45033,2036,1.13143795
p45035,2036,1.1555588
p45037,2036,1.28260143
p45039,2036,1.28260143
p45041,2036,1.13143795
p45043,2036,1.13143795
p45045,2036,1.187785351
p45047,2036,1.28260143
p45049,2036,1.1555588
p45051,2036,1.13143795
p45053,2036,1.1555588
p45055,2036,1.28260143
p45057,2036,1.28260143
p45059,2036,1.28260143
p45061,2036,1.28260143
p45063,2036,1.28260143
p45065,2036,1.28260143
p45067,2036,1.13143795
p45069,2036,1.13143795
p45071,2036,1.28260143
p45073,2036,1.187785351
p45075,2036,1.1555588
p45077,2036,1.187785351
p45079,2036,1.28260143
p45081,2036,1.28260143
p45083,2036,1.187785351
p45085,2036,1.28260143
p45087,2036,1.187785351
p45089,2036,1.136038341
p45091,2036,1.187785351
p46003,2036,1.455135533
p46005,2036,1.455135533
p46007,2036,0.785294398
p46009,2036,1.151783907
p46011,2036,1.455135533
p46013,2036,1.455135533
p46015,2036,1.455135533
p46017,2036,1.455135533
p46019,2036,0.458540575
p46021,2036,1.054004616
p46023,2036,1.151783907
p46025,2036,1.455135533
p46027,2036,1.151783907
p46029,2036,1.455135533
p46031,2036,0.944410781
p46033,2036,0.5120584
p46035,2036,1.455135533
p46037,2036,1.455135533
p46039,2036,1.455135533
p46041,2036,1.054004616
p46043,2036,1.151783907
p46045,2036,1.455135533
p46047,2036,0.574967037
p46049,2036,1.455135533
p46051,2036,1.455135533
p46053,2036,1.151783907
p46055,2036,0.700552967
p46057,2036,1.455135533
p46059,2036,1.455135533
p46061,2036,1.151783907
p46063,2036,0.627334617
p46065,2036,1.455135533
p46067,2036,1.151783907
p46069,2036,1.455135533
p46071,2036,0.700552967
p46073,2036,1.455135533
p46075,2036,0.785294398
p46077,2036,1.455135533
p46079,2036,1.455135533
p46081,2036,0.458540575
p46083,2036,1.151783907
p46085,2036,1.455135533
p46087,2036,1.151783907
p46089,2036,1.455135533
p46091,2036,1.455135533
p46093,2036,0.627334617
p46095,2036,0.785294398
p46097,2036,1.455135533
