*r,rtscbin,sc_cat,value
p28137,bin3,cost,3312.63
p28137,bin3,cap,20000
p28143,bin1,cost,107.66
p28143,bin1,cap,1000
p28143,bin2,cost,331.26
p28143,bin2,cap,2000
p28143,bin3,cost,3312.63
p28143,bin3,cap,20000
p28147,bin1,cost,107.66
p28147,bin1,cap,1000
p28147,bin2,cost,331.26
p28147,bin2,cap,2000
p28147,bin3,cost,3312.63
p28147,bin3,cap,20000
p28149,bin1,cost,107.66
p28149,bin1,cap,1000
p28149,bin2,cost,331.26
p28149,bin2,cap,2000
p28149,bin3,cost,3312.63
p28149,bin3,cap,20000
p28151,bin1,cost,107.66
p28151,bin1,cap,1000
p28151,bin2,cost,331.26
p28151,bin2,cap,2000
p28151,bin3,cost,3312.63
p28151,bin3,cap,20000
p28153,bin1,cost,107.66
p28153,bin1,cap,1000
p28153,bin2,cost,331.26
p28153,bin2,cap,2000
p28153,bin3,cost,3312.63
p28153,bin3,cap,20000
p28157,bin1,cost,107.66
p28157,bin1,cap,1000
p28157,bin2,cost,331.26
p28157,bin2,cap,2000
p28157,bin3,cost,3312.63
p28157,bin3,cap,20000
p28163,bin1,cost,107.66
p28163,bin1,cap,1000
p28163,bin2,cost,331.26
p28163,bin2,cap,2000
p28163,bin3,cost,3312.63
p28163,bin3,cap,20000
p28003,bin1,cost,107.66
p28003,bin1,cap,1000
p28003,bin2,cost,331.26
p28003,bin2,cap,2000
p28003,bin3,cost,3312.63
p28003,bin3,cap,20000
p28009,bin1,cost,107.66
p28009,bin1,cap,1000
p28009,bin2,cost,331.26
p28009,bin2,cap,2000
p28009,bin3,cost,3312.63
p28009,bin3,cap,20000
p28013,bin1,cost,107.66
p28013,bin1,cap,1000
p28013,bin2,cost,331.26
p28013,bin2,cap,2000
p28013,bin3,cost,3312.63
p28013,bin3,cap,20000
p28017,bin1,cost,107.66
p28017,bin1,cap,1000
p28017,bin2,cost,331.26
p28017,bin2,cap,2000
p28017,bin3,cost,3312.63
p28017,bin3,cap,20000
p28019,bin1,cost,107.66
p28019,bin1,cap,1000
p28019,bin2,cost,331.26
p28019,bin2,cap,2000
p28019,bin3,cost,3312.63
p28019,bin3,cap,20000
p28025,bin1,cost,107.66
p28025,bin1,cap,1000
p28025,bin2,cost,331.26
p28025,bin2,cap,2000
p28025,bin3,cost,3312.63
p28025,bin3,cap,20000
p28057,bin1,cost,107.66
p28057,bin1,cap,1000
p28057,bin2,cost,331.26
p28057,bin2,cap,2000
p28057,bin3,cost,3312.63
p28057,bin3,cap,20000
p28069,bin1,cost,107.66
p28069,bin1,cap,1000
p28069,bin2,cost,331.26
p28069,bin2,cap,2000
p28069,bin3,cost,3312.63
p28069,bin3,cap,20000
p28071,bin1,cost,107.66
p28071,bin1,cap,1000
p28071,bin2,cost,331.26
p28071,bin2,cap,2000
p28071,bin3,cost,3312.63
p28071,bin3,cap,20000
p28081,bin1,cost,107.66
p28081,bin1,cap,1000
p28081,bin2,cost,331.26
p28081,bin2,cap,2000
p28081,bin3,cost,3312.63
p28081,bin3,cap,20000
p28087,bin1,cost,107.66
p28087,bin1,cap,1000
p28087,bin2,cost,331.26
p28087,bin2,cap,2000
p28087,bin3,cost,3312.63
p28087,bin3,cap,20000
p28093,bin1,cost,107.66
p28093,bin1,cap,1000
p28093,bin2,cost,331.26
p28093,bin2,cap,2000
p28093,bin3,cost,3312.63
p28093,bin3,cap,20000
p28095,bin1,cost,107.66
p28095,bin1,cap,1000
p28095,bin2,cost,331.26
p28095,bin2,cap,2000
p28095,bin3,cost,3312.63
p28095,bin3,cap,20000
p28099,bin1,cost,107.66
p28099,bin1,cap,1000
p28099,bin2,cost,331.26
p28099,bin2,cap,2000
p28099,bin3,cost,3312.63
p28099,bin3,cap,20000
p28103,bin1,cost,107.66
p28103,bin1,cap,1000
p28103,bin2,cost,331.26
p28103,bin2,cap,2000
p28103,bin3,cost,3312.63
p28103,bin3,cap,20000
p28105,bin1,cost,107.66
p28105,bin1,cap,1000
p28105,bin2,cost,331.26
p28105,bin2,cap,2000
p28105,bin3,cost,3312.63
p28105,bin3,cap,20000
p28115,bin1,cost,107.66
p28115,bin1,cap,1000
p28115,bin2,cost,331.26
p28115,bin2,cap,2000
p28115,bin3,cost,3312.63
p28115,bin3,cap,20000
p28117,bin1,cost,107.66
p28117,bin1,cap,1000
p28117,bin2,cost,331.26
p28117,bin2,cap,2000
p28117,bin3,cost,3312.63
p28117,bin3,cap,20000
p28139,bin1,cost,107.66
p28139,bin1,cap,1000
p28139,bin2,cost,331.26
p28139,bin2,cap,2000
p28139,bin3,cost,3312.63
p28139,bin3,cap,20000
p28141,bin1,cost,107.66
p28141,bin1,cap,1000
p28141,bin2,cost,331.26
p28141,bin2,cap,2000
p28141,bin3,cost,3312.63
p28141,bin3,cap,20000
p28145,bin1,cost,107.66
p28145,bin1,cap,1000
p28145,bin2,cost,331.26
p28145,bin2,cap,2000
p28145,bin3,cost,3312.63
p28145,bin3,cap,20000
p28155,bin1,cost,107.66
p28155,bin1,cap,1000
p28155,bin2,cost,331.26
p28155,bin2,cap,2000
p28155,bin3,cost,3312.63
p28155,bin3,cap,20000
p28159,bin1,cost,107.66
p28159,bin1,cap,1000
p28159,bin2,cost,331.26
p28159,bin2,cap,2000
p28159,bin3,cost,3312.63
p28159,bin3,cap,20000
p28161,bin1,cost,107.66
p28161,bin1,cap,1000
p28161,bin2,cost,331.26
p28161,bin2,cap,2000
p28161,bin3,cost,3312.63
p28161,bin3,cap,20000
p01007,bin1,cost,107.66
p01007,bin1,cap,1000
p01007,bin2,cost,331.26
p01007,bin2,cap,2000
p01007,bin3,cost,3312.63
p01007,bin3,cap,20000
p01023,bin1,cost,107.66
p01023,bin1,cap,1000
p01023,bin2,cost,331.26
p01023,bin2,cap,2000
p01023,bin3,cost,3312.63
p01023,bin3,cap,20000
p01033,bin1,cost,107.66
p01033,bin1,cap,1000
p01033,bin2,cost,331.26
p01033,bin2,cap,2000
p01033,bin3,cost,3312.63
p01033,bin3,cap,20000
p01043,bin1,cost,107.66
p01043,bin1,cap,1000
p01043,bin2,cost,331.26
p01043,bin2,cap,2000
p01043,bin3,cost,3312.63
p01043,bin3,cap,20000
p01049,bin1,cost,107.66
p01049,bin1,cap,1000
p01049,bin2,cost,331.26
p01049,bin2,cap,2000
p01049,bin3,cost,3312.63
p01049,bin3,cap,20000
p01057,bin1,cost,107.66
p01057,bin1,cap,1000
p01057,bin2,cost,331.26
p01057,bin2,cap,2000
p01057,bin3,cost,3312.63
p01057,bin3,cap,20000
p01059,bin1,cost,107.66
p01059,bin1,cap,1000
p01059,bin2,cost,331.26
p01059,bin2,cap,2000
p01059,bin3,cost,3312.63
p01059,bin3,cap,20000
p01063,bin1,cost,107.66
p01063,bin1,cap,1000
p01063,bin2,cost,331.26
p01063,bin2,cap,2000
p01063,bin3,cost,3312.63
p01063,bin3,cap,20000
p01065,bin1,cost,107.66
p01065,bin1,cap,1000
p01065,bin2,cost,331.26
p01065,bin2,cap,2000
p01065,bin3,cost,3312.63
p01065,bin3,cap,20000
p01071,bin1,cost,107.66
p01071,bin1,cap,1000
p01071,bin2,cost,331.26
p01071,bin2,cap,2000
p01071,bin3,cost,3312.63
p01071,bin3,cap,20000
p01073,bin1,cost,107.66
p01073,bin1,cap,1000
p01073,bin2,cost,331.26
p01073,bin2,cap,2000
p01073,bin3,cost,3312.63
p01073,bin3,cap,20000
p01075,bin1,cost,107.66
p01075,bin1,cap,1000
p01075,bin2,cost,331.26
p01075,bin2,cap,2000
p01075,bin3,cost,3312.63
p01075,bin3,cap,20000
p01077,bin1,cost,107.66
p01077,bin1,cap,1000
p01077,bin2,cost,331.26
p01077,bin2,cap,2000
p01077,bin3,cost,3312.63
p01077,bin3,cap,20000
p01079,bin1,cost,107.66
p01079,bin1,cap,1000
p01079,bin2,cost,331.26
p01079,bin2,cap,2000
p01079,bin3,cost,3312.63
p01079,bin3,cap,20000
p01083,bin1,cost,107.66
p01083,bin1,cap,1000
p01083,bin2,cost,331.26
p01083,bin2,cap,2000
p01083,bin3,cost,3312.63
p01083,bin3,cap,20000
p01089,bin1,cost,107.66
p01089,bin1,cap,1000
p01089,bin2,cost,331.26
p01089,bin2,cap,2000
p01089,bin3,cost,3312.63
p01089,bin3,cap,20000
p01091,bin1,cost,107.66
p01091,bin1,cap,1000
p01091,bin2,cost,331.26
p01091,bin2,cap,2000
p01091,bin3,cost,3312.63
p01091,bin3,cap,20000
p01093,bin1,cost,107.66
p01093,bin1,cap,1000
p01093,bin2,cost,331.26
p01093,bin2,cap,2000
p01093,bin3,cost,3312.63
p01093,bin3,cap,20000
p01095,bin1,cost,107.66
p01095,bin1,cap,1000
p01095,bin2,cost,331.26
p01095,bin2,cap,2000
p01095,bin3,cost,3312.63
p01095,bin3,cap,20000
p01103,bin1,cost,107.66
p01103,bin1,cap,1000
p01103,bin2,cost,331.26
p01103,bin2,cap,2000
p01103,bin3,cost,3312.63
p01103,bin3,cap,20000
p01105,bin1,cost,107.66
p01105,bin1,cap,1000
p01105,bin2,cost,331.26
p01105,bin2,cap,2000
p01105,bin3,cost,3312.63
p01105,bin3,cap,20000
p01107,bin1,cost,107.66
p01107,bin1,cap,1000
p01107,bin2,cost,331.26
p01107,bin2,cap,2000
p01107,bin3,cost,3312.63
p01107,bin3,cap,20000
p01117,bin1,cost,107.66
p01117,bin1,cap,1000
p01117,bin2,cost,331.26
p01117,bin2,cap,2000
p01117,bin3,cost,3312.63
p01117,bin3,cap,20000
p01119,bin1,cost,107.66
p01119,bin1,cap,1000
p01119,bin2,cost,331.26
p01119,bin2,cap,2000
p01119,bin3,cost,3312.63
p01119,bin3,cap,20000
p01125,bin1,cost,107.66
p01125,bin1,cap,1000
p01125,bin2,cost,331.26
p01125,bin2,cap,2000
p01125,bin3,cost,3312.63
p01125,bin3,cap,20000
p01127,bin1,cost,107.66
p01127,bin1,cap,1000
p01127,bin2,cost,331.26
p01127,bin2,cap,2000
p01127,bin3,cost,3312.63
p01127,bin3,cap,20000
p01131,bin1,cost,107.66
p01131,bin1,cap,1000
p01131,bin2,cost,331.26
p01131,bin2,cap,2000
p01131,bin3,cost,3312.63
p01131,bin3,cap,20000
p01133,bin1,cost,107.66
p01133,bin1,cap,1000
p01133,bin2,cost,331.26
p01133,bin2,cap,2000
p01133,bin3,cost,3312.63
p01133,bin3,cap,20000
p01001,bin1,cost,107.66
p01001,bin1,cap,1000
p01001,bin2,cost,331.26
p01001,bin2,cap,2000
p01001,bin3,cost,3312.63
p01001,bin3,cap,20000
p01003,bin1,cost,107.66
p01003,bin1,cap,1000
p01003,bin2,cost,331.26
p01003,bin2,cap,2000
p01003,bin3,cost,3312.63
p01003,bin3,cap,20000
p01005,bin1,cost,107.66
p01005,bin1,cap,1000
p01005,bin2,cost,331.26
p01005,bin2,cap,2000
p01005,bin3,cost,3312.63
p01005,bin3,cap,20000
p01009,bin1,cost,107.66
p01009,bin1,cap,1000
p01009,bin2,cost,331.26
p01009,bin2,cap,2000
p01009,bin3,cost,3312.63
p01009,bin3,cap,20000
p01011,bin1,cost,107.66
p01011,bin1,cap,1000
p01011,bin2,cost,331.26
p01011,bin2,cap,2000
p01011,bin3,cost,3312.63
p01011,bin3,cap,20000
p01013,bin1,cost,107.66
p01013,bin1,cap,1000
p01013,bin2,cost,331.26
p01013,bin2,cap,2000
p01013,bin3,cost,3312.63
p01013,bin3,cap,20000
p01015,bin1,cost,107.66
p01015,bin1,cap,1000
p01015,bin2,cost,331.26
p01015,bin2,cap,2000
p01015,bin3,cost,3312.63
p01015,bin3,cap,20000
p01017,bin1,cost,107.66
p01017,bin1,cap,1000
p01017,bin2,cost,331.26
p01017,bin2,cap,2000
p01017,bin3,cost,3312.63
p01017,bin3,cap,20000
p01019,bin1,cost,107.66
p01019,bin1,cap,1000
p01019,bin2,cost,331.26
p01019,bin2,cap,2000
p01019,bin3,cost,3312.63
p01019,bin3,cap,20000
p01021,bin1,cost,107.66
p01021,bin1,cap,1000
p01021,bin2,cost,331.26
p01021,bin2,cap,2000
p01021,bin3,cost,3312.63
p01021,bin3,cap,20000
p01025,bin1,cost,107.66
p01025,bin1,cap,1000
p01025,bin2,cost,331.26
p01025,bin2,cap,2000
p01025,bin3,cost,3312.63
p01025,bin3,cap,20000
p01027,bin1,cost,107.66
p01027,bin1,cap,1000
p01027,bin2,cost,331.26
p01027,bin2,cap,2000
p01027,bin3,cost,3312.63
p01027,bin3,cap,20000
p01029,bin1,cost,107.66
p01029,bin1,cap,1000
p01029,bin2,cost,331.26
p01029,bin2,cap,2000
p01029,bin3,cost,3312.63
p01029,bin3,cap,20000
p01031,bin1,cost,107.66
p01031,bin1,cap,1000
p01031,bin2,cost,331.26
p01031,bin2,cap,2000
p01031,bin3,cost,3312.63
p01031,bin3,cap,20000
p01035,bin1,cost,107.66
p01035,bin1,cap,1000
p01035,bin2,cost,331.26
p01035,bin2,cap,2000
p01035,bin3,cost,3312.63
p01035,bin3,cap,20000
p01037,bin1,cost,107.66
p01037,bin1,cap,1000
p01037,bin2,cost,331.26
p01037,bin2,cap,2000
p01037,bin3,cost,3312.63
p01037,bin3,cap,20000
p01039,bin1,cost,107.66
p01039,bin1,cap,1000
p01039,bin2,cost,331.26
p01039,bin2,cap,2000
p01039,bin3,cost,3312.63
p01039,bin3,cap,20000
p01041,bin1,cost,107.66
p01041,bin1,cap,1000
p01041,bin2,cost,331.26
p01041,bin2,cap,2000
p01041,bin3,cost,3312.63
p01041,bin3,cap,20000
p01045,bin1,cost,107.66
p01045,bin1,cap,1000
p01045,bin2,cost,331.26
p01045,bin2,cap,2000
p01045,bin3,cost,3312.63
p01045,bin3,cap,20000
p01047,bin1,cost,107.66
p01047,bin1,cap,1000
p01047,bin2,cost,331.26
p01047,bin2,cap,2000
p01047,bin3,cost,3312.63
p01047,bin3,cap,20000
p01051,bin1,cost,107.66
p01051,bin1,cap,1000
p01051,bin2,cost,331.26
p01051,bin2,cap,2000
p01051,bin3,cost,3312.63
p01051,bin3,cap,20000
p01053,bin1,cost,107.66
p01053,bin1,cap,1000
p01053,bin2,cost,331.26
p01053,bin2,cap,2000
p01053,bin3,cost,3312.63
p01053,bin3,cap,20000
p01055,bin1,cost,107.66
p01055,bin1,cap,1000
p01055,bin2,cost,331.26
p01055,bin2,cap,2000
p01055,bin3,cost,3312.63
p01055,bin3,cap,20000
p01061,bin1,cost,107.66
p01061,bin1,cap,1000
p01061,bin2,cost,331.26
p01061,bin2,cap,2000
p01061,bin3,cost,3312.63
p01061,bin3,cap,20000
p01067,bin1,cost,107.66
p01067,bin1,cap,1000
p01067,bin2,cost,331.26
p01067,bin2,cap,2000
p01067,bin3,cost,3312.63
p01067,bin3,cap,20000
p01069,bin1,cost,107.66
p01069,bin1,cap,1000
p01069,bin2,cost,331.26
p01069,bin2,cap,2000
p01069,bin3,cost,3312.63
p01069,bin3,cap,20000
p01081,bin1,cost,107.66
p01081,bin1,cap,1000
p01081,bin2,cost,331.26
p01081,bin2,cap,2000
p01081,bin3,cost,3312.63
p01081,bin3,cap,20000
p01085,bin1,cost,107.66
p01085,bin1,cap,1000
p01085,bin2,cost,331.26
p01085,bin2,cap,2000
p01085,bin3,cost,3312.63
p01085,bin3,cap,20000
p01087,bin1,cost,107.66
p01087,bin1,cap,1000
p01087,bin2,cost,331.26
p01087,bin2,cap,2000
p01087,bin3,cost,3312.63
p01087,bin3,cap,20000
p01097,bin1,cost,107.66
p01097,bin1,cap,1000
p01097,bin2,cost,331.26
p01097,bin2,cap,2000
p01097,bin3,cost,3312.63
p01097,bin3,cap,20000
p01099,bin1,cost,107.66
p01099,bin1,cap,1000
p01099,bin2,cost,331.26
p01099,bin2,cap,2000
p01099,bin3,cost,3312.63
p01099,bin3,cap,20000
p01101,bin1,cost,107.66
p01101,bin1,cap,1000
p01101,bin2,cost,331.26
p01101,bin2,cap,2000
p01101,bin3,cost,3312.63
p01101,bin3,cap,20000
p01109,bin1,cost,107.66
p01109,bin1,cap,1000
p01109,bin2,cost,331.26
p01109,bin2,cap,2000
p01109,bin3,cost,3312.63
p01109,bin3,cap,20000
p01111,bin1,cost,107.66
p01111,bin1,cap,1000
p01111,bin2,cost,331.26
p01111,bin2,cap,2000
p01111,bin3,cost,3312.63
p01111,bin3,cap,20000
p01113,bin1,cost,107.66
p01113,bin1,cap,1000
p01113,bin2,cost,331.26
p01113,bin2,cap,2000
p01113,bin3,cost,3312.63
p01113,bin3,cap,20000
p01115,bin1,cost,107.66
p01115,bin1,cap,1000
p01115,bin2,cost,331.26
p01115,bin2,cap,2000
p01115,bin3,cost,3312.63
p01115,bin3,cap,20000
p01121,bin1,cost,107.66
p01121,bin1,cap,1000
p01121,bin2,cost,331.26
p01121,bin2,cap,2000
p01121,bin3,cost,3312.63
p01121,bin3,cap,20000
p01123,bin1,cost,107.66
p01123,bin1,cap,1000
p01123,bin2,cost,331.26
p01123,bin2,cap,2000
p01123,bin3,cost,3312.63
p01123,bin3,cap,20000
p01129,bin1,cost,107.66
p01129,bin1,cap,1000
p01129,bin2,cost,331.26
p01129,bin2,cap,2000
p01129,bin3,cost,3312.63
p01129,bin3,cap,20000
p12005,bin1,cost,107.66
p12005,bin1,cap,1000
p12005,bin2,cost,331.26
p12005,bin2,cap,2000
p12005,bin3,cost,3312.63
p12005,bin3,cap,20000
p12013,bin1,cost,107.66
p12013,bin1,cap,1000
p12013,bin2,cost,331.26
p12013,bin2,cap,2000
p12013,bin3,cost,3312.63
p12013,bin3,cap,20000
p12033,bin1,cost,107.66
p12033,bin1,cap,1000
p12033,bin2,cost,331.26
p12033,bin2,cap,2000
p12033,bin3,cost,3312.63
p12033,bin3,cap,20000
p12045,bin1,cost,107.66
p12045,bin1,cap,1000
p12045,bin2,cost,331.26
p12045,bin2,cap,2000
p12045,bin3,cost,3312.63
p12045,bin3,cap,20000
p12059,bin1,cost,107.66
p12059,bin1,cap,1000
p12059,bin2,cost,331.26
p12059,bin2,cap,2000
p12059,bin3,cost,3312.63
p12059,bin3,cap,20000
p12063,bin1,cost,107.66
p12063,bin1,cap,1000
p12063,bin2,cost,331.26
p12063,bin2,cap,2000
p12063,bin3,cost,3312.63
p12063,bin3,cap,20000
p12091,bin1,cost,107.66
p12091,bin1,cap,1000
p12091,bin2,cost,331.26
p12091,bin2,cap,2000
p12091,bin3,cost,3312.63
p12091,bin3,cap,20000
p12113,bin1,cost,107.66
p12113,bin1,cap,1000
p12113,bin2,cost,331.26
p12113,bin2,cap,2000
p12113,bin3,cost,3312.63
p12113,bin3,cap,20000
p12131,bin1,cost,107.66
p12131,bin1,cap,1000
p12131,bin2,cost,331.26
p12131,bin2,cap,2000
p12131,bin3,cost,3312.63
p12131,bin3,cap,20000
p12133,bin1,cost,107.66
p12133,bin1,cap,1000
p12133,bin2,cost,331.26
p12133,bin2,cap,2000
p12133,bin3,cost,3312.63
p12133,bin3,cap,20000
p47001,bin1,cost,107.66
p47001,bin1,cap,1000
p47001,bin2,cost,331.26
p47001,bin2,cap,2000
p47001,bin3,cost,3312.63
p47001,bin3,cap,20000
p47003,bin1,cost,107.66
p47003,bin1,cap,1000
p47003,bin2,cost,331.26
p47003,bin2,cap,2000
p47003,bin3,cost,3312.63
p47003,bin3,cap,20000
p47005,bin1,cost,107.66
p47005,bin1,cap,1000
p47005,bin2,cost,331.26
p47005,bin2,cap,2000
p47005,bin3,cost,3312.63
p47005,bin3,cap,20000
p47007,bin1,cost,107.66
p47007,bin1,cap,1000
p47007,bin2,cost,331.26
p47007,bin2,cap,2000
p47007,bin3,cost,3312.63
p47007,bin3,cap,20000
p47009,bin1,cost,107.66
p47009,bin1,cap,1000
p47009,bin2,cost,331.26
p47009,bin2,cap,2000
p47009,bin3,cost,3312.63
p47009,bin3,cap,20000
p47011,bin1,cost,107.66
p47011,bin1,cap,1000
p47011,bin2,cost,331.26
p47011,bin2,cap,2000
p47011,bin3,cost,3312.63
p47011,bin3,cap,20000
p47013,bin1,cost,107.66
p47013,bin1,cap,1000
p47013,bin2,cost,331.26
p47013,bin2,cap,2000
p47013,bin3,cost,3312.63
p47013,bin3,cap,20000
p47015,bin1,cost,107.66
p47015,bin1,cap,1000
p47015,bin2,cost,331.26
p47015,bin2,cap,2000
p47015,bin3,cost,3312.63
p47015,bin3,cap,20000
p47017,bin1,cost,107.66
p47017,bin1,cap,1000
p47017,bin2,cost,331.26
p47017,bin2,cap,2000
p47017,bin3,cost,3312.63
p47017,bin3,cap,20000
p47019,bin1,cost,107.66
p47019,bin1,cap,1000
p47019,bin2,cost,331.26
p47019,bin2,cap,2000
p47019,bin3,cost,3312.63
p47019,bin3,cap,20000
p47021,bin1,cost,107.66
p47021,bin1,cap,1000
p47021,bin2,cost,331.26
p47021,bin2,cap,2000
p47021,bin3,cost,3312.63
p47021,bin3,cap,20000
p47023,bin1,cost,107.66
p47023,bin1,cap,1000
p47023,bin2,cost,331.26
p47023,bin2,cap,2000
p47023,bin3,cost,3312.63
p47023,bin3,cap,20000
p47025,bin1,cost,107.66
p47025,bin1,cap,1000
p47025,bin2,cost,331.26
p47025,bin2,cap,2000
p47025,bin3,cost,3312.63
p47025,bin3,cap,20000
p47027,bin1,cost,107.66
p47027,bin1,cap,1000
p47027,bin2,cost,331.26
p47027,bin2,cap,2000
p47027,bin3,cost,3312.63
p47027,bin3,cap,20000
p47029,bin1,cost,107.66
p47029,bin1,cap,1000
p47029,bin2,cost,331.26
p47029,bin2,cap,2000
p47029,bin3,cost,3312.63
p47029,bin3,cap,20000
p47031,bin1,cost,107.66
p47031,bin1,cap,1000
p47031,bin2,cost,331.26
p47031,bin2,cap,2000
p47031,bin3,cost,3312.63
p47031,bin3,cap,20000
p47033,bin1,cost,107.66
p47033,bin1,cap,1000
p47033,bin2,cost,331.26
p47033,bin2,cap,2000
p47033,bin3,cost,3312.63
p47033,bin3,cap,20000
p47035,bin1,cost,107.66
p47035,bin1,cap,1000
p47035,bin2,cost,331.26
p47035,bin2,cap,2000
p47035,bin3,cost,3312.63
p47035,bin3,cap,20000
p47037,bin1,cost,107.66
p47037,bin1,cap,1000
p47037,bin2,cost,331.26
p47037,bin2,cap,2000
p47037,bin3,cost,3312.63
p47037,bin3,cap,20000
p47039,bin1,cost,107.66
p47039,bin1,cap,1000
p47039,bin2,cost,331.26
p47039,bin2,cap,2000
p47039,bin3,cost,3312.63
p47039,bin3,cap,20000
p47041,bin1,cost,107.66
p47041,bin1,cap,1000
p47041,bin2,cost,331.26
p47041,bin2,cap,2000
p47041,bin3,cost,3312.63
p47041,bin3,cap,20000
p47043,bin1,cost,107.66
p47043,bin1,cap,1000
p47043,bin2,cost,331.26
p47043,bin2,cap,2000
p47043,bin3,cost,3312.63
p47043,bin3,cap,20000
p47045,bin1,cost,107.66
p47045,bin1,cap,1000
p47045,bin2,cost,331.26
p47045,bin2,cap,2000
p47045,bin3,cost,3312.63
p47045,bin3,cap,20000
p47047,bin1,cost,107.66
p47047,bin1,cap,1000
p47047,bin2,cost,331.26
p47047,bin2,cap,2000
p47047,bin3,cost,3312.63
p47047,bin3,cap,20000
p47049,bin1,cost,107.66
p47049,bin1,cap,1000
p47049,bin2,cost,331.26
p47049,bin2,cap,2000
p47049,bin3,cost,3312.63
p47049,bin3,cap,20000
p47051,bin1,cost,107.66
p47051,bin1,cap,1000
p47051,bin2,cost,331.26
p47051,bin2,cap,2000
p47051,bin3,cost,3312.63
p47051,bin3,cap,20000
p47053,bin1,cost,107.66
p47053,bin1,cap,1000
p47053,bin2,cost,331.26
p47053,bin2,cap,2000
p47053,bin3,cost,3312.63
p47053,bin3,cap,20000
p47055,bin1,cost,107.66
p47055,bin1,cap,1000
p47055,bin2,cost,331.26
p47055,bin2,cap,2000
p47055,bin3,cost,3312.63
p47055,bin3,cap,20000
p47057,bin1,cost,107.66
p47057,bin1,cap,1000
p47057,bin2,cost,331.26
p47057,bin2,cap,2000
p47057,bin3,cost,3312.63
p47057,bin3,cap,20000
p47059,bin1,cost,107.66
p47059,bin1,cap,1000
p47059,bin2,cost,331.26
p47059,bin2,cap,2000
p47059,bin3,cost,3312.63
p47059,bin3,cap,20000
p47061,bin1,cost,107.66
p47061,bin1,cap,1000
p47061,bin2,cost,331.26
p47061,bin2,cap,2000
p47061,bin3,cost,3312.63
p47061,bin3,cap,20000
p47063,bin1,cost,107.66
p47063,bin1,cap,1000
p47063,bin2,cost,331.26
p47063,bin2,cap,2000
p47063,bin3,cost,3312.63
p47063,bin3,cap,20000
p47065,bin1,cost,107.66
p47065,bin1,cap,1000
p47065,bin2,cost,331.26
p47065,bin2,cap,2000
p47065,bin3,cost,3312.63
p47065,bin3,cap,20000
p47067,bin1,cost,107.66
p47067,bin1,cap,1000
p47067,bin2,cost,331.26
p47067,bin2,cap,2000
p47067,bin3,cost,3312.63
p47067,bin3,cap,20000
p47069,bin1,cost,107.66
p47069,bin1,cap,1000
p47069,bin2,cost,331.26
p47069,bin2,cap,2000
p47069,bin3,cost,3312.63
p47069,bin3,cap,20000
p47071,bin1,cost,107.66
p47071,bin1,cap,1000
p47071,bin2,cost,331.26
p47071,bin2,cap,2000
p47071,bin3,cost,3312.63
p47071,bin3,cap,20000
p47073,bin1,cost,107.66
p47073,bin1,cap,1000
p47073,bin2,cost,331.26
p47073,bin2,cap,2000
p47073,bin3,cost,3312.63
p47073,bin3,cap,20000
p47075,bin1,cost,107.66
p47075,bin1,cap,1000
p47075,bin2,cost,331.26
p47075,bin2,cap,2000
p47075,bin3,cost,3312.63
p47075,bin3,cap,20000
p47077,bin1,cost,107.66
p47077,bin1,cap,1000
p47077,bin2,cost,331.26
p47077,bin2,cap,2000
p47077,bin3,cost,3312.63
p47077,bin3,cap,20000
p47079,bin1,cost,107.66
p47079,bin1,cap,1000
p47079,bin2,cost,331.26
p47079,bin2,cap,2000
p47079,bin3,cost,3312.63
p47079,bin3,cap,20000
p47081,bin1,cost,107.66
p47081,bin1,cap,1000
p47081,bin2,cost,331.26
p47081,bin2,cap,2000
p47081,bin3,cost,3312.63
p47081,bin3,cap,20000
p47083,bin1,cost,107.66
p47083,bin1,cap,1000
p47083,bin2,cost,331.26
p47083,bin2,cap,2000
p47083,bin3,cost,3312.63
p47083,bin3,cap,20000
p47085,bin1,cost,107.66
p47085,bin1,cap,1000
p47085,bin2,cost,331.26
p47085,bin2,cap,2000
p47085,bin3,cost,3312.63
p47085,bin3,cap,20000
p47087,bin1,cost,107.66
p47087,bin1,cap,1000
p47087,bin2,cost,331.26
p47087,bin2,cap,2000
p47087,bin3,cost,3312.63
p47087,bin3,cap,20000
p47089,bin1,cost,107.66
p47089,bin1,cap,1000
p47089,bin2,cost,331.26
p47089,bin2,cap,2000
p47089,bin3,cost,3312.63
p47089,bin3,cap,20000
p47091,bin1,cost,107.66
p47091,bin1,cap,1000
p47091,bin2,cost,331.26
p47091,bin2,cap,2000
p47091,bin3,cost,3312.63
p47091,bin3,cap,20000
p47093,bin1,cost,107.66
p47093,bin1,cap,1000
p47093,bin2,cost,331.26
p47093,bin2,cap,2000
p47093,bin3,cost,3312.63
p47093,bin3,cap,20000
p47095,bin1,cost,107.66
p47095,bin1,cap,1000
p47095,bin2,cost,331.26
p47095,bin2,cap,2000
p47095,bin3,cost,3312.63
p47095,bin3,cap,20000
p47097,bin1,cost,107.66
p47097,bin1,cap,1000
p47097,bin2,cost,331.26
p47097,bin2,cap,2000
p47097,bin3,cost,3312.63
p47097,bin3,cap,20000
p47099,bin1,cost,107.66
p47099,bin1,cap,1000
p47099,bin2,cost,331.26
p47099,bin2,cap,2000
p47099,bin3,cost,3312.63
p47099,bin3,cap,20000
p47101,bin1,cost,107.66
p47101,bin1,cap,1000
p47101,bin2,cost,331.26
