sc_point_gid,class,capacity,capital_adder_per_mw,cf
102178,4,1.5,24061.45,0.2885
102179,5,0.49,104391.07,0.3466
102181,4,3.79,85447.7,0.3366
102182,4,4.66,15925.0,0.2982
102183,3,4.47,18055.71,0.2372
102184,3,2.67,696.07,0.2308
102185,3,9.45,56262.04,0.2569
102189,2,0.1,237200.47,0.202
102190,9,0.52,335338.61,0.4573
102194,3,0.91,364236.75,0.2368
102201,7,0.09,150934.71,0.4337
102202,10,0.25,176931.52,0.537
102294,7,126.0,343616.3,0.4241
102295,7,180.0,306608.96,0.4169
102315,6,78.0,232389.01,0.4077
102316,6,60.0,233004.28,0.4093
102327,6,0.64,476809.09,0.3828
102350,5,42.0,207105.11,0.3689
102351,5,60.0,151696.57,0.3714
102396,8,36.0,144669.43,0.4523
102754,3,0.75,1746493.31,0.2565
102756,3,3.12,284648.19,0.2396
102770,1,0.73,273877.59,0.0919
102771,1,0.21,198730.78,0.1336
102772,1,1.03,145534.49,0.1484
102775,3,4.0,327422.63,0.2552
102776,2,1.36,653300.58,0.2188
102777,2,0.37,501981.27,0.1926
102779,2,0.35,289720.33,0.2247
102780,3,2.05,346372.89,0.2585
102782,2,1.05,190871.86,0.2087
102783,3,5.37,200609.92,0.2461
102784,2,5.65,129788.99,0.202
102785,2,0.69,122460.99,0.1688
102786,1,2.42,324693.62,0.1617
102787,1,1.98,185507.58,0.1484
102789,1,1.11,160607.74,0.1075
102790,1,5.12,154985.38,0.1229
102791,1,4.75,131701.58,0.1414
102792,1,1.63,95126.07,0.0995
102793,1,4.91,173722.66,0.0998
102795,1,3.45,123364.61,0.1158
102796,1,4.61,110589.22,0.1568
102797,1,3.37,102881.09,0.1325
102798,2,1.82,77213.9,0.1683
102799,2,3.37,174367.84,0.2187
102802,1,2.05,153662.49,0.1475
102804,3,1.67,203182.35,0.248
102805,2,0.03,162068.42,0.1965
102806,2,0.03,158357.73,0.2153
102807,2,2.36,102510.06,0.2075
102809,3,2.39,152210.4,0.2653
102810,3,0.82,159998.08,0.2409
102811,4,0.29,161252.89,0.2858
102812,2,3.17,131905.7,0.2217
102813,2,2.64,66341.42,0.2228
102814,2,1.84,214854.49,0.1969
102816,4,0.57,146345.42,0.3178
102818,3,2.84,115256.82,0.2304
102819,3,3.25,68439.14,0.2491
102820,2,3.56,72732.78,0.1887
102821,3,4.05,69736.84,0.2359
102822,2,2.31,53579.27,0.1837
102823,2,1.22,146585.38,0.1737
102831,1,1.22,59038.0,0.1536
102834,3,1.5,1639397.02,0.2423
102843,1,0.28,395397.65,0.1585
102854,2,2.13,232389.98,0.1995
102857,6,1.08,139064.19,0.3925
102858,5,0.31,141435.42,0.3781
102859,2,0.01,110973.13,0.1898
102860,8,2.59,86074.07,0.4378
102861,4,0.71,25241.13,0.3187
102862,3,4.76,46630.57,0.2801
102863,3,0.91,22980.67,0.2827
102864,4,0.36,73538.95,0.3173
102865,3,2.78,642.69,0.2302
102866,3,2.34,-3876.72,0.2275
102867,2,7.54,18354.21,0.2163
102868,2,5.2,31048.77,0.2093
102869,3,3.97,74723.64,0.2315
102872,2,0.88,103226.06,0.1944
102873,2,3.31,219855.66,0.1743
102876,6,1.28,345567.89,0.4085
102880,8,1.27,178368.81,0.4382
102884,6,1.66,147725.86,0.3956
102885,10,5.13,143025.33,0.4871
102886,10,3.61,132403.7,0.5312
102898,7,36.0,130227.33,0.4225
102908,4,6.0,1864103.98,0.3024
102927,9,54.0,71360.07,0.4617
102928,9,60.0,66371.09,0.4655
102963,8,150.0,192598.74,0.4442
102977,7,42.0,394065.03,0.4207
102979,7,108.0,351906.35,0.4189
102980,7,48.0,352381.53,0.4213
102995,7,6.0,1517081.46,0.4164
103010,5,0.15,533726.16,0.3732
103011,6,2.07,535545.37,0.3854
103034,5,54.0,152763.84,0.3762
103035,5,126.0,86967.52,0.3691
103036,5,114.0,103354.92,0.3692
103037,6,6.0,1330922.22,0.3897
103040,6,6.0,1469815.81,0.3909
103080,9,96.0,74108.21,0.4604
103442,1,2.0,276853.94,0.1479
103445,4,1.33,1654942.59,0.2875
103454,1,0.94,285078.97,0.0901
103455,1,2.02,256217.2,0.0743
103456,1,8.98,134774.77,0.1397
103457,2,3.89,173260.86,0.1658
103458,2,1.07,226956.71,0.1898
103459,4,4.81,275205.86,0.3106
103463,3,1.59,337584.15,0.2254
103465,2,2.32,206775.51,0.2243
103466,2,3.99,123053.98,0.1758
103467,1,3.66,160229.14,0.1577
103468,1,2.47,105547.16,0.1389
103469,1,2.96,88208.55,0.1597
103470,1,0.11,163012.66,0.1413
103471,1,5.04,178419.99,0.1372
103472,1,1.79,91320.11,0.124
103473,1,2.44,79892.18,0.1463
103474,3,2.52,145674.19,0.233
103475,1,0.65,114119.45,0.1242
103476,1,0.19,165403.99,0.1149
103477,2,2.11,157362.95,0.1763
103478,1,0.96,95086.87,0.117
103479,1,1.37,93583.84,0.0885
103480,2,2.73,96678.39,0.176
103481,2,4.18,110793.25,0.1833
103482,2,6.55,147924.42,0.1889
103492,1,0.64,199700.71,0.144
103494,3,2.98,145664.48,0.2557
103495,4,2.32,64292.99,0.2856
103496,3,2.36,152217.7,0.2329
103497,2,2.46,84436.99,0.1827
103501,3,1.75,159086.22,0.2369
103503,3,4.11,89235.25,0.2522
103504,2,3.54,54752.52,0.192
103505,2,3.48,58614.73,0.2163
103506,2,1.48,99262.81,0.1958
103514,2,3.02,190333.71,0.2168
103515,2,1.52,141839.09,0.1793
103520,2,3.23,253134.53,0.2074
103521,2,1.98,353267.58,0.2131
103527,1,2.2,443674.85,0.1456
103528,2,1.33,419098.2,0.1848
103540,4,0.3,172163.13,0.3253
103541,5,2.65,107418.77,0.3653
103543,2,2.94,230034.25,0.1875
103547,3,0.53,52006.53,0.2592
103548,3,1.42,30820.13,0.2521
103549,4,5.68,29482.98,0.2929
103550,3,5.09,84047.33,0.2288
103551,3,2.06,82466.65,0.2681
103552,4,0.01,141975.22,0.2995
103555,3,0.01,94506.65,0.2327
103557,2,0.69,136873.49,0.1897
103558,2,1.79,234418.28,0.2229
103559,4,0.3,286323.6,0.285
103561,4,1.48,244199.45,0.3077
103562,3,4.61,311823.96,0.2709
103564,9,2.07,232224.16,0.473
103565,9,0.26,248922.96,0.4753
103567,6,1.29,125975.15,0.4032
103570,10,1.23,183825.25,0.5083
103571,10,5.41,296732.39,0.4814
103572,8,66.0,167496.77,0.4438
103612,9,60.0,71581.34,0.4576
103643,7,156.0,259710.59,0.4268
103646,8,6.0,1510195.33,0.4459
103647,7,168.0,171318.86,0.4285
103648,8,54.0,241491.45,0.4468
103649,7,168.0,201032.52,0.4224
103650,7,114.0,235983.98,0.4246
103661,7,84.0,319962.67,0.4156
103662,7,42.0,367844.14,0.4141
103677,7,6.0,1728988.56,0.4228
103681,6,36.0,266711.77,0.407
103683,7,48.0,252469.1,0.4168
103690,6,60.0,271521.97,0.4041
103692,6,6.0,1677629.47,0.4014
103709,6,6.0,1411790.74,0.4052
103719,5,156.0,97424.14,0.3696
103720,5,144.0,100925.39,0.3666
103731,6,6.0,1506137.88,0.3978
103734,7,6.0,1533569.3,0.4152
103763,8,72.0,96362.57,0.4521
103780,4,6.0,2269514.68,0.3097
104130,2,6.0,1782499.16,0.2042
104136,1,4.0,1808226.78,0.1215
104137,1,2.34,496294.43,0.0997
104140,1,0.96,249852.28,0.1439
104141,1,0.7,240020.56,0.1584
104145,3,0.91,791856.37,0.2606
104146,2,0.44,830630.33,0.22
104147,2,3.82,247224.93,0.1822
104148,2,1.15,149295.12,0.1882
104150,1,1.96,127710.09,0.1538
104151,2,2.99,108409.77,0.1694
104152,2,5.08,95642.95,0.1682
104153,1,4.72,84907.19,0.1469
104154,1,1.94,101961.17,0.1349
104155,1,2.49,104538.43,0.1242
104156,1,4.71,107775.33,0.1263
104157,2,2.84,80980.61,0.1716
104158,2,1.75,180117.92,0.2145
104159,1,3.08,102383.43,0.1392
104161,1,2.0,175997.34,0.1636
104162,1,5.11,109666.08,0.1186
104163,1,0.67,132669.64,0.1599
104164,2,3.46,146146.92,0.1689
104165,2,0.01,163761.46,0.1932
104176,1,0.06,166368.54,0.158
104178,3,0.29,154179.88,0.2499
104179,3,1.89,103095.3,0.2713
104180,2,1.27,179324.94,0.2164
104181,2,6.44,87377.22,0.2172
104182,2,0.56,156622.36,0.1986
104183,3,0.03,161201.8,0.2285
104185,3,0.85,182273.16,0.2485
104187,4,0.35,121883.95,0.2898
104188,2,2.63,106619.24,0.209
104189,2,2.03,121274.2,0.2113
104205,2,5.72,410946.4,0.1733
104212,3,0.43,364751.98,0.2614
104222,2,0.03,1397532.96,0.1826
104223,3,3.41,152642.57,0.2519
104224,3,1.97,195548.81,0.2774
104227,5,0.64,123056.4,0.3472
104228,2,2.15,78208.83,0.1773
104231,2,2.98,41542.11,0.1794
104232,2,3.49,875.05,0.2194
104233,3,2.95,29460.91,0.2388
104237,3,1.87,74535.43,0.2466
104238,3,1.64,99067.78,0.2302
104239,4,2.42,106145.31,0.2906
104240,3,0.61,124110.29,0.2773
104242,2,1.28,227107.13,0.2138
104243,3,3.5,321528.87,0.2415
104245,3,5.78,171487.79,0.2641
104246,3,1.33,152698.42,0.2486
104247,4,2.66,184437.45,0.3085
104248,8,1.62,103128.49,0.4442
104249,4,1.9,62683.34,0.3323
104250,7,4.09,83762.21,0.4175
104251,9,2.89,54888.11,0.4812
104252,9,2.44,88949.03,0.4802
104253,8,1.11,156603.31,0.4469
104255,9,84.0,136967.54,0.466
104256,8,134.2,98575.96,0.4376
104257,8,6.0,1392014.5,0.4354
104329,8,6.0,1540494.16,0.4365
104330,8,6.0,1516596.57,0.4492
104362,6,54.0,216275.89,0.4074
104363,6,174.0,156599.94,0.4038
104364,7,114.0,186983.43,0.4137
104367,7,54.0,282154.08,0.4161
104368,7,66.0,239334.74,0.4155
104374,6,186.0,211276.48,0.3941
104375,6,198.0,230015.79,0.3823
104376,6,24.0,553233.65,0.3966
104380,6,6.0,2361916.42,0.394
104383,6,6.0,1820722.94,0.4047
104387,6,6.0,1544574.14,0.3963
104410,6,54.0,154759.76,0.3875
104414,6,6.0,1326681.49,0.3838
104427,4,6.0,7921769.69,0.3012
104831,1,2.37,386259.83,0.1398
104832,2,0.2,185610.52,0.1894
104833,2,4.98,187115.56,0.2045
104834,2,1.77,117883.58,0.1746
104835,2,4.98,317551.43,0.1696
104836,2,5.18,128931.75,0.1663
104837,2,4.01,116754.33,0.1967
104838,1,4.12,87709.24,0.1611
104839,1,3.53,94450.59,0.1387
104840,1,3.13,90816.59,0.1238
104841,1,3.73,86676.79,0.1412
104842,1,0.94,125671.63,0.1127
104843,1,3.84,91883.7,0.116
104844,1,1.44,97400.47,0.1155
104846,3,1.07,1514097.9,0.2339
104847,1,2.73,235879.98,0.1568
104848,1,0.94,90544.2,0.1532
104849,2,0.46,151221.45,0.178
104850,1,3.13,223967.93,0.1436
104851,2,2.55,127645.43,0.2235
104852,2,4.06,177765.93,0.2178
104858,2,0.21,144564.69,0.183
104860,2,0.59,167300.85,0.1768
104861,3,2.18,175716.03,0.2328
104862,3,2.38,156077.33,0.2779
104863,2,0.9,118509.85,0.1852
104864,2,2.39,93805.52,0.1855
104865,2,7.24,96542.86,0.1696
104866,3,4.44,95638.03,0.2402
104871,3,3.93,58677.61,0.2806
104887,1,4.84,345132.34,0.1172
104888,1,0.88,215886.28,0.1113
104889,2,1.43,142795.14,0.1884
104907,1,4.03,127892.07,0.1198
104910,1,0.01,1367825.08,0.1267
104911,4,1.54,98582.04,0.3229
104913,2,4.35,16317.09,0.1817
104914,2,0.51,9668.47,0.2074
104915,2,7.78,71081.84,0.1884
104916,2,3.56,2859.1,0.2017
104917,3,0.93,6388.27,0.2306
104919,3,2.58,92172.97,0.2496
104920,3,1.72,72204.37,0.2533
104921,3,0.77,66011.82,0.2384
104922,2,1.5,191226.77,0.2048
104924,3,1.34,148599.3,0.24
104925,2,2.09,109833.85,0.1848
104926,1,6.38,405749.57,0.1423
104927,1,1.55,400416.96,0.1211
104930,2,4.06,246910.94,0.2056
104931,2,2.66,183323.71,0.1973
104932,2,0.73,253396.27,0.2001
104933,3,4.24,184466.02,0.2782
104935,10,0.94,149320.94,0.4965
104936,7,2.28,155311.83,0.4306
104947,6,27.89,66730.8,0.4063
104948,7,16.22,39760.57,0.4149
104949,7,3.28,67890.42,0.4242
104951,6,42.0,100104.19,0.4064
104952,7,24.0,200631.79,0.4324
104997,9,6.0,1423723.71,0.468
105006,6,6.0,2269886.91,0.4026
105014,7,132.0,197999.59,0.4266
105015,7,72.0,225062.72,0.4272
105016,7,108.0,204407.65,0.4326
105017,7,174.0,166237.06,0.4268
105018,7,54.0,222695.57,0.4288
105019,8,60.0,207732.0,0.4348
105047,7,72.0,211461.04,0.413
105048,7,60.0,231441.66,0.4156
105051,7,60.0,252215.31,0.4128
105052,6,54.0,256801.61,0.4095
105060,6,60.0,259387.12,0.4016
105062,6,126.0,264812.2,0.4004
105063,6,114.0,273671.75,0.3967
105094,6,6.0,2002129.58,0.4014
105098,5,6.0,1369526.07,0.3735
105131,9,24.0,249438.99,0.4713
105139,2,1.03,1496277.51,0.2182
105164,7,6.0,2082573.67,0.4143
105512,4,1.24,669516.68,0.3081
105514,2,1.07,589689.09,0.1656
105515,1,1.99,321779.13,0.1624
105516,2,2.79,214133.4,0.2143
105517,1,4.53,162690.8,0.1624
105518,2,6.83,140055.13,0.1679
105519,1,1.54,253367.63,0.1401
105520,1,0.65,119934.51,0.1469
105523,2,5.13,168548.03,0.1759
105524,2,2.44,96023.24,0.1808
105525,1,4.83,84172.39,0.1377
105526,1,3.59,92381.96,0.1453
105527,1,4.21,87621.48,0.1622
105528,1,1.85,97521.34,0.1313
105529,1,0.11,182009.25,0.1635
105531,1,3.95,141006.79,0.1331
105532,1,2.06,116494.45,0.1372
105533,1,3.3,179230.91,0.1438
105535,3,0.89,173650.6,0.2318
105536,1,1.64,125358.02,0.1543
105538,2,2.32,237523.84,0.1825
105539,2,0.6,190148.13,0.1827
105541,2,0.03,174725.06,0.2018
105542,2,0.83,167102.55,0.2072
105544,2,1.0,1496112.0,0.2085
105545,2,0.08,144980.46,0.202
105547,2,2.84,172728.5,0.1715
105548,3,4.89,72973.95,0.2376
105549,3,5.8,206095.99,0.2254
105555,2,2.85,136191.89,0.2199
105556,3,1.01,113500.03,0.2254
105557,2,0.01,173539.62,0.2093
105560,2,1.78,76589.77,0.211
105561,2,0.08,63760.09,0.1894
105563,1,1.12,120450.45,0.1624
105571,2,3.03,147398.26,0.1687
105572,1,1.68,214032.14,0.1518
105573,1,1.74,286885.53,0.1396
105592,1,0.06,64667.12,0.1061
105594,2,0.01,109783.72,0.2131
105597,4,1.6,228239.79,0.3253
105598,3,3.32,101846.23,0.2323
105599,3,5.58,83195.43,0.2426
105600,2,1.97,20750.84,0.2047
105601,2,3.04,11481.1,0.1976
105603,2,1.18,71995.83,0.1951
105604,2,1.36,76365.14,0.2026
105609,2,2.97,183009.62,0.1898
105610,1,3.0,557064.44,0.1147
105611,1,3.14,453759.46,0.1214
105614,3,2.09,271659.13,0.235
105616,2,0.33,232799.15,0.2073
105617,3,0.65,284440.83,0.2392
105618,2,2.32,259248.4,0.2225
105619,9,2.93,305649.96,0.4666
105620,6,8.55,254295.97,0.3971
105621,6,6.05,211305.25,0.3827
105626,4,4.5,1323528.19,0.3204
105627,4,1.64,-2630.52,0.3074
105628,4,2.51,16627.87,0.3041
105631,6,177.19,-2819.42,0.3934
105632,6,58.22,-330.18,0.4015
105633,6,51.91,-2337.79,0.4077
105634,5,3.42,50137.61,0.3703
105636,6,96.0,44942.77,0.4059
105637,6,204.0,-2335.43,0.402
105638,6,114.0,41809.05,0.4048
105639,6,84.0,57075.7,0.4073
105640,6,60.0,71762.24,0.406
105678,9,6.0,1452505.86,0.4606
105698,7,126.0,193121.81,0.4183
105699,7,60.0,220111.03,0.427
105700,7,138.0,183030.73,0.4299
105701,8,126.0,201512.4,0.4372
105702,7,60.0,218782.2,0.429
105703,8,36.0,272417.22,0.4373
105736,7,42.0,276323.98,0.4116
105739,7,54.0,266992.68,0.4131
105740,6,186.0,224388.2,0.3986
105744,6,60.0,234299.11,0.4073
105746,6,60.0,283010.35,0.4076
105754,6,60.0,258345.85,0.3885
105755,6,60.0,234223.29,0.3879
105778,6,78.0,134898.06,0.3875
105779,6,54.0,130621.58,0.3972
105813,8,6.0,1406548.23,0.4503
105815,9,42.0,146037.69,0.4577
106175,3,6.0,2768486.8,0.269
106198,2,1.66,325099.99,0.1988
106199,2,2.32,296581.77,0.1913
106201,1,4.94,255027.58,0.1427
106202,2,1.22,185234.76,0.1706
106203,1,5.82,174937.18,0.1271
106204,1,2.96,119547.76,0.1442
106208,2,4.01,116062.37,0.1833
106209,2,2.26,106518.15,0.1706
106210,2,4.28,86386.26,0.1917
106211,1,4.24,85038.77,0.1609
106212,1,3.81,92087.44,0.1625
106213,2,4.34,116422.82,0.1823
106214,2,0.05,133887.66,0.1957
106217,1,0.75,296715.86,0.133
106219,1,0.51,119531.71,0.1558
106220,1,1.94,137335.56,0.1354
106224,2,0.83,249411.14,0.1843
106225,2,1.1,103500.54,0.2043
106226,4,0.53,130823.92,0.2994
106227,4,0.55,236532.73,0.3075
106228,2,1.82,162300.94,0.1987
106229,2,2.85,73992.32,0.1691
106238,3,2.27,150349.9,0.254
106239,3,2.48,60614.93,0.2476
106240,2,3.77,22958.07,0.2233
106241,2,0.02,79325.52,0.2154
106243,2,0.95,62003.7,0.214
106244,2,3.57,38014.68,0.1995
106245,2,2.59,35530.96,0.1831
106246,2,0.33,128315.55,0.1999
106247,2,0.62,59457.23,0.1911
106248,2,1.23,42410.03,0.2008
106249,2,1.7,59589.09,0.1939
106255,3,1.08,100924.85,0.2409
106256,2,0.89,86585.34,0.2155
106257,1,3.02,196036.69,0.1514
106258,2,0.59,256335.12,0.1761
106261,1,0.82,217022.68,0.1362
106275,1,0.17,105659.42,0.1056
106276,1,2.35,66531.89,0.1054
106277,1,2.41,142286.24,0.1226
106282,2,0.71,55988.87,0.2029
106283,2,0.84,35015.06,0.2192
106285,2,1.72,78384.45,0.195
106286,2,0.71,22081.9,0.178
106287,2,1.25,81411.72,0.1665
106290,1,1.49,213209.19,0.1499
106293,1,1.52,247248.18,0.1333
106298,3,1.71,228061.69,0.2635
106299,3,0.26,221204.0,0.2621
106300,3,0.78,231462.77,0.2395
106302,5,0.89,325312.52,0.3723
106304,5,4.04,201493.38,0.3711
106305,4,2.81,221371.86,0.3148
106306,4,5.48,165173.93,0.2995
106310,3,2.04,57489.79,0.2675
106311,3,3.58,8601.04,0.2814
106312,4,2.03,-8511.93,0.2925
106313,4,1.9,73416.14,0.2987
106314,4,0.94,84023.12,0.3335
106315,5,25.49,26340.32,0.3686
106318,4,0.27,60506.58,0.3283
106384,8,54.0,227567.81,0.437
106385,8,6.0,1519181.59,0.4566
106407,7,6.0,1550391.31,0.4273
106424,6,156.0,210265.84,0.4049
106425,7,60.0,252381.84,0.4113
106434,6,54.0,242916.42,0.3957
106435,6,60.0,221434.31,0.3978
106437,6,84.0,244596.87,0.3984
106438,6,108.0,223440.39,0.3893
106439,5,198.0,152087.63,0.3756
106440,6,42.0,245418.29,0.388
106461,6,6.0,1381663.86,0.3866
106495,6,18.0,364230.76,0.3915
106497,7,6.0,1355690.97,0.4163
106498,8,30.0,222003.11,0.4393
106863,4,6.0,8997011.26,0.3312
106865,6,6.0,1838465.56,0.3914
106874,1,1.23,301432.04,0.0942
106877,1,1.07,286878.84,0.1385
106880,5,1.97,306419.07,0.3634
106882,3,2.17,239521.7,0.2419
106883,3,0.93,254728.9,0.2272
106885,1,0.17,264901.32,0.1556
106886,1,3.82,232428.11,0.1409
106887,1,4.45,151064.52,0.1234
106888,1,1.73,107364.25,0.1387
106891,1,0.47,189654.54,0.1552
106892,1,2.76,96561.46,0.1471
106893,1,2.26,95993.23,0.1455
106894,2,6.2,87996.75,0.1797
106895,1,3.83,90240.36,0.138
106896,1,3.64,93880.55,0.1376
106897,2,4.29,110025.41,0.1808
106898,2,3.91,165714.32,0.1873
106900,1,1.41,199624.32,0.1361
106903,1,2.03,118313.61,0.1537
106904,1,2.05,229295.81,0.1502
106908,2,2.25,128387.17,0.167
106909,2,2.01,90755.87,0.2193
106910,3,4.21,88136.82,0.235
106911,3,0.88,172147.9,0.2427
106914,3,1.33,179840.91,0.2355
106915,3,1.86,138078.15,0.2432
106918,4,0.22,231353.48,0.2875
106922,2,3.43,81887.92,0.217
106923,3,3.53,133521.77,0.2336
106924,3,7.79,33914.82,0.2404
106925,2,0.82,65366.16,0.2096
106926,2,1.99,140123.74,0.1871
106927,2,2.9,39182.71,0.1885
106928,2,4.41,38579.08,0.196
106929,2,1.52,63253.79,0.199
106930,2,3.35,110495.27,0.2199
106931,2,2.91,30093.6,0.2124
106932,3,3.7,29526.38,0.2284
106933,3,4.94,25403.92,0.2291
106934,3,6.61,93385.07,0.231
106939,2,1.41,220117.13,0.1715
106940,3,0.41,170617.65,0.2417
106946,2,0.24,524365.19,0.1913
106958,1,5.05,40665.59,0.1068
106959,1,4.32,18023.55,0.1127
106960,1,4.18,20984.66,0.1157
106961,1,1.87,26938.57,0.1142
106965,3,13.5,145303.58,0.2273
106966,2,2.6,6751.12,0.1988
106967,2,1.19,7853.42,0.2145
106968,3,0.72,24583.89,0.2806
106969,4,2.63,24420.88,0.3006
106970,4,0.18,63491.87,0.2943
106971,2,1.25,153511.79,0.1755
106972,2,0.92,123701.36,0.1734
106973,2,0.64,88891.16,0.1764
106979,1,2.1,894490.37,0.1297
106982,4,1.48,251724.12,0.3005
106983,3,1.15,233176.48,0.2381
106988,4,2.64,305181.52,0.3396
106989,4,1.2,214953.79,0.334
106995,3,1.99,43110.72,0.2647
106996,3,4.03,-8624.5,0.271
106997,3,4.37,66438.59,0.2781
106999,4,1.21,67363.94,0.3161
107000,4,3.48,-5749.81,0.3159
107002,4,3.03,98531.36,0.3247
107007,6,6.0,1308851.37,0.4031
107008,6,60.0,63445.93,0.4103
107049,8,6.0,1478221.43,0.4566
107053,7,6.0,1573079.37,0.4149
107067,7,108.0,154959.36,0.4315
107068,8,6.0,1454808.67,0.4513
107107,6,54.0,276022.14,0.4044
107108,7,6.0,1571995.2,0.415
107110,7,60.0,231455.41,0.4109
107111,6,54.0,207153.81,0.407
107119,6,60.0,224237.9,0.3985
107120,6,144.0,144402.31,0.3956
107121,6,114.0,191781.88,0.3994
107122,6,162.0,181924.26,0.3861
107123,5,228.0,132632.22,0.373
107124,6,60.0,185032.34,0.382
107129,6,6.0,1437634.46,0.4044
107181,7,30.0,227355.95,0.426
107183,6,108.0,114961.43,0.4
107203,4,1.43,365614.58,0.3061
107549,6,240.0,350643.81,0.3978
107550,7,66.0,456800.45,0.4229
107561,1,1.03,271412.36,0.1146
107563,2,0.15,340918.19,0.2121
107571,1,1.14,202658.97,0.1261
107572,1,1.73,117254.81,0.1316
107573,1,1.19,221750.3,0.1602
107574,1,4.4,103906.48,0.153
107575,1,2.25,93551.03,0.1585
107576,1,3.62,94164.49,0.12
107577,1,3.67,105412.92,0.115
107578,1,2.92,84302.92,0.141
107579,1,2.08,188472.51,0.1344
107580,1,2.92,125234.27,0.1338
107581,2,6.42,168101.98,0.1903
107582,1,3.61,176880.96,0.1515
107586,2,3.58,110734.83,0.1659
107587,1,1.73,163196.96,0.1593
107589,2,1.67,1541183.8,0.1914
107590,3,3.25,334951.38,0.2705
107592,3,4.2,87633.67,0.2305
107593,3,2.71,95446.62,0.2538
107594,2,1.42,175505.12,0.1729
107595,2,1.71,98982.6,0.1957
107596,3,0.02,176158.39,0.2821
107602,3,1.25,153830.89,0.2486
107604,2,1.27,199675.31,0.2009
107606,3,1.76,69908.7,0.2289
107607,3,3.12,91140.41,0.2409
107608,2,3.5,43299.77,0.188
107609,1,2.43,52864.95,0.1622
107610,2,3.17,48428.13,0.172
107611,2,2.98,36117.7,0.219
107612,2,4.41,33973.49,0.2033
107613,1,2.3,44171.99,0.1626
107614,2,2.21,40379.23,0.1832
107615,2,2.97,33599.57,0.1975
107616,2,4.92,35529.04,0.1953
107617,2,4.83,63338.44,0.2081
107618,1,1.7,90092.05,0.1486
107624,3,4.06,66636.56,0.2412
107625,2,1.29,165099.89,0.2145
107627,2,3.54,561421.68,0.2225
107628,1,0.45,468626.04,0.1473
107629,2,0.71,248035.14,0.2089
107630,2,0.18,318291.55,0.198
107631,3,0.3,261356.19,0.2296
107638,2,3.67,70237.08,0.196
107639,2,0.84,52716.77,0.1649
107641,1,0.81,213271.78,0.1242
107642,1,2.3,133249.88,0.1171
107643,1,4.47,27594.35,0.1165
107644,1,3.5,19421.39,0.1195
107645,1,2.41,77106.43,0.1289
107646,1,3.62,47231.27,0.1403
107647,1,1.68,5210.61,0.1352
107648,1,2.66,14407.28,0.1449
107649,1,0.05,21313.35,0.144
107650,1,0.39,5514.12,0.144
107651,2,2.84,-5122.61,0.1685
107652,2,4.51,23388.47,0.1731
107653,3,4.99,18042.4,0.2723
107654,4,1.56,16884.92,0.3168
107656,2,1.09,106444.7,0.2025
107657,2,4.22,88816.71,0.2041
107658,2,0.62,86887.1,0.1749
107659,2,2.26,120522.45,0.1963
107665,3,5.04,359099.35,0.2811
107666,4,2.79,256177.79,0.2971
107667,2,0.44,348416.48,0.2211
107673,3,1.15,293749.56,0.2419
107674,2,0.92,275186.45,0.1853
107680,3,1.2,1315533.9,0.2753
107681,3,1.3,1316436.31,0.276
107682,4,2.01,86188.89,0.304
107684,4,1.73,62181.73,0.3146
107686,4,0.4,66445.35,0.3253
107690,6,30.0,162367.91,0.4019
107691,6,72.0,64843.36,0.4077
107776,6,0.88,217638.13,0.3856
107792,6,42.0,284260.1,0.4097
107794,6,108.0,196965.41,0.4033
107795,6,78.0,190437.66,0.4053
107797,7,54.0,253308.28,0.4163
107803,6,60.0,238442.46,0.4035
107804,6,156.0,138763.91,0.3976
107805,6,84.0,188835.24,0.3968
107820,6,6.0,1357670.48,0.399
107821,6,60.0,151816.94,0.3875
107822,6,72.0,148240.38,0.3914
107847,4,6.0,2102297.28,0.29
107861,5,42.0,166807.93,0.3715
107865,7,42.0,212502.04,0.414
108242,1,0.41,238106.62,0.0938
108243,1,0.29,314602.46,0.1034
108245,1,2.77,326373.46,0.1568
108246,2,5.48,265376.4,0.1729
108247,2,1.35,306539.69,0.1701
108255,1,1.12,190141.28,0.1374
108256,1,2.51,118305.13,0.1515
108258,1,2.41,189421.62,0.157
108259,2,3.99,106222.93,0.1653
108260,2,2.52,162140.67,0.1651
108261,1,2.79,219989.56,0.1442
108270,2,1.86,185260.34,0.1759
108271,2,0.55,1568946.44,0.1818
108275,2,0.3,189648.71,0.2169
108276,4,3.8,109292.06,0.3075
108277,3,4.9,129179.75,0.2309
108278,2,2.13,99479.14,0.1782
108279,2,4.22,88066.05,0.2198
108280,3,1.27,110241.73,0.2434
108281,3,0.05,204248.64,0.2632
108282,4,1.59,166927.48,0.3204
108283,3,4.71,1464391.33,0.241
108284,3,1.29,131463.73,0.2645
108288,2,2.67,239719.49,0.2154
108290,3,0.41,126907.4,0.2598
108291,3,2.12,153909.75,0.2768
108292,2,7.13,49521.52,0.1793
108293,1,4.26,46319.92,0.1458
108294,2,4.13,46324.35,0.1804
108295,2,4.13,50645.23,0.2236
108296,1,4.16,41362.03,0.1461
108297,2,3.17,25417.54,0.1658
108298,2,5.71,37912.38,0.2096
108299,2,3.69,31273.52,0.2101
108300,2,2.77,42019.16,0.2161
108301,2,3.03,34742.06,0.1758
108302,1,2.79,21959.23,0.1555
108303,2,0.23,89841.06,0.1696
108304,2,2.03,129968.27,0.1782
