sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp,mean_resource_depth,lcoe_site_usd_per_mwh,lcoe_all_in_usd_per_mwh
120180,6,306.06,0,0.9949,201,7000,86.14331,87.36664
120181,7,203.63,0,0.9949,199,7000,86.32633,88.116806
120182,8,192.41,0,0.9946,168,6000,86.31024,87.896545
120183,8,314.63,0,0.9947,171,6000,85.58317,87.53797
120184,8,371.08,0,0.9947,171,6000,85.56655,87.604965
120185,8,341.27,0,0.9947,173,6000,85.26549,87.17358
120186,8,389.91,0,0.9947,174,6000,85.05412,86.56941
120187,7,391.53,0,0.9947,177,6000,84.59415,85.994865
120188,8,318.12,0,0.9947,173,6000,85.216606,86.72115
120189,8,321.12,0,0.9947,172,6000,85.42113,87.1272
120190,9,186.99,0,0.9943,149,5000,85.4159,86.62981
120191,8,226.74,0,0.9946,167,6000,86.49444,87.65535
120192,9,66.9,0,0.9942,144,5000,86.65808,87.847824
120193,8,46.16,0,0.9947,170,6000,85.708984,86.97022
120194,9,57.63,0,0.9943,148,5000,85.58639,86.33587
120195,8,218.65,0,0.9947,171,6000,85.53944,86.61278
120196,8,320.72,0,0.9947,173,6000,85.162025,86.20542
120197,7,311.2,0,0.9947,175,6000,84.811226,85.849365
120198,7,265.55,0,0.9947,177,6000,84.60041,85.465836
120199,8,168.29,0,0.9947,174,6000,85.0703,86.176254
120200,7,290.68,0,0.9947,177,6000,84.60441,86.4521
120201,7,98.81,0,0.9947,175,6000,84.879326,86.61893
120202,7,61.58,0,0.9947,179,6000,84.232506,86.259254
120205,8,95.82,0,0.9945,161,5000,82.568825,85.5379
120542,8,1.44,0,0.9944,165,4000,77.39965,81.18887
120543,7,19.11,0,0.9946,179,4000,75.75325,79.500725
120544,8,146.89,0,0.9944,164,4000,77.45414,80.26843
120545,8,148.62,0,0.9944,162,4000,77.755585,80.34785
120546,7,557.06,0,0.9948,192,5000,78.18992,80.8451
120547,8,239.61,0,0.9944,161,4000,77.97847,80.961784
120548,7,271.63,0,0.9947,182,5000,79.18229,82.136
120549,7,79.19,0,0.9947,187,5000,78.65237,81.61995
120550,8,87.95,0,0.9944,164,4000,77.52434,80.20584
120551,8,319.35,0,0.9943,157,4000,78.47076,80.689606
120552,8,152.61,0,0.9943,156,4000,78.69411,81.06987
120553,8,180.47,0,0.9943,154,4000,79.05491,81.60527
120554,9,64.12,0,0.9942,149,4000,80.06461,82.4863
120555,9,124.27,0,0.9942,146,4000,80.68844,83.036125
120556,9,93.85,0,0.9941,144,4000,81.0372,83.25774
120557,8,92.3,0,0.9946,167,5000,81.31684,83.10713
120558,8,86.04,0,0.9945,166,5000,81.62193,83.644394
120559,7,103.96,0,0.9948,193,6000,82.334816,84.43791
120560,7,258.47,0,0.9948,195,6000,82.12855,84.836105
120561,7,398.63,0,0.9948,189,6000,82.838394,85.846504
120562,8,199.28,0,0.9945,166,5000,81.53948,85.37552
120563,8,0.2,0,0.9945,162,5000,82.32386,87.1197
120568,5,124.64,0,0.9947,227,4000,72.72252,81.27375
120569,5,230.16,0,0.9947,230,4000,72.60611,80.55164
120571,5,0.1,0,0.9947,232,4000,72.5364,81.71826
120577,7,10.07,0,0.9947,187,4000,74.992516,79.93959
120578,7,118.08,0,0.9947,193,4000,74.542595,78.76449
120579,7,346.09,0,0.9947,196,4000,74.34724,78.45622
120580,7,360.27,0,0.9947,187,4000,74.97064,79.099205
120581,7,437.16,0,0.9947,186,4000,75.08655,79.31305
120582,7,639.69,0,0.9946,182,4000,75.41581,79.81062
120583,7,579.0,0,0.9946,178,4000,75.808105,80.42767
120584,7,490.43,0,0.9946,175,4000,76.10685,79.559944
120585,7,377.43,0,0.9946,180,4000,75.59436,79.26077
120586,7,368.6,0,0.9947,188,4000,74.926216,78.56362
120587,7,229.63,0,0.9946,183,4000,75.29117,79.030014
120588,6,446.53,0,0.9948,204,5000,77.19322,84.12685
120589,7,310.17,0,0.9948,196,5000,77.78708,84.48161
120590,8,74.69,0,0.9945,174,4000,76.274086,82.856415
120592,7,44.25,0,0.9947,186,4000,75.09949,80.99159
120593,7,151.72,0,0.9946,176,4000,76.04484,81.767876
120594,7,462.35,0,0.9947,192,4000,74.6084,80.2188
120595,7,596.89,0,0.9947,196,4000,74.304955,79.930954
120596,7,15.14,0,0.9946,181,4000,75.48155,81.41846
120597,6,16.12,0,0.9947,204,4000,73.840416,80.311195
120598,7,145.38,0,0.9946,182,4000,75.47262,81.87377
120599,7,249.06,0,0.9946,183,4000,75.34385,81.97394
120600,7,220.54,0,0.9947,188,4000,74.933525,77.97663
120601,7,77.24,0,0.9947,188,4000,74.886314,78.08974
120602,7,113.55,0,0.9947,198,4000,74.210976,77.19159
120603,6,250.36,0,0.9947,202,4000,73.96569,76.75629
120604,7,439.9,0,0.9947,193,4000,74.51607,76.772415
120605,7,245.23,0,0.9947,197,4000,74.19613,76.43551
120606,6,394.32,0,0.9947,206,4000,73.73296,76.52978
120607,7,439.82,0,0.9947,191,4000,74.67411,77.50956
120608,8,414.79,0,0.9946,175,4000,76.13825,78.884964
120609,8,120.06,0,0.9946,175,4000,76.13488,79.85991
120610,8,75.93,0,0.9944,165,4000,77.23318,81.02447
120611,8,14.51,0,0.9945,172,4000,76.44937,80.38354
120612,7,31.18,0,0.9947,186,4000,75.109726,82.53999
120613,7,41.74,0,0.9946,181,4000,75.489235,82.7354
120614,8,100.21,0,0.9945,173,4000,76.322815,83.618164
120615,7,1.39,0,0.9947,183,5000,79.094284,83.9485
120616,7,227.13,0,0.9947,185,5000,78.90099,83.77143
120617,7,288.5,0,0.9947,182,5000,79.252754,84.03915
120618,7,0.03,0,0.9947,182,5000,79.21455,84.65111
120619,7,0.78,0,0.9948,196,5000,77.8271,84.24776
120620,7,1.08,0,0.9947,186,5000,78.74637,85.713356
120621,7,84.25,0,0.9947,190,5000,78.36679,86.743744
120622,7,5.06,0,0.9947,186,5000,78.73493,88.0019
120624,8,6.02,0,0.9945,164,5000,82.00304,90.4321
120625,8,41.69,0,0.9945,160,5000,82.652985,91.05774
120626,8,9.68,0,0.9944,157,5000,83.248726,92.27805
120627,8,63.05,0,0.9944,159,5000,82.997,92.65741
120628,8,86.98,0,0.9945,160,5000,82.769905,92.16046
120629,8,13.04,0,0.9945,160,5000,82.70059,92.1808
120630,8,17.76,0,0.9944,155,5000,83.90545,93.58967
120631,8,3.63,0,0.9943,152,5000,84.652115,94.49208
120632,7,2.05,0,0.9947,179,6000,84.210014,91.04194
120634,7,5.01,0,0.9947,178,6000,84.4738,89.78555
120635,8,8.86,0,0.9944,153,5000,84.397705,89.4823
120636,9,48.32,0,0.9943,149,5000,85.26148,90.19235
120637,9,82.0,0,0.9943,150,5000,85.102974,89.8879
120638,8,98.1,0,0.9943,152,5000,84.57579,89.6201
120639,8,56.58,0,0.9943,152,5000,84.43079,89.441345
120640,7,4.07,0,0.9947,178,6000,84.44384,89.627266
120641,8,30.48,0,0.9947,171,6000,85.65881,90.65704
120642,8,91.74,0,0.9947,174,6000,85.05074,89.41211
120643,7,275.91,0,0.9947,181,6000,83.86612,88.04625
120644,7,129.06,0,0.9948,186,6000,83.15032,86.96627
120645,6,79.39,0,0.9948,201,6000,81.473236,85.15029
120646,8,12.73,0,0.9946,171,5000,80.6582,83.64388
120647,7,154.96,0,0.9947,182,5000,79.26862,81.85965
120648,7,282.4,0,0.9947,186,5000,78.79708,82.476105
120649,8,232.97,0,0.9945,167,4000,77.10347,80.75845
120650,7,281.9,0,0.9948,197,5000,77.732475,82.08374
120651,8,337.86,0,0.9944,165,4000,77.329185,81.39869
120652,8,167.09,0,0.9945,172,4000,76.42303,80.71913
120653,8,206.4,0,0.9945,172,4000,76.4583,81.156624
120654,7,66.67,0,0.9946,179,4000,75.71061,80.54784
120655,7,41.78,0,0.9946,177,4000,75.88446,80.95802
120656,8,59.62,0,0.9945,167,4000,77.037476,82.54661
120657,8,23.71,0,0.9945,172,4000,76.50062,82.27769
120658,8,105.5,0,0.9945,172,4000,76.49554,82.85165
120659,7,61.59,0,0.9946,177,4000,75.937645,82.79882
120660,7,0.26,0,0.9946,178,4000,75.82787,82.112305
120661,7,12.22,0,0.9946,182,4000,75.4053,81.14509
120662,7,111.14,0,0.9947,195,4000,74.40353,79.813034
120663,8,50.62,0,0.9945,174,4000,76.20341,80.73453
120664,7,22.79,0,0.9946,181,4000,75.53179,79.52585
120665,6,106.65,0,0.9948,203,5000,77.305824,80.886154
120666,8,152.18,0,0.9945,174,4000,76.2785,79.394615
120667,8,173.73,0,0.9946,175,4000,76.1346,78.70779
120668,6,296.89,0,0.9948,203,5000,77.261856,79.68684
120669,7,114.91,0,0.9948,199,5000,77.60681,79.9764
120670,7,365.33,0,0.9947,190,5000,78.3835,80.42664
120671,7,564.44,0,0.9947,182,5000,79.17855,80.531746
120672,7,524.41,0,0.9947,180,5000,79.4742,80.63665
120673,6,902.09,0,0.9949,222,6000,79.542435,80.7802
120674,7,547.73,0,0.9947,178,5000,79.75646,81.14142
120675,8,559.56,0,0.9946,173,5000,80.4202,81.9782
120676,8,502.25,0,0.9946,168,5000,81.30121,83.63595
120677,8,516.55,0,0.9945,165,5000,81.833565,84.40657
120678,8,407.02,0,0.9945,165,5000,81.77919,84.52073
120679,8,293.61,0,0.9945,163,5000,82.065315,84.750885
120680,7,494.07,0,0.9948,192,6000,82.46424,85.24521
120681,7,584.74,0,0.9948,191,6000,82.63793,85.01641
120682,7,608.24,0,0.9948,191,6000,82.6096,85.145645
120683,7,296.64,0,0.9948,185,6000,83.415535,89.20781
120684,7,265.28,0,0.9947,181,6000,83.98641,89.57021
120685,7,591.39,0,0.9947,177,6000,84.495346,89.87147
120686,8,575.91,0,0.9947,173,6000,85.18971,90.41274
120687,8,554.55,0,0.9947,171,6000,85.58865,90.80105
120688,8,447.16,0,0.9947,171,6000,85.53505,90.87938
120689,7,387.52,0,0.9947,176,6000,84.79786,90.59933
120690,7,290.58,0,0.9947,178,6000,84.41394,90.17152
120691,7,237.38,0,0.9947,180,6000,84.01418,89.6524
120692,8,122.29,0,0.9947,172,6000,85.51693,91.13075
120693,8,91.78,0,0.9946,164,6000,87.24683,93.04078
120694,8,109.3,0,0.9946,164,6000,87.13638,92.50378
120695,8,104.17,0,0.9945,160,6000,88.16424,93.88358
120696,8,152.64,0,0.9945,160,6000,88.19859,94.10955
120697,8,293.35,0,0.9945,159,6000,88.45441,94.17514
120698,8,258.52,0,0.9946,161,6000,87.84046,92.54437
120699,8,277.49,0,0.9946,161,6000,87.840065,92.3462
120700,8,271.43,0,0.9945,160,6000,88.226456,92.54327
120701,8,345.72,0,0.9945,158,6000,88.8041,93.22762
120702,9,304.69,0,0.994,137,5000,89.23959,95.61807
120703,9,258.82,0,0.994,137,5000,89.24714,95.62471
120704,8,199.56,0,0.9945,155,6000,89.73125,95.94014
120705,8,191.5,0,0.9944,154,6000,89.858444,96.045456
120706,8,261.94,0,0.9944,154,6000,89.95905,96.31372
120707,9,145.06,0,0.994,137,5000,89.315254,94.757515
120708,9,106.48,0,0.994,137,5000,89.42295,94.865395
120709,9,119.53,0,0.9941,138,5000,89.02492,94.399055
120710,9,167.68,0,0.9941,139,5000,88.6761,94.071915
120711,9,125.76,0,0.994,136,5000,89.75383,93.94375
120712,9,116.94,0,0.994,135,5000,90.21376,94.57825
120713,9,38.34,0,0.994,134,5000,90.60113,95.01495
120714,8,79.18,0,0.9944,152,6000,90.63621,95.297806
120715,8,97.67,0,0.9944,153,6000,90.36667,95.168495
120716,9,87.1,0,0.994,135,5000,90.25159,94.28822
120717,9,175.25,0,0.994,134,5000,90.495255,94.5519
120718,9,173.59,0,0.994,135,5000,90.24278,94.05232
120719,8,210.17,0,0.9945,155,6000,89.58873,93.18086
120720,8,151.15,0,0.9945,157,6000,89.0464,92.412125
120721,8,269.75,0,0.9945,156,6000,89.280266,92.68268
120722,8,221.49,0,0.9945,156,6000,89.40434,92.66436
120723,8,173.01,0,0.9944,154,6000,89.796486,92.99109
120724,8,181.41,0,0.9944,153,6000,90.16089,93.224594
120725,9,37.63,0,0.994,135,5000,90.145836,93.08264
120726,8,66.03,0,0.9945,155,6000,89.67275,92.41979
120727,8,24.03,0,0.9944,153,6000,90.123825,92.76503
120728,8,76.4,0,0.9944,153,6000,90.26196,92.851105
120729,8,110.46,0,0.9944,154,6000,89.96754,92.36613
120730,8,161.37,0,0.9945,157,6000,89.04461,91.46814
120731,8,224.14,0,0.9944,154,6000,89.88127,92.131
120732,8,236.92,0,0.9944,154,6000,90.02182,92.29655
120733,8,115.85,0,0.9944,153,6000,90.2438,92.25118
120734,8,233.82,0,0.9944,152,6000,90.49115,92.701866
120735,8,324.23,0,0.9944,153,6000,90.35261,92.09599
120736,8,312.15,0,0.9944,151,6000,90.787315,92.22242
120737,8,203.18,0,0.9944,152,6000,90.38832,91.6801
120738,8,155.65,0,0.9944,153,6000,90.26553,91.10077
120739,8,117.13,0,0.9944,153,6000,90.09509,91.015434
120740,8,143.95,0,0.9944,153,6000,90.08829,90.94654
120741,8,177.38,0,0.9944,154,6000,89.98394,91.12441
120742,8,108.81,0,0.9944,153,6000,90.18508,91.487206
120743,8,124.97,0,0.9944,152,6000,90.421776,91.95327
120744,8,102.91,0,0.9944,152,6000,90.38853,92.00749
120745,8,138.82,0,0.9944,152,6000,90.430084,91.85948
120746,8,89.14,0,0.9944,152,6000,90.600975,91.80357
120747,8,39.7,0,0.9944,152,6000,90.418976,91.858604
120748,8,87.64,0,0.9944,152,6000,90.57546,92.07162
120749,8,74.58,0,0.9944,151,6000,90.77253,92.35706
120750,8,74.8,0,0.9944,151,6000,90.962975,92.6642
120751,8,132.55,0,0.9944,150,6000,91.0668,92.4394
120752,8,169.55,0,0.9944,150,6000,91.05684,92.69716
120753,8,194.06,0,0.9944,151,6000,90.96247,92.842415
120754,8,190.13,0,0.9944,152,6000,90.64545,92.61243
120755,8,139.19,0,0.9944,153,6000,90.316216,92.9257
120756,8,145.78,0,0.9944,153,6000,90.23452,92.830345
120757,8,80.08,0,0.9944,154,6000,89.81361,91.86335
120758,8,133.27,0,0.9944,154,6000,89.92392,91.70884
120759,8,188.19,0,0.9944,154,6000,89.78703,91.83679
120760,8,207.61,0,0.9945,155,6000,89.57564,91.2252
120761,8,171.98,0,0.9945,155,6000,89.438484,90.87525
120762,8,176.69,0,0.9945,156,6000,89.191864,90.81717
120763,8,249.0,0,0.9945,157,6000,89.11799,90.306526
120764,8,187.99,0,0.9945,157,6000,88.86746,89.634
120765,8,210.53,0,0.9945,158,6000,88.7314,89.83485
120766,8,293.52,0,0.9945,156,6000,89.244576,90.377975
120767,8,287.18,0,0.9945,156,6000,89.22158,90.15782
120768,8,281.14,0,0.9945,157,6000,88.91031,90.69785
120769,8,309.36,0,0.9945,160,6000,88.209694,89.904175
120770,8,345.75,0,0.9945,160,6000,88.15328,89.77454
120771,8,291.12,0,0.9945,160,6000,88.2168,89.77779
120772,8,303.93,0,0.9945,160,6000,88.18779,89.973656
120773,8,276.61,0,0.9946,162,6000,87.73441,89.37074
120774,8,242.46,0,0.9946,165,6000,86.874985,88.79474
120775,8,250.92,0,0.9946,168,6000,86.23843,88.244446
120776,8,157.37,0,0.9947,171,6000,85.654465,87.25305
120777,7,47.12,0,0.9947,176,6000,84.7569,86.37995
120778,7,43.79,0,0.9947,179,6000,84.22899,85.65847
120779,7,94.02,0,0.9947,178,6000,84.399704,85.354195
120780,8,45.36,0,0.9943,152,5000,84.594154,85.41907
120781,8,77.58,0,0.9944,155,5000,83.7453,84.1455
120782,8,151.08,0,0.9944,156,5000,83.50826,84.01493
120783,7,144.34,0,0.9947,179,6000,84.25887,85.20675
120784,7,152.37,0,0.9947,179,6000,84.19361,85.21436
120785,7,126.27,0,0.9947,177,6000,84.55467,85.8734
120786,7,59.74,0,0.9947,175,6000,84.84179,86.29949
120787,8,46.6,0,0.9947,173,6000,85.17503,86.817894
120788,8,29.13,0,0.9947,170,6000,85.91232,87.60313
120789,8,132.48,0,0.9946,168,6000,86.258484,88.57597
120790,8,152.37,0,0.9946,168,6000,86.18988,88.44317
120791,8,178.34,0,0.9946,168,6000,86.13495,88.49017
120792,8,175.46,0,0.9946,168,6000,86.19233,88.04191
120793,8,151.0,0,0.9946,168,6000,86.29893,87.97908
120794,8,100.68,0,0.9946,167,6000,86.46637,88.29963
120795,8,106.89,0,0.9946,166,6000,86.65341,88.82781
120796,8,94.25,0,0.9946,166,6000,86.68365,88.849205
120797,8,175.18,0,0.9946,165,6000,86.82775,89.070755
120798,8,178.03,0,0.9946,164,6000,87.227196,89.37297
120799,8,92.32,0,0.9946,162,6000,87.644516,89.457375
120800,8,54.36,0,0.9946,161,6000,87.84284,89.109985
120801,8,133.46,0,0.9946,163,6000,87.36604,88.516846
120802,8,170.62,0,0.9946,164,6000,87.1974,88.30574
120803,8,144.6,0,0.9946,164,6000,87.22107,88.31755
120804,8,178.26,0,0.9946,163,6000,87.29367,88.52154
120805,8,289.57,0,0.9946,164,6000,87.26533,88.82918
120806,8,264.97,0,0.9946,164,6000,87.15477,88.51304
120807,8,319.27,0,0.9946,165,6000,86.83332,88.245964
120808,8,303.44,0,0.9946,167,6000,86.56914,88.134254
120809,8,284.19,0,0.9946,165,6000,86.82274,88.50077
120810,8,314.18,0,0.9946,165,6000,86.98145,88.61752
120811,8,255.58,0,0.9946,164,6000,87.135605,88.56318
120812,8,281.71,0,0.9946,163,6000,87.314995,88.73409
120813,8,308.16,0,0.9946,163,6000,87.50576,89.05839
120814,8,140.89,0,0.9945,158,6000,88.58856,90.22171
120815,8,182.1,0,0.9945,160,6000,88.174576,89.7328
120816,8,192.51,0,0.9945,158,6000,88.61646,90.18897
120817,8,190.49,0,0.9945,156,6000,89.148384,90.38129
120818,8,166.41,0,0.9945,156,6000,89.17007,90.75759
120819,8,180.82,0,0.9945,157,6000,89.08831,90.502556
120820,8,285.98,0,0.9945,157,6000,89.05079,90.51038
120821,8,266.25,0,0.9945,156,6000,89.371666,90.98959
120822,8,321.65,0,0.9945,156,6000,89.3472,91.24669
120823,8,293.63,0,0.9945,157,6000,89.12838,90.790504
120824,8,268.68,0,0.9945,156,6000,89.21678,91.19909
120825,8,115.64,0,0.9945,158,6000,88.64098,90.62014
120826,8,175.28,0,0.9945,159,6000,88.300865,90.431854
120827,8,288.09,0,0.9945,159,6000,88.44296,89.9289
120828,8,296.72,0,0.9946,162,6000,87.74684,89.08769
120829,8,349.71,0,0.9946,163,6000,87.35345,88.9288
120830,8,257.41,0,0.9946,163,6000,87.48121,89.796684
120831,8,266.76,0,0.9946,165,6000,86.96449,89.20253
120832,8,263.46,0,0.9947,169,6000,85.97206,87.77746
120833,8,382.78,0,0.9946,167,6000,86.46736,88.42642
120834,8,349.4,0,0.9946,163,6000,87.353905,89.96356
120835,8,317.32,0,0.9946,163,6000,87.48671,90.37523
120836,8,371.0,0,0.9946,163,6000,87.28488,88.393425
120837,8,326.68,0,0.9946,164,6000,87.159325,88.09412
120838,8,295.22,0,0.9946,164,6000,87.24172,88.015945
120839,8,257.04,0,0.9946,163,6000,87.432945,88.61589
120840,8,181.41,0,0.9945,160,6000,88.16888,89.18436
120841,8,244.76,0,0.9945,160,6000,88.231346,89.55653
120842,8,221.75,0,0.9945,161,6000,87.91394,89.36006
120843,8,261.6,0,0.9946,163,6000,87.513374,88.51861
120844,8,102.86,0,0.9946,162,6000,87.56665,88.51126
120845,8,170.59,0,0.9946,163,6000,87.3643,88.853065
120846,8,160.9,0,0.9945,160,6000,88.034256,89.10551
120847,8,119.86,0,0.9945,161,6000,87.95656,89.06065
120848,8,153.16,0,0.9946,163,6000,87.48384,88.05438
120849,8,252.54,0,0.9946,164,6000,87.111336,87.616295
120850,8,134.32,0,0.9946,168,6000,86.18936,87.06359
120851,8,373.38,0,0.9946,168,6000,86.29247,87.321045
120852,8,250.91,0,0.9946,168,6000,86.3213,88.06256
120853,8,259.38,0,0.9946,168,6000,86.150505,87.931984
120854,8,339.51,0,0.9947,169,6000,85.956245,88.01622
120855,8,255.57,0,0.9947,171,6000,85.63486,88.029045
120856,8,125.98,0,0.9947,173,6000,85.22987,87.58269
120857,7,163.11,0,0.9947,177,6000,84.62343,86.56913
120858,7,215.21,0,0.9947,175,6000,84.82052,86.690155
120859,7,252.03,0,0.9947,177,6000,84.51379,85.910904
120860,7,271.83,0,0.9947,176,6000,84.64895,85.89186
120861,7,313.71,0,0.9947,175,6000,84.881035,85.89218
120862,8,292.47,0,0.9947,174,6000,84.97867,86.023346
120863,8,231.68,0,0.9947,170,6000,85.75645,87.084816
120864,7,179.87,0,0.9949,198,7000,86.51128,88.10569
120865,8,216.1,0,0.9946,167,6000,86.39243,87.74255
120866,8,316.91,0,0.9947,170,6000,85.878334,87.24863
120867,8,386.77,0,0.9947,171,6000,85.652885,87.26687
120868,8,401.93,0,0.9947,170,6000,85.82618,87.99239
120869,8,369.29,0,0.9947,171,6000,85.534904,87.624855
120870,8,448.99,0,0.9947,173,6000,85.29669,87.1591
120871,8,409.6,0,0.9947,175,6000,84.89897,86.46116
120872,8,379.54,0,0.9947,172,6000,85.33712,86.986916
120873,8,371.99,0,0.9947,172,6000,85.43403,87.020035
120874,8,204.5,0,0.9943,152,5000,84.57198,85.928154
120875,8,284.55,0,0.9947,171,6000,85.68381,86.803825
120876,8,107.16,0,0.9946,168,6000,86.214485,87.24819
120877,9,42.89,0,0.9942,147,5000,85.95697,86.406525
120878,9,101.66,0,0.9943,148,5000,85.60151,86.11321
120879,8,239.98,0,0.9947,170,6000,85.78524,86.62734
120880,8,255.51,0,0.9947,173,6000,85.31813,86.165985
120881,8,291.43,0,0.9947,174,6000,85.0974,86.13368
120882,7,210.89,0,0.9947,176,6000,84.68233,85.3064
120883,8,260.48,0,0.9947,174,6000,85.05091,85.526695
120885,8,40.44,0,0.9947,175,6000,84.88584,86.52575
120889,8,109.73,0,0.9945,161,5000,82.56605,85.30738
121226,7,3.81,0,0.9946,181,4000,75.54681,80.26381
121227,7,104.66,0,0.9946,179,4000,75.74293,79.21971
121228,8,195.75,0,0.9945,170,4000,76.72405,79.846405
121229,8,214.92,0,0.9944,163,4000,77.56316,80.36215
121230,7,538.71,0,0.9948,196,5000,77.84065,80.65288
121231,8,328.82,0,0.9944,161,4000,77.93921,80.86499
121232,8,257.59,0,0.9944,160,4000,78.0923,81.28023
121233,8,208.64,0,0.9944,158,4000,78.30597,81.792984
121234,8,113.71,0,0.9944,163,4000,77.64866,80.29358
121235,7,337.35,0,0.9947,182,5000,79.23244,81.8861
121236,8,272.49,0,0.9943,156,4000,78.766396,80.87189
121237,8,130.48,0,0.9943,154,4000,79.13026,81.67359
121238,9,64.02,0,0.9942,148,4000,80.190475,82.80479
121239,9,61.3,0,0.9942,146,4000,80.69401,83.11666
121240,9,96.61,0,0.9941,145,4000,80.969406,84.77181
121241,9,67.96,0,0.9941,144,4000,81.1508,84.771416
121242,8,66.36,0,0.9945,166,5000,81.49028,85.11023
121243,7,102.58,0,0.9948,192,6000,82.48244,84.82808
121244,7,182.73,0,0.9948,188,6000,82.90658,85.732086
121245,7,393.42,0,0.9948,183,6000,83.61894,87.02905
121246,8,304.96,0,0.9946,168,5000,81.24837,84.96876
121247,8,24.48,0,0.9946,174,5000,80.2185,84.521095
121252,1,321.36,0,0.9937,355,7000,72.08442,80.43664
121253,1,3492.06,0,0.9938,352,7000,72.32103,79.91484
121255,1,13.14,0,0.9936,357,7000,71.94461,80.786644
121262,7,7.32,0,0.9947,193,4000,74.50261,78.77243
121263,7,21.6,0,0.9947,191,4000,74.67048,78.587685
121264,7,5.9,0,0.9946,180,4000,75.598465,79.52387
121265,7,173.66,0,0.9946,181,4000,75.551094,79.62982
121266,8,443.79,0,0.9945,172,4000,76.46682,80.7737
121267,7,539.91,0,0.9946,180,4000,75.59654,79.06723
121268,7,387.09,0,0.9946,177,4000,75.951836,79.1778
121269,7,119.78,0,0.9946,181,4000,75.47235,78.791534
121270,8,224.86,0,0.9944,165,4000,77.345726,80.77564
121271,8,79.47,0,0.9945,166,4000,77.20806,80.92416
121272,7,98.29,0,0.9948,199,5000,77.583725,84.46431
121273,7,400.19,0,0.9947,190,5000,78.33953,84.966255
121274,8,482.25,0,0.9945,170,4000,76.66522,83.04714
121275,8,242.64,0,0.9944,163,4000,77.63508,83.800224
121276,8,49.31,0,0.9945,171,4000,76.5967,82.41433
121277,7,55.58,0,0.9947,186,4000,75.05955,80.616844
121278,7,407.45,0,0.9947,190,4000,74.71675,80.093124
121279,7,257.61,0,0.9947,186,4000,75.06969,80.88092
121280,6,6.53,0,0.9947,200,4000,74.06252,80.2778
121281,6,30.42,0,0.9947,206,4000,73.741196,80.438095
121282,7,10.66,0,0.9947,193,4000,74.525345,81.2126
121283,7,212.73,0,0.9946,182,4000,75.46791,78.534775
121284,7,127.25,0,0.9946,184,4000,75.236984,78.07003
121285,7,27.62,0,0.9947,190,4000,74.764984,77.64191
121286,7,13.35,0,0.9947,191,4000,74.659,77.061386
121287,7,19.96,0,0.9947,192,4000,74.591644,77.1615
121288,7,84.15,0,0.9947,192,4000,74.59506,76.723816
121289,7,15.49,0,0.9947,188,4000,74.868225,77.30508
121290,7,66.36,0,0.9947,191,4000,74.65624,77.45687
121291,7,319.08,0,0.9947,195,4000,74.407135,77.22695
121292,7,265.49,0,0.9946,185,4000,75.162346,78.343025
121293,7,136.39,0,0.9945,175,4000,76.012634,79.74221
121294,7,21.87,0,0.9946,184,4000,75.235405,79.72284
121295,7,8.35,0,0.9946,184,4000,75.22282,81.24589
121296,7,83.29,0,0.9946,178,4000,75.81067,81.13168
121297,7,186.11,0,0.9946,176,4000,76.0429,81.17543
121298,8,127.69,0,0.9945,168,4000,76.90538,81.7631
121299,7,136.68,0,0.9947,182,5000,79.26405,83.916885
121300,7,239.66,0,0.9947,179,5000,79.625465,83.965
121301,7,14.83,0,0.9947,176,5000,79.99999,85.00128
121302,7,14.51,0,0.9947,185,5000,78.93404,84.49833
121303,7,73.68,0,0.9947,177,5000,79.859634,85.85475
121304,8,71.0,0,0.9946,174,5000,80.280075,86.50348
121305,7,5.97,0,0.9947,176,5000,79.93784,87.20661
121308,8,9.46,0,0.9945,160,5000,82.63337,91.2424
121309,8,10.75,0,0.9945,162,5000,82.38892,93.108665
121310,8,26.28,0,0.9945,163,5000,82.204285,92.27228
121311,8,27.21,0,0.9944,156,5000,83.582756,93.55447
121312,7,62.79,0,0.9948,187,6000,83.10549,92.71438
121313,8,0.06,0,0.9944,158,5000,83.10846,95.90348
121314,8,12.76,0,0.9944,155,5000,83.69057,97.21913
121315,8,0.35,0,0.9944,154,5000,83.97211,91.371475
121316,7,22.59,0,0.9947,176,6000,84.69632,91.26721
121317,9,15.11,0,0.9943,148,5000,85.58103,91.92759
121318,9,1.25,0,0.9943,149,5000,85.35182,90.607635
121320,9,48.44,0,0.9943,150,5000,85.10505,89.850395
121321,8,248.62,0,0.9943,151,5000,84.746666,89.244545
121322,8,187.83,0,0.9944,153,5000,84.25637,89.333694
121323,8,146.1,0,0.9944,153,5000,84.22105,89.2809
121324,7,15.76,0,0.9947,176,6000,84.6613,89.85489
121325,7,21.3,0,0.9947,177,6000,84.495636,89.56704
121326,7,52.09,0,0.9947,176,6000,84.79086,89.53807
121327,7,179.1,0,0.9947,180,6000,84.11196,88.50052
121328,7,318.02,0,0.9948,188,6000,83.019196,87.16365
121329,7,162.22,0,0.9948,193,6000,82.3156,86.161804
121330,8,40.55,0,0.9946,170,5000,80.94575,83.8075
121331,7,272.99,0,0.9947,185,5000,78.89849,82.22195
121332,7,447.9,0,0.9947,188,5000,78.56744,82.09085
121333,6,462.81,0,0.9948,201,5000,77.40704,81.344
