sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp
44666,7,219.34,0,0.9948,194
44667,7,97.4,0,0.9947,186
44668,7,79.22,0,0.9947,188
44669,7,59.16,0,0.9947,184
44670,7,44.7,0,0.9947,183
44671,7,79.33,0,0.9947,185
44672,7,306.04,0,0.9947,191
44673,7,244.31,0,0.9947,188
44674,7,113.36,0,0.9947,182
44675,7,148.92,0,0.9947,187
44676,7,201.03,0,0.9947,192
44677,7,14.37,0,0.9947,177
44678,6,11.46,0,0.9949,216
44679,7,75.81,0,0.9947,183
44680,7,152.2,0,0.9947,182
44681,7,24.82,0,0.9947,180
44682,3,23.5,0,0.9947,276
44683,5,415.64,0,0.9948,244
44684,7,95.15,0,0.9947,193
44685,7,17.14,0,0.9947,189
44686,6,0.17,0,0.9949,210
44687,7,0.11,0,0.9947,178
44688,7,16.63,0,0.9947,180
45314,7,646.69,0,0.9947,189
45315,7,622.34,0,0.9947,190
45316,1,1933.89,0,0.9942,328
45317,1,36.28,0,0.994,341
45322,7,11.02,0,0.9947,200
45323,6,74.16,0,0.9947,203
45325,7,197.98,0,0.9946,180
45327,6,37.34,0,0.9948,212
45328,8,62.87,0,0.9945,169
45329,8,126.48,0,0.9945,168
45330,8,218.14,0,0.9945,166
45331,8,240.48,0,0.9945,170
45332,8,9.18,0,0.9944,161
45341,7,3.42,0,0.9946,176
45342,8,89.14,0,0.9945,169
45343,8,115.56,0,0.9944,158
45344,8,268.12,0,0.9944,164
45345,8,284.08,0,0.9945,172
45346,8,328.94,0,0.9944,162
45347,8,287.12,0,0.9944,162
45348,7,632.75,0,0.9948,194
45349,7,356.06,0,0.9947,188
45350,7,461.95,0,0.9947,187
45351,7,304.26,0,0.9947,189
45352,7,250.68,0,0.9947,178
45353,7,67.39,0,0.9947,179
45354,7,49.55,0,0.9947,182
45355,7,152.85,0,0.9947,190
45356,7,220.41,0,0.9947,189
45357,7,206.0,0,0.9947,191
45358,7,62.44,0,0.9947,185
45359,7,97.61,0,0.9947,178
45360,7,121.74,0,0.9947,187
45361,7,67.72,0,0.9947,178
45362,7,41.36,0,0.9947,176
45363,8,115.53,0,0.9946,174
45364,7,115.53,0,0.9947,189
45365,8,28.14,0,0.9946,173
45366,7,2.44,0,0.9947,181
45367,7,282.18,0,0.9947,192
45368,6,331.7,0,0.9949,224
45369,5,61.4,0,0.9949,228
45370,6,29.47,0,0.9949,223
45371,6,169.62,0,0.9949,220
45372,7,176.27,0,0.9947,185
45373,7,47.28,0,0.9947,182
45374,7,53.26,0,0.9947,178
45375,7,163.15,0,0.9947,182
45376,7,39.89,0,0.9947,182
45377,7,0.31,0,0.9948,199
45998,7,583.97,0,0.9947,191
45999,7,597.56,0,0.9947,191
46000,4,537.1,0,0.9948,253
46001,4,14.28,0,0.9948,250
46002,7,23.52,0,0.9947,194
46004,6,22.77,0,0.9947,218
46005,6,169.82,0,0.9947,203
46007,7,322.41,0,0.9947,194
46008,7,237.96,0,0.9947,188
46011,8,24.74,0,0.9945,169
46012,8,59.79,0,0.9945,168
46013,8,143.55,0,0.9945,170
46014,8,337.78,0,0.9945,167
46015,8,94.3,0,0.9945,171
46016,8,7.37,0,0.9945,174
46025,8,10.26,0,0.9945,171
46026,7,114.67,0,0.9946,178
46027,8,273.17,0,0.9944,162
46028,8,274.22,0,0.9945,166
46029,8,363.05,0,0.9944,165
46030,8,332.05,0,0.9944,160
46031,8,310.5,0,0.9945,167
46032,7,567.64,0,0.9947,188
46033,7,433.62,0,0.9947,188
46034,7,376.68,0,0.9947,186
46035,7,313.17,0,0.9947,180
46036,6,696.02,0,0.9949,213
46037,7,166.77,0,0.9946,175
46038,7,296.21,0,0.9947,183
46039,7,207.66,0,0.9947,182
46040,7,281.27,0,0.9947,183
46041,7,292.58,0,0.9948,193
46042,7,245.73,0,0.9947,188
46043,7,47.26,0,0.9947,179
46044,7,82.87,0,0.9947,187
46045,7,321.06,0,0.9947,183
46046,7,115.52,0,0.9947,176
46047,7,228.69,0,0.9947,179
46048,7,118.32,0,0.9947,185
46049,8,70.32,0,0.9946,173
46050,7,64.09,0,0.9947,176
46051,7,203.79,0,0.9947,181
46052,7,303.68,0,0.9947,180
46053,7,33.26,0,0.9947,182
46054,7,83.89,0,0.9947,182
46055,7,269.23,0,0.9947,181
46056,7,72.27,0,0.9947,187
46058,7,23.73,0,0.9947,179
46059,8,310.63,0,0.9946,174
46060,7,204.45,0,0.9947,179
46061,7,0.01,0,0.9948,199
46062,8,0.09,0,0.9945,163
46063,7,45.71,0,0.9947,177
46064,7,2.54,0,0.9947,176
46066,8,0.03,0,0.9945,165
46362,9,0.08,0,0.9943,148
46682,7,603.07,0,0.9947,192
46683,5,1200.32,0,0.9948,244
46684,4,1295.83,0,0.9948,250
46685,5,719.09,0,0.9948,244
46686,7,190.2,0,0.9947,192
46687,7,9.54,0,0.9947,196
46688,6,243.39,0,0.9947,206
46690,7,588.25,0,0.9947,199
46691,7,468.6,0,0.9947,191
46692,7,199.3,0,0.9946,185
46693,7,69.02,0,0.9947,187
46694,8,16.35,0,0.9945,174
46695,8,17.05,0,0.9945,169
46696,8,54.0,0,0.9944,165
46697,8,166.73,0,0.9945,168
46698,8,79.89,0,0.9945,169
46699,8,24.43,0,0.9944,160
46701,8,1.76,0,0.9945,166
46702,7,3.84,0,0.9947,186
46703,8,0.8,0,0.9943,155
46704,8,0.05,0,0.9945,170
46705,7,11.09,0,0.9946,176
46706,8,1.96,0,0.9945,173
46707,8,0.16,0,0.9943,154
46708,8,0.95,0,0.9943,154
46709,8,28.33,0,0.9945,174
46710,8,30.32,0,0.9944,165
46711,8,182.83,0,0.9945,174
46712,8,146.66,0,0.9945,169
46713,8,250.55,0,0.9944,164
46714,8,355.66,0,0.9944,164
46715,8,357.79,0,0.9945,169
46716,7,403.44,0,0.9947,190
46717,7,473.62,0,0.9947,188
46718,7,504.19,0,0.9947,182
46719,7,292.73,0,0.9947,184
46720,8,275.26,0,0.9946,172
46721,7,326.72,0,0.9947,178
46722,7,319.24,0,0.9947,182
46723,7,221.69,0,0.9947,180
46724,7,224.06,0,0.9947,183
46725,7,130.77,0,0.9947,190
46726,7,21.89,0,0.9947,185
46727,7,60.78,0,0.9946,176
46728,7,117.44,0,0.9947,183
46729,7,236.32,0,0.9947,181
46730,7,120.09,0,0.9947,177
46731,7,141.83,0,0.9947,178
46732,7,148.8,0,0.9947,180
46733,8,62.23,0,0.9946,174
46734,7,325.09,0,0.9947,179
46735,7,238.87,0,0.9947,187
46736,7,127.02,0,0.9947,183
46737,7,200.08,0,0.9947,188
46738,7,43.84,0,0.9947,179
46739,7,48.02,0,0.9947,176
46741,7,9.85,0,0.9947,184
46742,7,1.54,0,0.9947,180
46743,8,152.27,0,0.9946,168
46744,7,335.07,0,0.9946,176
46745,8,0.03,0,0.9945,161
46746,8,0.02,0,0.9945,161
46747,8,30.67,0,0.9946,174
46748,7,37.2,0,0.9947,176
46752,7,0.03,0,0.9946,175
46753,8,226.94,0,0.9946,170
46755,8,78.77,0,0.9946,173
47039,9,7.96,0,0.9942,143
47040,9,46.5,0,0.9943,145
47041,8,6.96,0,0.9947,168
47044,9,0.0,0,0.9943,147
47045,9,99.82,0,0.9943,146
47046,9,216.75,0,0.9943,148
47047,9,160.84,0,0.9944,149
47048,9,23.86,0,0.9944,150
47366,7,567.93,0,0.9947,197
47367,7,617.67,0,0.9947,193
47368,5,1240.09,0,0.9948,242
47369,5,1238.33,0,0.9948,238
47370,7,629.4,0,0.9947,197
47371,6,588.53,0,0.9947,206
47372,6,583.32,0,0.9947,201
47373,7,322.46,0,0.9947,191
47374,7,418.79,0,0.9947,191
47375,7,329.63,0,0.9947,190
47376,7,175.09,0,0.9946,184
47377,7,47.21,0,0.9946,180
47378,6,75.33,0,0.9948,207
47379,8,49.43,0,0.9945,167
47380,8,108.75,0,0.9945,168
47381,8,189.96,0,0.9945,172
47382,8,46.01,0,0.9945,173
47383,8,7.6,0,0.9943,155
47385,7,4.65,0,0.9948,199
47386,7,2.15,0,0.9947,186
47387,8,1.34,0,0.9943,154
47388,7,3.15,0,0.9947,191
47389,8,43.58,0,0.9944,161
47390,8,22.42,0,0.9944,165
47391,8,32.69,0,0.9945,168
47392,8,23.49,0,0.9945,169
47393,7,134.98,0,0.9946,176
47394,8,227.05,0,0.9944,166
47395,8,293.02,0,0.9945,171
47396,8,226.49,0,0.9945,167
47397,8,280.95,0,0.9944,163
47398,8,400.98,0,0.9944,162
47399,8,392.08,0,0.9944,164
47400,7,497.01,0,0.9947,189
47401,7,529.6,0,0.9947,192
47402,7,433.93,0,0.9947,182
47403,7,257.02,0,0.9947,179
47404,7,288.01,0,0.9947,181
47405,7,257.25,0,0.9947,179
47406,8,246.48,0,0.9943,157
47407,8,135.44,0,0.9943,153
47408,7,276.59,0,0.9947,180
47409,7,196.94,0,0.9947,187
47410,7,109.2,0,0.9947,181
47411,7,87.47,0,0.9946,175
47412,7,145.92,0,0.9947,178
47413,8,119.84,0,0.9946,174
47414,8,173.48,0,0.9946,171
47415,8,331.14,0,0.9946,174
47416,8,64.69,0,0.9946,171
47417,8,106.01,0,0.9946,174
47418,7,267.82,0,0.9946,175
47419,8,83.96,0,0.9946,173
47420,8,8.89,0,0.9946,167
47421,7,231.23,0,0.9947,188
47422,8,15.54,0,0.9946,173
47423,8,27.7,0,0.9946,170
47424,8,0.77,0,0.9946,174
47425,7,2.64,0,0.9947,177
47427,8,56.58,0,0.9945,163
47428,8,336.32,0,0.9946,171
47429,8,71.44,0,0.9946,170
47430,8,52.86,0,0.9945,165
47431,7,2.18,0,0.9947,177
47432,8,69.12,0,0.9946,174
47433,8,2.02,0,0.9946,172
47437,8,257.28,0,0.9946,170
47438,8,414.59,0,0.9946,172
47439,8,285.68,0,0.9946,171
47440,7,498.01,0,0.9946,175
47441,7,485.09,0,0.9947,178
47442,8,238.65,0,0.9946,174
47443,8,211.11,0,0.9946,174
47444,8,162.5,0,0.9946,174
47445,8,50.1,0,0.9946,173
47723,8,180.36,0,0.9945,157
47724,9,346.41,0,0.9942,141
47725,9,59.72,0,0.9942,142
47727,9,5.71,0,0.9942,142
47728,9,147.16,0,0.9943,145
47729,9,205.1,0,0.9943,146
47730,9,151.68,0,0.9943,146
47731,9,340.02,0,0.9943,148
47732,9,253.15,0,0.9943,148
47733,9,77.31,0,0.9944,149
48051,7,556.48,0,0.9947,188
48052,7,502.28,0,0.9946,184
48053,7,592.22,0,0.9947,189
48054,7,671.63,0,0.9947,200
48055,6,699.74,0,0.9947,205
48056,7,513.0,0,0.9947,200
48057,7,325.22,0,0.9947,190
48058,7,125.5,0,0.9946,184
48060,7,112.95,0,0.9946,185
48061,7,10.75,0,0.9946,183
48062,6,84.76,0,0.9948,207
48063,8,66.26,0,0.9944,165
48064,8,162.24,0,0.9945,167
48065,8,156.46,0,0.9944,166
48066,7,59.43,0,0.9946,181
48067,8,0.03,0,0.9943,153
48073,8,32.18,0,0.9945,166
48074,8,26.64,0,0.9944,159
48075,8,35.93,0,0.9945,168
48076,8,120.94,0,0.9945,170
48077,8,102.71,0,0.9945,173
48078,8,138.41,0,0.9945,171
48079,8,276.33,0,0.9945,165
48080,8,272.66,0,0.9945,168
48081,8,330.26,0,0.9944,164
48082,8,484.01,0,0.9944,165
48083,8,393.11,0,0.9944,160
48084,7,512.49,0,0.9947,191
48085,7,393.08,0,0.9947,192
48086,7,307.15,0,0.9947,187
48087,7,330.03,0,0.9947,183
48088,7,364.48,0,0.9947,186
48089,7,257.8,0,0.9947,186
48090,8,208.77,0,0.9944,160
48091,7,226.15,0,0.9947,181
48092,8,194.43,0,0.9943,154
48093,8,153.19,0,0.9943,158
48094,8,111.22,0,0.9943,153
48095,7,150.76,0,0.9947,177
48096,7,286.38,0,0.9947,180
48097,7,229.02,0,0.9947,180
48098,8,217.78,0,0.9946,171
48099,8,163.01,0,0.9946,172
48100,8,64.26,0,0.9945,167
48101,8,184.21,0,0.9946,175
48102,8,349.36,0,0.9946,175
48103,7,144.77,0,0.9947,177
48104,8,9.54,0,0.9946,173
48105,8,118.1,0,0.9943,155
48106,8,28.98,0,0.9944,165
48107,7,132.78,0,0.9946,175
48108,7,121.59,0,0.9947,176
48109,8,109.42,0,0.9946,173
48110,7,14.14,0,0.9946,175
48111,8,38.24,0,0.9945,167
48112,8,101.72,0,0.9946,170
48113,7,96.86,0,0.9947,177
48114,8,149.03,0,0.9946,172
48115,8,9.07,0,0.9946,167
48116,8,98.56,0,0.9946,171
48117,8,0.64,0,0.9946,173
48121,8,149.75,0,0.9946,173
48122,8,490.25,0,0.9946,171
48123,8,468.81,0,0.9946,172
48124,8,594.11,0,0.9946,175
48125,7,569.56,0,0.9947,179
48126,8,388.26,0,0.9946,175
48127,8,369.89,0,0.9946,175
48128,8,330.8,0,0.9946,174
48129,8,253.87,0,0.9946,174
48130,8,244.46,0,0.9946,174
48131,8,221.22,0,0.9946,173
48132,8,135.18,0,0.9946,172
48133,8,133.6,0,0.9946,171
48134,8,130.76,0,0.9946,171
48135,7,57.19,0,0.9947,177
48407,8,334.2,0,0.9945,156
48408,8,431.25,0,0.9945,156
48409,9,231.96,0,0.9941,139
48410,8,98.63,0,0.9946,158
48411,9,247.95,0,0.9942,140
48412,9,265.5,0,0.9942,141
48413,9,282.89,0,0.9942,143
48414,9,190.73,0,0.9942,143
48415,9,284.86,0,0.9943,145
48416,9,247.79,0,0.9943,147
48417,9,157.29,0,0.9944,149
48418,9,33.31,0,0.9944,149
48736,7,322.11,0,0.9947,189
48737,7,416.25,0,0.9947,197
48738,6,532.48,0,0.9947,202
48739,7,607.7,0,0.9947,198
48740,7,492.16,0,0.9947,193
48741,7,216.96,0,0.9947,188
48742,7,75.7,0,0.9946,182
48743,7,49.59,0,0.9946,182
48744,7,51.59,0,0.9946,182
48745,7,60.32,0,0.9946,180
48746,6,149.62,0,0.9948,209
48747,8,146.02,0,0.9945,167
48748,7,364.69,0,0.9948,196
48749,7,137.22,0,0.9948,195
48750,8,5.34,0,0.9944,163
48751,8,1.46,0,0.9944,162
48752,8,5.73,0,0.9945,168
48757,8,39.47,0,0.9945,172
48758,8,35.01,0,0.9944,163
48759,8,3.47,0,0.9944,166
48760,8,74.64,0,0.9945,174
48761,8,89.52,0,0.9945,169
48762,8,159.28,0,0.9945,169
48763,8,364.72,0,0.9945,169
48764,8,354.91,0,0.9945,168
48765,8,393.11,0,0.9945,167
48766,8,366.18,0,0.9945,169
48767,7,372.18,0,0.9948,193
48768,7,376.76,0,0.9947,192
48769,7,260.95,0,0.9948,198
48770,7,338.21,0,0.9948,196
48771,7,293.28,0,0.9947,185
48772,7,337.2,0,0.9947,183
48773,7,453.67,0,0.9947,187
48774,7,309.83,0,0.9947,183
48775,7,415.02,0,0.9947,181
48776,8,282.93,0,0.9943,152
48777,8,251.68,0,0.9943,155
48778,8,188.21,0,0.9942,151
48779,8,175.64,0,0.9943,153
48780,7,370.04,0,0.9947,180
48781,7,379.14,0,0.9947,179
48782,8,227.65,0,0.9946,174
48783,8,299.37,0,0.9946,172
48784,8,246.64,0,0.9946,170
48785,8,78.43,0,0.9946,169
48786,8,75.39,0,0.9946,174
48787,8,22.62,0,0.9946,168
48788,8,4.12,0,0.9946,167
48789,8,120.07,0,0.9944,161
48790,8,1.92,0,0.9945,168
48791,7,205.51,0,0.9947,181
48792,8,112.48,0,0.9946,174
48793,7,197.5,0,0.9947,176
48794,8,47.19,0,0.9946,171
48795,8,0.75,0,0.9946,169
48796,8,2.74,0,0.9945,164
48797,8,39.24,0,0.9946,169
48798,8,435.33,0,0.9946,173
48799,8,7.47,0,0.9946,173
48800,6,31.11,0,0.9949,212
48801,6,1.31,0,0.9949,210
48802,5,0.05,0,0.9949,226
48805,8,17.88,0,0.9946,172
48806,8,439.39,0,0.9946,169
48807,8,451.21,0,0.9946,171
48808,7,592.75,0,0.9946,175
48809,7,467.34,0,0.9947,177
48810,8,359.28,0,0.9946,174
48811,7,334.81,0,0.9947,177
48812,8,367.63,0,0.9946,173
48813,8,252.39,0,0.9946,174
48814,8,371.1,0,0.9946,173
48815,8,333.93,0,0.9946,171
48816,8,193.07,0,0.9946,170
48817,8,303.77,0,0.9946,170
48818,8,413.31,0,0.9946,173
48819,7,325.5,0,0.9946,175
48820,8,466.21,0,0.9946,171
48821,8,272.55,0,0.9946,168
48822,8,249.65,0,0.9945,166
48823,8,194.17,0,0.9945,165
48824,8,130.82,0,0.9945,164
48826,8,13.1,0,0.9945,165
49090,8,44.04,0,0.9945,155
49091,8,448.8,0,0.9945,156
49092,8,441.49,0,0.9945,156
49093,8,423.62,0,0.9945,157
49094,9,330.73,0,0.9942,140
49095,9,330.72,0,0.9941,139
49096,9,321.5,0,0.9942,141
49097,9,277.15,0,0.9942,144
49098,9,277.3,0,0.9942,144
49099,9,288.05,0,0.9942,142
49100,9,177.72,0,0.9943,146
49101,8,134.46,0,0.9944,150
49102,8,57.32,0,0.9944,151
49418,5,1120.85,0,0.9948,244
49419,7,621.76,0,0.9947,194
49420,7,548.79,0,0.9947,189
49421,7,482.61,0,0.9947,191
49422,7,401.44,0,0.9947,187
49423,7,431.99,0,0.9947,186
49424,7,298.42,0,0.9946,182
49425,7,153.26,0,0.9946,183
49426,7,162.86,0,0.9946,185
49427,7,290.05,0,0.9946,184
49428,7,326.0,0,0.9946,184
49429,7,64.05,0,0.9946,175
49430,8,96.33,0,0.9945,166
49431,6,205.06,0,0.9948,203
49432,7,304.52,0,0.9948,192
49433,7,169.42,0,0.9947,191
49434,8,28.54,0,0.9944,160
49435,7,13.09,0,0.9947,183
49436,7,28.79,0,0.9947,186
49437,7,9.62,0,0.9947,179
49438,6,0.01,0,0.9949,219
49440,7,0.11,0,0.9947,184
49441,8,51.65,0,0.9943,155
49442,8,51.0,0,0.9944,164
49443,8,62.11,0,0.9945,168
49444,8,240.58,0,0.9944,162
49445,8,284.14,0,0.9945,170
49446,8,295.75,0,0.9945,172
49447,8,212.0,0,0.9945,169
49448,8,225.81,0,0.9945,166
49449,8,356.96,0,0.9945,167
49450,8,225.24,0,0.9944,162
49451,7,290.0,0,0.9948,193
49452,7,267.88,0,0.9948,194
49453,7,242.47,0,0.9948,195
49454,7,208.08,0,0.9947,188
49455,7,213.57,0,0.9947,188
49456,7,316.58,0,0.9947,192
49457,7,370.38,0,0.9947,187
49458,7,504.5,0,0.9947,187
49459,7,588.98,0,0.9947,182
49460,8,338.38,0,0.9943,153
49461,7,313.47,0,0.9947,181
49462,7,233.17,0,0.9947,182
49463,7,310.11,0,0.9947,182
49464,7,422.77,0,0.9947,181
49465,7,425.29,0,0.9947,178
49466,8,267.69,0,0.9946,171
49467,8,280.75,0,0.9946,172
49468,8,239.47,0,0.9946,168
49469,8,136.22,0,0.9946,168
49470,7,58.03,0,0.9947,178
49471,7,37.72,0,0.9947,185
49473,8,41.14,0,0.9943,155
49475,7,219.67,0,0.9947,181
49476,8,170.97,0,0.9946,169
49477,8,95.49,0,0.9946,175
49478,8,150.37,0,0.9946,175
49479,7,157.77,0,0.9947,178
49480,8,2.48,0,0.9945,163
49481,8,113.71,0,0.9945,166
49482,8,330.62,0,0.9946,167
49483,8,159.63,0,0.9946,170
49484,8,140.31,0,0.9946,170
49485,7,109.05,0,0.9946,175
49486,8,0.07,0,0.9943,154
49490,6,625.54,0,0.9948,202
49491,8,512.19,0,0.9946,170
49492,8,471.93,0,0.9946,172
49493,8,387.54,0,0.9946,171
49494,8,351.69,0,0.9946,173
49495,8,204.28,0,0.9946,175
49496,8,278.62,0,0.9946,170
49497,8,241.71,0,0.9946,171
49498,8,365.68,0,0.9946,172
49499,8,321.71,0,0.9946,172
49500,8,226.78,0,0.9946,171
49501,8,251.9,0,0.9946,170
49502,8,471.74,0,0.9946,172
49503,8,433.11,0,0.9946,172
49504,8,345.11,0,0.9945,166
49505,8,378.04,0,0.9945,164
49506,8,213.36,0,0.9945,165
49507,8,297.34,0,0.9945,165
49508,8,275.34,0,0.9945,164
49509,8,285.53,0,0.9945,164
49510,8,224.15,0,0.9945,165
49511,8,278.52,0,0.9945,164
49512,7,348.52,0,0.9948,195
49513,8,228.8,0,0.9945,160
49514,8,141.35,0,0.9945,160
49515,8,125.8,0,0.9944,159
49516,8,62.44,0,0.9944,158
49517,8,9.13,0,0.9944,157
49774,8,179.14,0,0.9945,155
49775,8,448.02,0,0.9945,156
49776,8,457.35,0,0.9946,157
49777,8,453.57,0,0.9946,159
49778,9,376.74,0,0.9942,141
49779,9,269.16,0,0.9942,139
49780,9,320.3,0,0.9942,142
49781,9,325.86,0,0.9942,143
49782,9,304.24,0,0.9943,144
49783,9,267.12,0,0.9942,143
49784,9,162.56,0,0.9943,146
49785,8,140.06,0,0.9944,150
49786,8,96.16,0,0.9944,150
50103,7,564.37,0,0.9947,199
50104,7,506.22,0,0.9947,189
50105,7,513.41,0,0.9947,191
50106,7,455.56,0,0.9947,189
50107,7,368.12,0,0.9947,185
50108,7,378.71,0,0.9946,184
50109,7,280.41,0,0.9946,183
50110,7,349.01,0,0.9946,183
50111,7,520.02,0,0.9946,185
50112,7,472.36,0,0.9946,185
50113,8,154.06,0,0.9945,172
50114,6,360.08,0,0.9948,202
50115,7,444.76,0,0.9948,200
50116,8,251.88,0,0.9944,161
50117,8,142.89,0,0.9944,160
50118,8,54.69,0,0.9944,164
50119,8,8.09,0,0.9944,160
50120,7,54.11,0,0.9947,184
50121,7,92.75,0,0.9947,192
50122,6,194.02,0,0.9949,225
50123,7,20.84,0,0.9947,183
50124,7,5.7,0,0.9947,183
50125,7,14.45,0,0.9947,181
50126,8,34.32,0,0.9943,155
50127,8,136.07,0,0.9945,167
50128,8,222.78,0,0.9945,166
50129,8,273.69,0,0.9945,169
50130,8,215.36,0,0.9945,172
50131,8,239.96,0,0.9945,171
50132,8,217.05,0,0.9944,163
50133,8,316.17,0,0.9945,167
50134,7,586.79,0,0.9948,196
50135,7,228.1,0,0.9948,200
50136,8,241.74,0,0.9944,162
50137,8,255.19,0,0.9944,161
50138,8,191.38,0,0.9944,161
50139,8,277.54,0,0.9943,158
50140,7,484.77,0,0.9947,186
50141,7,371.31,0,0.9947,188
50142,7,460.48,0,0.9948,193
50143,7,434.45,0,0.9947,184
50144,8,293.62,0,0.9943,155
50145,8,238.37,0,0.9943,154
50146,7,272.84,0,0.9947,181
50147,7,363.36,0,0.9947,182
50148,8,285.8,0,0.9943,152
50149,7,320.45,0,0.9947,176
50150,8,314.5,0,0.9946,172
50151,8,389.93,0,0.9946,170
50152,8,257.02,0,0.9946,169
50153,7,29.91,0,0.9947,181
50154,8,35.27,0,0.9946,167
50155,7,186.11,0,0.9947,182
50156,7,59.58,0,0.9947,184
50157,8,10.91,0,0.9943,157
50158,8,0.25,0,0.9946,168
50159,7,189.96,0,0.9947,177
50160,8,166.75,0,0.9946,168
50161,7,141.85,0,0.9947,178
50162,8,278.34,0,0.9946,173
50163,8,217.07,0,0.9946,173
50164,8,6.95,0,0.9945,165
50165,8,46.78,0,0.9945,163
50166,7,424.12,0,0.9948,199
50167,6,421.79,0,0.9948,202
50168,8,196.68,0,0.9946,174
50169,7,105.95,0,0.9947,179
50170,8,0.48,0,0.9946,174
50171,7,2.31,0,0.9947,176
50174,6,509.89,0,0.9948,208
50175,6,750.6,0,0.9948,205
50176,8,437.25,0,0.9946,170
50177,8,511.72,0,0.9946,169
50178,8,423.7,0,0.9946,170
50179,8,243.87,0,0.9946,172
50180,8,343.0,0,0.9946,170
50181,8,268.14,0,0.9946,171
50182,8,261.95,0,0.9946,173
50183,8,270.26,0,0.9946,173
50184,8,169.88,0,0.9946,171
50185,8,281.4,0,0.9946,171
50186,8,301.71,0,0.9946,170
50187,8,281.33,0,0.9946,171
50188,8,309.29,0,0.9945,166
50189,7,503.62,0,0.9948,193
50190,8,147.9,0,0.9945,163
50191,8,236.65,0,0.9945,164
50192,8,246.78,0,0.9945,163
50193,8,218.99,0,0.9945,163
50194,8,267.96,0,0.9945,162
50195,7,516.31,0,0.9948,195
50196,7,571.22,0,0.9948,193
50197,7,550.16,0,0.9948,191
50198,7,567.82,0,0.9948,191
50199,8,319.06,0,0.9944,157
50200,8,436.91,0,0.9944,158
50201,8,387.81,0,0.9944,156
50202,8,313.22,0,0.9945,159
50203,8,258.26,0,0.9945,159
50204,8,118.28,0,0.9945,160
50205,8,26.74,0,0.9945,160
50206,8,52.2,0,0.9944,157
50207,8,41.1,0,0.9944,156
50208,8,27.57,0,0.9944,155
50458,9,272.89,0,0.9942,142
50459,9,355.22,0,0.9941,139
50460,8,464.16,0,0.9945,156
50461,9,358.83,0,0.9942,141
50462,9,361.73,0,0.9942,141
50463,9,331.25,0,0.9942,141
50464,9,335.44,0,0.9943,144
50465,9,340.93,0,0.9943,144
50466,9,285.86,0,0.9943,144
50467,9,356.35,0,0.9942,143
50468,9,182.72,0,0.9943,145
50469,9,133.64,0,0.9943,148
50470,9,123.44,0,0.9944,150
50471,9,36.89,0,0.9944,150
50786,6,457.26,0,0.9947,201
50787,7,435.83,0,0.9947,200
50788,7,446.77,0,0.9947,190
50789,7,508.33,0,0.9947,186
50790,7,452.04,0,0.9947,187
50791,7,408.49,0,0.9946,180
50792,7,254.75,0,0.9946,179
50793,7,354.11,0,0.9946,180
50794,7,405.26,0,0.9946,184
50795,7,268.05,0,0.9947,189
50796,7,237.33,0,0.9946,177
50797,6,382.86,0,0.9948,214
50798,6,597.59,0,0.9948,203
50799,7,380.39,0,0.9948,197
50800,7,18.92,0,0.9948,195
50801,8,23.99,0,0.9943,156
50802,8,30.68,0,0.9944,165
50803,8,4.66,0,0.9943,155
50804,8,35.84,0,0.9943,156
50805,7,108.85,0,0.9947,187
50806,8,143.54,0,0.9943,158
50807,8,100.12,0,0.9944,160
50808,8,30.05,0,0.9944,159
50809,7,77.45,0,0.9946,175
50810,8,65.61,0,0.9943,153
50811,8,184.8,0,0.9944,161
50812,8,210.72,0,0.9945,174
50813,8,262.14,0,0.9945,172
50814,8,215.71,0,0.9945,168
50815,8,222.89,0,0.9945,170
50816,8,341.54,0,0.9945,168
50817,7,625.36,0,0.9948,198
50818,7,578.41,0,0.9948,198
50819,7,385.28,0,0.9948,197
50820,8,195.16,0,0.9944,162
50821,8,287.33,0,0.9944,164
50822,8,370.19,0,0.9944,159
50823,8,252.03,0,0.9943,157
50824,8,361.67,0,0.9943,156
50825,8,149.19,0,0.9943,158
50826,7,160.02,0,0.9947,186
50827,7,141.74,0,0.9947,182
50828,8,180.29,0,0.9942,151
50829,8,197.39,0,0.9943,154
50830,8,165.01,0,0.9943,152
50831,8,156.23,0,0.9942,151
50832,9,222.44,0,0.9942,147
50833,8,276.86,0,0.9946,172
50834,8,300.94,0,0.9946,174
50835,8,288.62,0,0.9946,173
50836,8,146.35,0,0.9946,173
50837,8,21.75,0,0.9946,173
50838,8,33.17,0,0.9946,168
50839,8,18.79,0,0.9946,172
50840,7,134.7,0,0.9947,185
50841,7,13.39,0,0.9947,181
50842,7,1.85,0,0.9947,181
50843,8,113.98,0,0.9946,172
50844,7,181.27,0,0.9947,177
50845,8,214.39,0,0.9946,170
50846,8,248.31,0,0.9946,170
50847,8,204.59,0,0.9946,173
50848,8,158.54,0,0.9945,167
50849,8,215.75,0,0.9945,166
50850,8,292.4,0,0.9946,167
50851,8,135.2,0,0.9946,169
50852,8,59.55,0,0.9943,154
50853,7,13.35,0,0.9946,176
50854,8,7.21,0,0.9943,155
50855,7,1.71,0,0.9947,181
50857,6,4.68,0,0.9948,208
50858,8,156.44,0,0.9946,173
50859,8,510.49,0,0.9946,173
50860,8,497.25,0,0.9946,170
50861,8,500.68,0,0.9946,170
50862,8,509.88,0,0.9946,171
