sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp,mean_resource_depth,lcoe_site_usd_per_mwh,lcoe_all_in_usd_per_mwh
70001,6,21.09,0,0.9948,201,6000,81.40888,91.43272
70002,7,25.27,0,0.9948,190,6000,82.7073,93.000275
70003,7,547.6,0,0.9948,193,6000,82.37719,92.57503
70004,7,378.0,0,0.9948,193,6000,82.37454,91.27076
70005,7,67.29,0,0.9948,192,6000,82.43386,90.32173
70006,6,102.11,0,0.9948,201,6000,81.479,89.74255
70007,7,0.94,0,0.9948,194,6000,82.22213,89.48917
70008,8,67.54,0,0.9942,150,4000,79.7517,86.44704
70009,7,142.38,0,0.9946,176,5000,79.991936,87.01317
70010,8,261.84,0,0.9946,173,5000,80.396965,86.997574
70011,8,263.05,0,0.9942,150,4000,79.7402,90.04345
70012,8,156.24,0,0.9943,153,4000,79.22718,89.87913
70013,7,0.29,0,0.9948,188,6000,82.96541,90.16463
70014,8,43.3,0,0.9946,169,5000,81.016136,87.65016
70015,8,322.31,0,0.9943,152,4000,79.46386,85.715126
70016,9,288.21,0,0.9942,149,4000,79.96495,92.4599
70017,8,213.32,0,0.9943,152,4000,79.41675,85.27063
70018,7,301.57,0,0.9946,175,5000,80.120445,86.236336
70019,7,189.52,0,0.9947,176,5000,79.971756,85.40852
70020,8,118.09,0,0.9943,152,4000,79.466446,84.48327
70021,9,196.41,0,0.9942,149,4000,80.13242,84.89214
70022,6,364.54,0,0.9948,203,6000,81.24864,85.60678
70023,8,524.56,0,0.9946,170,5000,80.83227,84.77833
70024,8,447.97,0,0.9946,173,5000,80.44706,83.954506
70025,8,538.04,0,0.9946,171,5000,80.68994,83.61425
70026,8,485.12,0,0.9946,171,5000,80.73423,83.67157
70027,8,357.86,0,0.9946,170,5000,80.8548,83.30324
70028,8,390.6,0,0.9946,169,5000,81.097336,83.52035
70029,8,447.22,0,0.9946,167,5000,81.3418,83.44915
70030,8,531.04,0,0.9946,167,5000,81.35405,83.19976
70031,8,507.59,0,0.9946,167,5000,81.34586,82.94093
70032,8,480.79,0,0.9945,163,5000,82.06674,83.34633
70033,7,427.59,0,0.9948,187,6000,83.12511,84.48723
70034,7,314.1,0,0.9948,185,6000,83.37987,84.59371
70035,7,619.27,0,0.9948,185,6000,83.39337,84.32253
70036,7,593.48,0,0.9948,184,6000,83.56575,84.38605
70037,7,643.93,0,0.9948,184,6000,83.44303,84.14438
70038,7,538.68,0,0.9948,184,6000,83.546776,85.20632
70039,7,371.43,0,0.9948,183,6000,83.656265,85.16862
70040,7,377.61,0,0.9947,181,6000,83.88131,85.6187
70041,7,451.43,0,0.9947,179,6000,84.17642,86.19314
70042,8,388.36,0,0.9947,175,6000,84.90957,86.54991
70043,8,545.63,0,0.9947,170,6000,85.89819,87.5813
70044,8,454.78,0,0.9947,170,6000,85.7927,87.513535
70045,8,386.26,0,0.9947,171,6000,85.604866,87.63031
70046,8,586.73,0,0.9947,171,6000,85.57355,87.616135
70047,9,382.51,0,0.9943,148,5000,85.62416,88.09895
70048,9,374.55,0,0.9942,147,5000,86.03853,88.677986
70049,9,337.88,0,0.9942,146,5000,86.123116,88.48024
70050,8,452.3,0,0.9946,165,6000,86.9131,89.242676
70051,8,479.19,0,0.9946,163,6000,87.33342,89.760796
70052,8,474.05,0,0.9946,162,6000,87.595024,90.81728
70053,8,500.04,0,0.9946,165,6000,86.95786,90.316345
70054,8,449.47,0,0.9946,166,6000,86.62788,90.1441
70055,8,372.32,0,0.9946,167,6000,86.420334,90.08404
70056,8,299.66,0,0.9946,166,6000,86.70714,90.55764
70057,8,383.61,0,0.9946,166,6000,86.74557,90.933075
70058,8,413.93,0,0.9946,168,6000,86.304985,90.622
70059,8,431.05,0,0.9946,166,6000,86.64006,91.04757
70060,8,366.16,0,0.9946,168,6000,86.28266,90.88311
70061,8,421.95,0,0.9947,170,6000,85.83534,90.52296
70062,8,533.16,0,0.9947,170,6000,85.869194,90.64809
70063,8,535.55,0,0.9947,172,6000,85.45571,90.35913
70064,8,427.06,0,0.9947,174,6000,85.05691,90.073494
70065,8,433.52,0,0.9947,174,6000,85.044426,90.18702
70066,7,512.2,0,0.9947,176,6000,84.7534,89.462555
70067,7,383.07,0,0.9947,176,6000,84.701096,89.24394
70068,7,470.76,0,0.9947,180,6000,84.1569,88.71433
70069,7,485.93,0,0.9948,183,6000,83.6417,88.026215
70070,7,392.87,0,0.9948,185,6000,83.40913,87.8957
70071,7,380.02,0,0.9947,182,6000,83.81604,87.8816
70072,7,355.8,0,0.9947,179,6000,84.19097,88.06932
70073,7,350.18,0,0.9947,179,6000,84.29738,87.77197
70074,7,238.65,0,0.9947,178,6000,84.415276,88.06927
70075,7,212.17,0,0.9947,177,6000,84.581825,88.419395
70076,7,237.73,0,0.9947,176,6000,84.74525,88.384514
70077,7,215.56,0,0.9947,175,6000,84.8737,88.8778
70078,8,233.92,0,0.9947,174,6000,85.115715,89.24329
70079,8,254.28,0,0.9947,172,6000,85.39414,89.7699
70080,8,307.09,0,0.9947,171,6000,85.52432,90.10745
70081,8,330.09,0,0.9947,171,6000,85.629654,88.24321
70082,9,225.54,0,0.9943,148,5000,85.73266,88.27011
70083,9,191.08,0,0.9942,147,5000,86.01062,88.34097
70084,8,280.03,0,0.9946,167,6000,86.43509,88.611176
70085,8,358.81,0,0.9946,164,6000,87.14954,89.239334
70086,8,358.77,0,0.9946,163,6000,87.33501,89.436806
70087,8,394.71,0,0.9946,161,6000,87.832825,89.493324
70088,8,415.19,0,0.9945,157,6000,89.04923,90.556656
70089,8,363.57,0,0.9945,156,6000,89.269485,90.58149
70090,8,364.59,0,0.9944,154,6000,89.841705,91.062294
70091,8,278.72,0,0.9944,153,6000,90.1558,91.47718
70092,8,249.78,0,0.9944,152,6000,90.45245,92.08487
70093,8,66.64,0,0.9944,151,6000,90.99161,92.92507
70094,9,137.71,0,0.9943,148,6000,91.8597,93.37529
70095,9,188.44,0,0.9943,147,6000,92.49745,94.08613
70096,9,161.59,0,0.9943,145,6000,93.11563,94.96119
70097,9,211.41,0,0.9943,144,6000,93.51823,95.11295
70098,9,220.07,0,0.9943,145,6000,93.18629,95.061104
70099,9,189.96,0,0.9943,148,6000,92.01774,94.06185
70100,9,211.41,0,0.9944,149,6000,91.58074,94.640884
70101,8,175.96,0,0.9944,150,6000,91.05186,94.927666
70102,8,135.61,0,0.9944,151,6000,90.83982,93.95015
70103,8,86.07,0,0.9944,152,6000,90.50812,93.3911
70104,8,79.96,0,0.9944,152,6000,90.484436,93.532684
70105,8,125.72,0,0.9944,152,6000,90.46319,93.797905
70106,8,69.92,0,0.9944,154,6000,89.9414,93.18594
70107,8,74.79,0,0.9944,153,6000,90.0769,93.345825
70108,8,139.55,0,0.9944,154,6000,89.91718,92.74399
70109,8,131.48,0,0.9945,155,6000,89.736755,92.391624
70110,8,82.93,0,0.9945,154,6000,89.74352,92.15698
70111,8,88.93,0,0.9944,154,6000,90.01705,91.90222
70112,8,137.61,0,0.9944,153,6000,90.32481,92.331436
70113,8,139.87,0,0.9944,154,6000,89.933136,91.33562
70114,8,135.25,0,0.9944,154,6000,89.92041,91.19939
70115,8,161.1,0,0.9944,154,6000,89.78929,90.919136
70116,8,75.92,0,0.9945,155,6000,89.598236,90.70072
70117,8,61.97,0,0.9944,152,6000,90.46844,91.70218
70118,9,58.12,0,0.9944,149,6000,91.416595,92.54856
70119,8,82.23,0,0.9944,150,6000,91.14393,92.35598
70120,8,73.05,0,0.9944,151,6000,91.035446,93.27327
70121,9,142.51,0,0.9944,149,6000,91.56273,93.78461
70122,9,196.34,0,0.9944,149,6000,91.53877,93.96079
70123,9,115.7,0,0.9943,147,6000,92.242386,95.17924
70124,9,144.25,0,0.9944,150,6000,91.38985,94.14877
70125,8,153.25,0,0.9944,152,6000,90.67091,93.209145
70126,9,102.16,0,0.9943,148,6000,91.96411,94.690445
70127,9,120.15,0,0.9943,147,6000,92.37153,95.199005
70128,8,210.72,0,0.9947,169,7000,91.80177,94.57457
70129,8,128.96,0,0.9947,170,7000,91.7312,94.809715
70130,8,204.17,0,0.9947,174,7000,90.73819,94.22514
70131,7,283.72,0,0.9947,176,7000,90.1862,93.90388
70132,7,270.28,0,0.9947,177,7000,90.06712,92.67422
70133,7,119.46,0,0.9947,175,7000,90.40458,92.90388
70134,8,127.74,0,0.9945,156,6000,89.4004,91.81496
70135,8,156.22,0,0.9945,157,6000,89.13061,91.77273
70136,8,143.16,0,0.9945,157,6000,89.123764,92.52138
70137,8,150.38,0,0.9947,173,7000,90.829834,94.144424
70138,8,203.04,0,0.9947,173,7000,90.95863,94.68521
70139,8,123.17,0,0.9947,171,7000,91.40851,94.756676
70140,8,189.36,0,0.9947,170,7000,91.52006,94.80886
70141,8,252.88,0,0.9947,173,7000,90.819855,93.44985
70142,7,186.51,0,0.9948,178,7000,89.8446,92.36351
70143,7,233.78,0,0.9948,182,7000,89.150986,90.86132
70144,7,225.03,0,0.9948,183,7000,88.95977,90.50805
70145,7,357.01,0,0.9948,184,7000,88.66719,90.02734
70146,8,216.25,0,0.9945,159,6000,88.544365,89.79769
70147,8,95.24,0,0.9945,156,6000,89.16099,90.546196
70148,7,126.38,0,0.9947,176,7000,90.31228,91.74579
70149,8,152.85,0,0.9947,170,7000,91.54482,93.00927
70150,7,337.87,0,0.9947,176,7000,90.27675,92.09707
70151,8,202.33,0,0.9945,155,6000,89.68091,91.959274
70152,8,222.13,0,0.9945,158,6000,88.81367,91.06551
70153,8,208.98,0,0.9945,160,6000,88.17258,91.03811
70154,8,208.84,0,0.9945,160,6000,88.14215,92.418526
70155,8,299.66,0,0.9945,160,6000,88.25984,92.54882
70156,8,275.34,0,0.9946,162,6000,87.652275,92.26154
70157,8,373.2,0,0.9946,163,6000,87.48885,92.72242
70158,8,131.44,0,0.9946,162,6000,87.584915,93.08243
70159,8,141.73,0,0.9946,162,6000,87.53709,93.27106
70160,8,136.25,0,0.9945,161,6000,87.97506,93.819725
70161,8,184.44,0,0.9945,160,6000,88.23215,94.40207
70162,8,207.52,0,0.9945,160,6000,88.18665,94.255905
70163,8,189.37,0,0.9945,160,6000,88.0805,94.66701
70164,8,180.81,0,0.9945,159,6000,88.490974,95.286026
70165,8,203.19,0,0.9945,158,6000,88.64462,94.462814
70166,7,314.31,0,0.9948,182,7000,89.08224,94.86407
70167,7,273.7,0,0.9948,179,7000,89.6042,95.32998
70168,7,232.78,0,0.9947,178,7000,89.9062,95.72202
70169,7,258.88,0,0.9947,177,7000,90.10965,95.179565
70170,8,194.74,0,0.9947,174,7000,90.71828,95.68695
70171,8,263.42,0,0.9947,171,7000,91.40074,96.27647
70172,8,237.44,0,0.9945,156,6000,89.38088,95.42383
70173,8,270.45,0,0.9945,160,6000,88.11795,93.32216
70174,8,213.42,0,0.9945,161,6000,87.96076,92.30825
70175,8,165.58,0,0.9945,161,6000,87.96797,92.11218
70176,8,73.82,0,0.9945,158,6000,88.8301,93.236374
70177,8,86.78,0,0.9945,156,6000,89.1812,94.48579
70178,7,109.89,0,0.9948,180,7000,89.55657,94.05163
70179,7,106.49,0,0.9948,178,7000,89.78305,94.26305
70180,7,51.62,0,0.9947,176,7000,90.20775,94.99858
70181,7,178.53,0,0.9947,176,7000,90.203835,95.38439
70182,7,178.8,0,0.9947,177,7000,90.024376,95.76997
70183,7,202.5,0,0.9947,177,7000,90.04743,95.90481
70184,7,254.61,0,0.9947,176,7000,90.23113,96.22644
70185,7,211.56,0,0.9947,175,7000,90.45914,96.92864
70186,8,108.12,0,0.9947,175,7000,90.52974,98.07888
70187,8,74.6,0,0.9947,173,7000,90.82557,97.78821
70188,8,20.69,0,0.9947,175,7000,90.5921,96.9753
70189,7,198.15,0,0.9947,176,7000,90.17696,96.38378
70190,7,131.04,0,0.9947,177,7000,90.169525,96.10389
70191,7,168.72,0,0.9947,178,7000,89.88543,95.33383
70192,8,143.46,0,0.9944,154,6000,89.79085,94.871895
70193,8,119.46,0,0.9945,155,6000,89.61173,94.30254
70194,7,207.84,0,0.9947,177,7000,90.03666,94.63987
70195,7,265.96,0,0.9947,175,7000,90.434555,94.69223
70196,7,162.01,0,0.9947,177,7000,90.167564,94.558235
70197,8,105.45,0,0.9945,156,6000,89.27542,93.03413
70198,8,94.27,0,0.9945,156,6000,89.2158,93.102234
70199,8,165.04,0,0.9945,156,6000,89.32006,93.22786
70200,8,184.59,0,0.9945,157,6000,88.91024,93.19055
70201,8,148.77,0,0.9945,157,6000,88.86123,93.60348
70202,8,110.14,0,0.9945,157,6000,88.89464,96.555176
70203,8,89.98,0,0.9945,158,6000,88.62676,95.74616
70204,8,187.8,0,0.9945,160,6000,88.09698,95.04753
70205,8,182.36,0,0.9945,160,6000,88.28285,95.203545
70263,9,47.17,0,0.9943,145,6000,92.96383,95.44538
70264,9,157.47,0,0.9943,145,6000,93.17558,95.28018
70265,9,182.13,0,0.9943,145,6000,93.195076,95.339935
70266,9,165.74,0,0.9943,145,6000,92.9771,95.306786
70267,9,194.91,0,0.9943,144,6000,93.540955,96.694214
70268,8,251.23,0,0.9946,161,7000,93.99,97.35704
70269,8,332.75,0,0.9946,163,7000,93.569046,96.66667
70270,8,381.36,0,0.9947,165,7000,92.90113,96.333984
70271,8,354.66,0,0.9947,166,7000,92.608215,95.76921
70272,9,148.81,0,0.9943,148,6000,91.844826,94.9497
70273,8,264.43,0,0.9945,155,6000,89.64596,92.09088
70274,8,233.23,0,0.9945,158,6000,88.83033,91.11922
70275,8,79.1,0,0.9945,157,6000,88.89392,91.05073
70276,8,14.48,0,0.9945,155,6000,89.46575,90.703415
70277,8,215.15,0,0.9945,157,6000,88.952934,89.88215
70278,8,246.56,0,0.9945,158,6000,88.6069,89.24422
70279,8,181.09,0,0.9944,154,6000,89.89676,90.85372
70280,8,212.39,0,0.9945,158,6000,88.80401,91.28424
70281,8,256.21,0,0.9945,156,6000,89.18276,91.744804
70282,8,325.52,0,0.9945,158,6000,88.787704,91.53732
70283,8,294.54,0,0.9945,157,6000,88.91044,92.627144
70284,8,297.4,0,0.9945,157,6000,89.00121,92.50607
70285,8,275.45,0,0.9945,157,6000,89.006966,92.35065
70286,8,265.36,0,0.9945,156,6000,89.297585,92.647964
70287,8,268.5,0,0.9945,155,6000,89.60082,93.72782
70288,8,285.07,0,0.9945,156,6000,89.27361,93.499916
70289,8,86.3,0,0.9945,158,6000,88.81542,93.16043
70290,8,2.51,0,0.9945,158,6000,88.57813,94.39867
70291,8,44.76,0,0.9945,157,6000,89.08383,93.07483
70292,8,176.38,0,0.9945,157,6000,88.925575,92.04082
70293,8,225.0,0,0.9945,155,6000,89.49559,92.33134
70294,8,288.35,0,0.9944,153,6000,90.19078,92.77815
70295,8,266.69,0,0.9945,156,6000,89.37161,91.643684
70296,8,220.72,0,0.9945,157,6000,89.02698,91.21164
70297,8,232.56,0,0.9945,159,6000,88.49989,90.17039
70298,8,250.01,0,0.9945,159,6000,88.30484,89.521675
70299,8,240.85,0,0.9946,161,6000,87.78575,89.06203
70300,8,159.07,0,0.9946,162,6000,87.60621,88.777405
70301,8,166.0,0,0.9945,161,6000,87.99566,89.5016
70302,8,119.33,0,0.9945,155,6000,89.48589,91.18051
70611,7,150.8,0,0.9946,181,4000,75.55907,79.68607
70612,7,165.96,0,0.9946,181,4000,75.4998,79.754425
70613,8,227.27,0,0.9945,173,4000,76.35286,80.50915
70614,8,181.63,0,0.9945,170,4000,76.65152,79.37304
70615,8,89.59,0,0.9945,166,4000,77.13682,79.67247
70616,8,137.98,0,0.9945,169,4000,76.79678,79.16159
70617,8,155.41,0,0.9944,164,4000,77.52275,79.2658
70618,8,214.6,0,0.9945,166,4000,77.15417,78.61701
70619,8,191.8,0,0.9944,162,4000,77.73372,79.01447
70620,8,185.76,0,0.9944,162,4000,77.688805,79.32791
70621,8,216.22,0,0.9945,167,4000,77.07848,78.770035
70622,8,18.62,0,0.9944,161,4000,77.9518,80.029335
70623,7,24.81,0,0.9946,175,4000,76.10727,78.94481
70624,8,40.59,0,0.9945,166,4000,77.20502,80.71672
70625,8,10.37,0,0.9944,161,4000,77.84287,81.90976
70626,8,2.38,0,0.9945,171,4000,76.548775,81.79588
70627,8,3.86,0,0.9945,169,4000,76.785614,82.749054
70628,7,50.59,0,0.9946,183,4000,75.32564,78.90623
70629,7,8.68,0,0.9946,179,4000,75.71297,79.19632
70630,7,109.56,0,0.9946,175,4000,76.10029,79.28103
70631,7,219.77,0,0.9946,185,4000,75.169266,78.227036
70632,7,249.1,0,0.9946,180,4000,75.660385,76.90651
70633,8,279.66,0,0.9945,173,4000,76.30018,77.572624
70634,7,304.26,0,0.9946,181,4000,75.53473,77.09384
70635,7,310.2,0,0.9946,178,4000,75.77659,77.57273
70636,7,197.33,0,0.9946,176,4000,76.048134,78.55126
70637,8,299.98,0,0.9945,172,4000,76.47125,78.93006
70638,8,406.54,0,0.9945,171,4000,76.533,79.1767
70639,8,113.88,0,0.9945,168,4000,76.93813,79.78739
70640,8,29.01,0,0.9945,166,4000,77.15107,80.22898
70641,8,75.34,0,0.9944,164,4000,77.52182,80.83771
70642,8,48.54,0,0.9944,163,4000,77.61702,81.15345
70643,7,6.99,0,0.9948,194,5000,77.99622,83.698
70644,8,16.62,0,0.9944,162,4000,77.69525,83.53594
70645,6,1.65,0,0.9948,208,6000,80.76211,86.38514
70646,8,127.21,0,0.9944,159,4000,78.14988,83.779045
70647,8,285.21,0,0.9944,164,4000,77.52811,82.75187
70648,8,324.66,0,0.9944,159,4000,78.137955,83.191505
70649,8,354.99,0,0.9944,158,4000,78.303894,83.45612
70650,8,320.2,0,0.9944,162,4000,77.73826,83.17407
70651,8,219.31,0,0.9944,164,4000,77.50643,83.2242
70652,8,26.69,0,0.9944,160,4000,78.132,84.00585
70653,7,37.61,0,0.9947,185,5000,78.84757,84.696175
70654,7,197.48,0,0.9947,188,5000,78.577995,83.844246
70655,7,150.68,0,0.9947,185,5000,78.92155,83.753426
70656,7,246.42,0,0.9947,189,5000,78.50402,83.074844
70657,7,439.61,0,0.9947,190,5000,78.380745,82.622215
70658,7,456.26,0,0.9947,189,5000,78.42496,82.10866
70659,7,353.33,0,0.9947,187,5000,78.654144,82.3652
70660,7,367.04,0,0.9947,183,5000,79.14576,84.07588
70661,8,124.17,0,0.9944,160,4000,78.055695,82.46865
70662,7,152.9,0,0.9947,183,5000,79.13961,83.308136
70663,7,90.43,0,0.9947,177,5000,79.79961,83.69619
70664,7,25.59,0,0.9948,196,6000,82.025955,86.49303
70665,9,157.91,0,0.9942,148,4000,80.34176,85.959236
70666,9,165.58,0,0.9942,147,4000,80.43463,86.013405
70667,8,121.03,0,0.9945,165,5000,81.67765,87.64169
70668,8,308.81,0,0.9946,167,5000,81.37686,87.80112
70669,8,165.56,0,0.9946,167,5000,81.429054,87.82553
70670,7,23.3,0,0.9948,189,6000,82.816216,89.68939
70671,8,6.25,0,0.9945,163,5000,82.193375,90.24695
70672,8,2.01,0,0.9945,164,5000,81.91414,90.6027
70673,7,0.36,0,0.9948,190,6000,82.6658,91.98934
70674,7,18.17,0,0.9947,181,6000,83.871376,93.83219
70676,7,0.26,0,0.9948,185,6000,83.40297,99.16113
70677,8,0.04,0,0.9946,172,5000,80.60452,95.74487
70680,7,10.45,0,0.9948,195,6000,82.11502,94.882
70681,6,3.15,0,0.9948,202,6000,81.34321,93.70029
70682,7,25.85,0,0.9948,198,6000,81.8059,92.93181
70683,7,4.35,0,0.9948,197,6000,81.82547,92.09064
70684,8,86.85,0,0.9946,172,5000,80.53368,90.33555
70685,8,82.31,0,0.9946,167,5000,81.38442,90.89194
70686,7,0.01,0,0.9948,188,6000,82.91613,92.26449
70687,7,176.47,0,0.9948,191,6000,82.57582,91.15404
70688,7,675.97,0,0.9948,192,6000,82.39667,91.11791
70689,7,426.22,0,0.9948,197,6000,81.9032,89.49846
70690,7,132.7,0,0.9948,197,6000,81.84316,89.56932
70691,7,13.11,0,0.9948,194,6000,82.25766,89.88943
70692,8,312.75,0,0.9946,175,5000,80.1905,86.93507
70693,7,456.82,0,0.9947,177,5000,79.8733,87.54421
70694,7,365.17,0,0.9947,176,5000,79.99426,87.78578
70695,7,333.12,0,0.9946,175,5000,80.07108,90.218765
70696,8,214.26,0,0.9942,151,4000,79.60504,90.34659
70697,9,30.86,0,0.9942,149,4000,79.97013,91.08171
70698,8,45.82,0,0.9943,156,4000,78.701965,91.19803
70699,8,329.04,0,0.9944,159,4000,78.17278,90.23273
70700,8,107.97,0,0.9943,153,4000,79.311615,92.27019
70701,8,8.07,0,0.9946,173,5000,80.431175,93.15982
70702,8,69.84,0,0.9943,151,4000,79.53615,86.03337
70703,8,178.25,0,0.9943,156,4000,78.7253,85.077545
70704,8,92.2,0,0.9943,155,4000,78.93714,84.72936
70705,8,168.41,0,0.9946,174,5000,80.31173,85.16655
70706,8,300.89,0,0.9946,175,5000,80.12858,85.04099
70707,7,293.11,0,0.9947,178,5000,79.740074,84.41156
70708,7,364.83,0,0.9946,175,5000,80.11233,84.38083
70709,8,414.73,0,0.9946,171,5000,80.66378,84.012856
70710,8,306.46,0,0.9946,171,5000,80.65766,83.86998
70711,8,341.21,0,0.9946,171,5000,80.77699,84.29844
70712,8,453.46,0,0.9946,168,5000,81.21767,83.81484
70713,8,409.18,0,0.9946,168,5000,81.14812,83.41019
70714,8,437.24,0,0.9946,169,5000,81.08223,83.16528
70715,8,515.83,0,0.9946,167,5000,81.31882,82.79974
70716,8,526.88,0,0.9945,166,5000,81.59944,82.95934
70717,7,657.94,0,0.9948,189,6000,82.78192,84.144775
70718,7,458.81,0,0.9947,182,6000,83.78828,84.96656
70719,7,494.29,0,0.9947,182,6000,83.732285,84.61809
70720,7,472.1,0,0.9947,183,6000,83.69615,84.47038
70721,7,437.27,0,0.9948,183,6000,83.60548,84.09506
70722,7,283.04,0,0.9947,181,6000,83.96549,84.633934
70723,7,535.65,0,0.9947,181,6000,83.91267,85.16674
70724,7,640.66,0,0.9947,182,6000,83.73509,85.53185
70725,7,585.56,0,0.9947,180,6000,84.130066,86.367355
70726,8,548.2,0,0.9947,175,6000,84.9476,86.43295
70727,8,452.77,0,0.9946,168,6000,86.26647,87.76407
70728,8,475.21,0,0.9946,168,6000,86.24622,87.952515
70729,8,529.89,0,0.9946,168,6000,86.24817,87.96252
70730,9,410.21,0,0.9943,149,5000,85.4564,87.22554
70731,9,395.53,0,0.9943,148,5000,85.61483,87.514366
70732,9,337.49,0,0.9942,146,5000,86.08948,88.12016
70733,9,391.29,0,0.9943,147,5000,85.90446,88.14229
70734,8,481.1,0,0.9946,163,6000,87.364876,89.53386
70735,8,478.64,0,0.9946,162,6000,87.72428,90.06082
70736,8,475.4,0,0.9946,163,6000,87.5071,90.92067
70737,8,453.93,0,0.9946,167,6000,86.56937,90.11541
70738,8,474.34,0,0.9946,167,6000,86.39644,90.118515
70739,8,482.73,0,0.9946,168,6000,86.30317,90.17479
70740,8,424.92,0,0.9946,168,6000,86.30208,90.36204
70741,8,456.45,0,0.9946,167,6000,86.52708,90.92387
70742,8,376.55,0,0.9946,168,6000,86.27099,90.71576
70743,8,417.7,0,0.9946,167,6000,86.5619,91.17762
70744,8,401.56,0,0.9946,167,6000,86.507454,91.32613
70745,8,468.53,0,0.9946,169,6000,86.062546,90.959946
70746,8,517.45,0,0.9947,169,6000,86.011856,91.002525
70747,8,526.44,0,0.9947,172,6000,85.42018,90.53448
70748,8,485.83,0,0.9947,173,6000,85.22859,90.45176
70749,8,395.13,0,0.9947,171,6000,85.58268,90.9225
70750,8,431.28,0,0.9947,175,6000,84.924034,89.72184
70751,7,362.25,0,0.9947,176,6000,84.77671,89.468414
70752,7,443.78,0,0.9947,175,6000,84.836525,89.6527
70753,7,549.26,0,0.9947,183,6000,83.70012,87.9686
70754,7,380.23,0,0.9948,183,6000,83.572174,87.62099
70755,7,336.3,0,0.9947,180,6000,84.10392,87.9499
70756,7,316.22,0,0.9947,180,6000,84.12448,87.86981
70757,7,249.5,0,0.9947,180,6000,84.14587,87.8553
70758,7,292.65,0,0.9947,176,6000,84.773445,89.506996
70759,8,305.69,0,0.9947,175,6000,84.91788,88.96255
70760,9,208.03,0,0.9943,149,5000,85.245605,89.12482
70761,8,284.14,0,0.9947,174,6000,85.011345,88.88526
70762,8,309.4,0,0.9947,174,6000,85.12551,89.166916
70763,8,276.21,0,0.9947,171,6000,85.63838,89.88746
70764,8,293.52,0,0.9947,170,6000,85.74317,90.4989
70765,8,310.4,0,0.9947,171,6000,85.60476,90.5679
70766,9,229.8,0,0.9943,150,5000,85.1421,87.76578
70767,9,227.18,0,0.9943,149,5000,85.21318,87.68355
70768,8,337.45,0,0.9946,168,6000,86.17461,88.557594
70769,8,372.77,0,0.9946,165,6000,86.96794,89.26517
70770,8,360.71,0,0.9946,163,6000,87.32049,89.28787
70771,8,407.94,0,0.9945,161,6000,87.89624,89.665665
70772,8,381.0,0,0.9945,157,6000,88.85418,90.42618
70773,8,413.2,0,0.9945,158,6000,88.784485,90.22495
70774,8,364.08,0,0.9945,156,6000,89.31136,90.60119
70775,8,213.85,0,0.9945,154,6000,89.74216,91.282776
70776,8,318.14,0,0.9944,154,6000,90.04254,91.383644
70777,8,195.19,0,0.9944,153,6000,90.17886,92.215805
70778,8,226.03,0,0.9944,152,6000,90.69755,92.43924
70779,8,275.98,0,0.9944,150,6000,91.1114,92.7405
70780,9,263.42,0,0.9943,148,6000,91.780014,93.54086
70781,9,264.81,0,0.9943,147,6000,92.12642,93.96194
70782,9,247.72,0,0.9943,147,6000,92.25121,94.11913
70783,9,220.11,0,0.9943,147,6000,92.20512,94.272514
70784,9,207.48,0,0.9944,149,6000,91.597694,93.88472
70785,9,152.58,0,0.9944,150,6000,91.25794,95.035286
70786,8,116.89,0,0.9944,150,6000,91.08428,94.69907
70787,8,118.71,0,0.9944,151,6000,90.83237,94.15581
70788,8,72.9,0,0.9944,152,6000,90.41991,93.7506
70789,8,90.0,0,0.9944,153,6000,90.17772,93.888054
70790,8,103.49,0,0.9945,155,6000,89.70799,93.00645
70791,8,59.62,0,0.9944,154,6000,90.02355,93.138275
70792,8,146.65,0,0.9945,155,6000,89.68516,92.82675
70793,8,113.8,0,0.9945,155,6000,89.73301,92.849396
70794,8,116.86,0,0.9945,155,6000,89.68215,92.070984
70795,8,129.75,0,0.9944,153,6000,90.07896,92.59808
70796,8,67.93,0,0.9944,152,6000,90.60931,93.84739
70797,8,121.96,0,0.9944,154,6000,89.99414,93.312386
70798,8,88.17,0,0.9945,155,6000,89.73638,91.170044
70799,8,83.32,0,0.9945,155,6000,89.61358,90.87988
70800,8,106.2,0,0.9945,154,6000,89.76089,90.94005
70801,8,72.37,0,0.9944,153,6000,90.14906,91.55615
70802,8,53.47,0,0.9944,150,6000,91.15351,92.55631
70803,8,81.82,0,0.9944,150,6000,91.10024,92.48915
70804,8,98.41,0,0.9944,150,6000,91.108116,92.39558
70805,9,166.37,0,0.9943,149,6000,91.71781,93.4422
70806,8,205.84,0,0.9947,167,7000,92.316666,93.92929
70807,8,113.62,0,0.9947,166,7000,92.51971,94.53266
70808,9,136.83,0,0.9943,147,6000,92.32916,94.70834
70809,8,135.49,0,0.9944,152,6000,90.4417,92.892265
70810,9,126.23,0,0.9944,149,6000,91.391525,93.69918
70811,9,114.11,0,0.9944,150,6000,91.37609,93.936516
70812,8,174.61,0,0.9947,171,7000,91.49785,94.10583
70813,8,171.53,0,0.9947,171,7000,91.28889,94.11374
70814,7,255.44,0,0.9947,177,7000,90.155136,93.374054
70815,7,322.4,0,0.9948,179,7000,89.75306,92.95081
70816,7,262.77,0,0.9947,178,7000,89.8899,92.60756
70817,8,73.26,0,0.9947,174,7000,90.68624,93.28563
