up_reservoir_latitude,up_reservoir_longitude,low_reservoir_latitude,low_reservoir_longitude,capacity,capital_adder_per_mw
33.73610907,-106.3497653,33.70327047,-106.3424564,1266.017206,2237941.483
44.69713971,-117.2717922,44.73209761,-117.2366901,1338.342813,2238483.823
39.79103402,-112.8307051,39.79020168,-112.8007041,971.9107512,2239676.26
47.80161778,-113.9624043,47.80269644,-114.0027724,727.4178646,2241780.078
45.01567477,-112.6677662,45.06655859,-112.6309466,1925.885599,2242631.763
36.12831154,-112.9047062,36.14934588,-112.9193701,696.2172099,2243415.172
42.3717293,-121.6057859,42.35942697,-121.6418358,2716.754668,2243972.071
29.6708041,-103.4618571,29.68672515,-103.4710689,629.8382696,2245361.364
37.99268013,-111.5290799,37.94813165,-111.5168275,1367.003483,2245414.072
46.07996772,-116.5922785,46.05225734,-116.6140608,685.7721622,2245768.07
44.63749053,-116.9135638,44.6643953,-116.8396858,1594.721996,2246500.864
38.79517732,-109.0340281,38.76573713,-109.0364773,1159.693571,2247664.669
40.57212652,-121.4070713,40.62492999,-121.4122927,1179.815186,2247798.028
45.55320771,-111.8766411,45.55880618,-111.8339614,694.8612048,2248452.672
42.10706744,-114.822553,42.09277486,-114.7691169,3004.355555,2248975.841
43.5862446,-108.747719,43.53843396,-108.756829,1499.373508,2249066.382
38.31180658,-111.8756515,38.33176474,-111.9140903,2773.435904,2249370.889
40.35871481,-109.1543579,40.38662709,-109.1847254,1533.297268,2251325.94
43.54075552,-108.7106084,43.53024328,-108.7267035,1163.01208,2251599.624
38.29905798,-112.0804636,38.31202594,-112.1240931,775.3642339,2252245.172
37.92938224,-111.8422546,37.9134951,-111.8017854,679.3455663,2252520.364
39.20301004,-113.7119569,39.17828573,-113.7247562,1165.150166,2252573.11
36.50783068,-109.1701267,36.54749798,-109.190434,1329.112147,2253110.244
39.19481795,-110.6658231,39.17552054,-110.6845937,1569.271387,2254259.122
37.75972312,-112.7234939,37.77857661,-112.7522498,905.0839488,2255016.246
40.89709876,-121.3443559,40.91265241,-121.3470734,635.6566504,2256662.359
44.21911313,-116.2232543,44.19304021,-116.2885575,1511.925315,2256805.922
37.11290486,-110.6425231,37.13004323,-110.6752353,2247.124749,2259549.773
42.42110164,-111.591797,42.42568231,-111.663871,1228.34356,2259679.995
44.03213127,-106.8880371,44.00082587,-106.8142395,1315.712173,2261277.963
37.17188979,-110.6031112,37.19667737,-110.5796936,1430.673395,2261378.535
41.66162573,-118.6266293,41.64579717,-118.5840961,1843.026698,2261999.264
45.03166828,-107.9650963,45.03541377,-108.0383892,1173.938241,2262702.28
44.59776037,-115.9513498,44.5756862,-115.9969984,1278.592714,2263490.352
41.57132682,-121.4992165,41.58137358,-121.4593441,927.3634264,2264124.662
43.22836315,-115.4449803,43.21629694,-115.4650215,1711.258977,2264985.6
35.57071338,-82.11078172,35.53634509,-82.10190123,1343.529333,2265024.587
40.40449341,-110.6039528,40.37683476,-110.6714644,1597.715172,2266336.241
35.51541492,-113.6942761,35.50745275,-113.7575968,1028.530133,2268026.345
42.7529216,-106.2640547,42.77650583,-106.2423447,1049.316197,2269612.913
44.78031258,-116.6080984,44.81163998,-116.5470298,1553.36836,2270941.814
41.23132565,-116.8549826,41.19813217,-116.8564729,723.8778953,2271017.934
41.44633795,-111.7089083,41.44552577,-111.7659487,911.6220496,2271219.244
36.14801053,-108.8808946,36.18733634,-108.8523015,1054.314855,2271277.433
37.04005068,-111.1375849,37.02590679,-111.1636573,1270.723796,2272067.914
40.674604,-122.5276813,40.66193369,-122.4710958,870.3909109,2273943.483
38.29681268,-118.2474701,38.35541132,-118.2370618,1638.960564,2274562.882
30.16383982,-104.5347867,30.20273347,-104.5648342,1021.263823,2274680.238
40.27354051,-111.9368431,40.2407305,-111.8937505,1086.223421,2274692.92
45.44909643,-111.5911622,45.45076375,-111.633155,1256.818667,2275696.125
30.56393505,-104.7002662,30.54159697,-104.7221135,908.3063021,2277915.305
37.32282714,-117.593415,37.28767731,-117.5735785,1184.309292,2278879.111
33.32141515,-105.8693381,33.33644196,-105.8986283,655.2776266,2280366.028
38.79634663,-109.0433897,38.76396808,-109.0607869,1193.572973,2280476.811
36.36006547,-109.1516569,36.36813494,-109.1960019,1214.953386,2280695.569
44.98308262,-120.4448785,44.95863137,-120.4668974,876.5857657,2280862.252
35.628623,-113.4760861,35.63490382,-113.4449115,816.240459,2281224.878
41.20830507,-116.9241845,41.19240347,-116.9504288,931.5925454,2281357.928
35.80846825,-114.0193569,35.76894476,-114.0616963,1493.884036,2281392.571
36.64227776,-110.3794503,36.69218913,-110.39011,2451.57261,2282197.878
44.14858603,-106.8518641,44.149019,-106.8068711,1076.096409,2282376.712
37.85307867,-111.8756594,37.83065824,-111.8603301,750.2405488,2284054.521
47.5918436,-114.7734625,47.59134867,-114.6921095,1181.102056,2285166.455
38.50635104,-112.3170697,38.49593749,-112.2872391,1131.231137,2286432.168
40.41452387,-110.613238,40.35306569,-110.6243602,1671.707674,2286891.968
