sc_point_gid,class,capacity,capital_adder_per_mw,cf
171496,7,530.84,1000938.9,0.3355
171497,7,530.84,1008964.73,0.3351
171498,7,530.84,1018435.73,0.3345
171499,7,530.84,1026823.24,0.3342
171500,7,530.84,1040573.23,0.3338
171501,7,530.84,1050190.57,0.3334
171502,7,530.84,1062258.75,0.3327
171503,7,530.84,1070828.24,0.3324
171504,7,530.84,1081530.22,0.332
171505,7,530.84,1095392.99,0.3316
171506,7,530.84,1113318.62,0.3314
171507,7,530.84,1140408.42,0.3311
171508,7,530.84,1179456.32,0.3306
171509,7,530.84,1225501.58,0.3299
171510,7,417.7,1406759.29,0.3295
171511,7,530.84,1237158.97,0.3294
171512,7,308.74,1611384.01,0.3292
172162,2,62.5,1888470.32,0.3049
172163,2,125.87,1744192.88,0.3066
172164,2,482.82,298688.28,0.3063
172165,2,193.3,1162348.13,0.3055
172167,2,34.99,2443972.44,0.3092
172168,7,309.39,-83505.6,0.3095
172169,7,483.05,370745.49,0.3106
172177,7,363.75,1245329.08,0.331
172178,7,530.84,1000139.6,0.332
172179,7,530.84,997503.32,0.3324
172180,7,530.84,1000624.21,0.3326
172181,7,530.84,1010261.29,0.3324
172182,7,530.84,1022343.08,0.332
172183,7,530.84,1035782.79,0.3316
172184,7,530.84,1047898.9,0.3316
172185,7,530.84,1059762.07,0.3312
172186,7,530.84,1070095.28,0.3303
172187,7,530.84,1077475.98,0.3296
172188,7,530.84,1087022.16,0.3297
172189,7,530.84,1099910.35,0.3295
172190,7,530.84,1118548.03,0.3291
172191,7,530.84,1148482.39,0.3286
172192,7,530.84,1193621.32,0.3282
172193,7,440.02,1404843.4,0.328
172194,7,504.57,1302574.26,0.3273
172195,7,447.44,1387908.25,0.3271
172196,7,185.88,3139605.91,0.3272
172846,2,106.4,1846424.17,0.303
172847,2,386.21,277660.01,0.302
172848,2,530.84,243260.38,0.3024
172849,2,530.84,341122.65,0.3029
172850,2,399.95,496896.1,0.303
172851,2,89.36,2369227.21,0.3026
172853,7,104.49,3512514.95,0.3092
172854,7,43.25,3731851.82,0.3098
172860,7,20.09,4692089.28,0.3264
172861,7,509.2,1073231.26,0.3281
172862,7,530.84,1000099.33,0.3293
172863,7,530.84,996425.57,0.3299
172864,7,530.84,1003883.55,0.3301
172865,7,530.84,1015726.77,0.3298
172866,7,530.84,1028718.32,0.3294
172867,7,530.84,1044990.5,0.3293
172868,7,530.84,1060246.68,0.3291
172869,7,530.84,1072765.9,0.3286
172870,7,530.84,1081888.44,0.328
172871,7,530.84,1088044.31,0.3275
172872,7,530.84,1096539.0,0.3272
172873,7,522.97,1132136.58,0.3273
172874,7,440.64,1288838.68,0.3274
172875,7,337.8,1432950.72,0.3269
172876,7,234.8,1919702.0,0.3266
172877,7,99.24,5015473.55,0.3264
172878,7,26.67,4995962.12,0.3259
173531,2,374.45,259544.7,0.2995
173532,2,530.71,208143.72,0.2993
173533,2,530.81,316779.89,0.2994
173534,2,530.84,366864.75,0.3003
173535,2,520.38,453886.8,0.3009
173536,2,287.06,707300.81,0.3014
173537,7,24.4,2971523.65,0.3023
173544,7,163.91,3303648.02,0.3242
173545,7,530.84,1012153.69,0.3252
173546,7,530.84,1004162.77,0.3269
173547,7,530.84,1003497.52,0.3276
173548,7,530.84,1008489.9,0.3278
173549,7,530.84,1020006.72,0.3276
173550,7,530.84,1037191.35,0.3273
173551,7,530.84,1056270.11,0.3271
173552,7,510.56,1135695.64,0.3267
173553,7,417.28,1272419.45,0.3264
173554,7,318.1,1388052.44,0.3263
173555,7,217.6,2182552.05,0.326
173556,7,115.12,4453675.64,0.3259
173557,7,20.38,4796586.52,0.3261
173561,7,59.97,5055925.47,0.3223
173562,7,39.66,5105838.53,0.3227
173563,7,264.25,1655947.95,0.3228
173564,7,268.21,1646042.04,0.323
174215,2,187.95,957826.73,0.296
174216,2,530.84,162259.5,0.2957
174217,2,530.84,247029.68,0.2961
174218,2,530.84,322042.12,0.2974
174219,2,530.84,395738.14,0.2981
174220,2,530.84,534301.84,0.2997
174221,7,470.74,114322.8,0.3016
174222,7,168.97,2342769.93,0.3032
174228,7,329.28,1284856.55,0.3211
174229,7,530.84,1004150.5,0.3224
174230,7,530.0,1007233.6,0.324
174231,7,471.97,1134804.72,0.3252
174232,7,376.59,1241939.43,0.3255
174233,7,281.23,1357232.42,0.3259
174234,7,183.16,2872382.34,0.3262
174235,7,84.5,4717927.1,0.3256
174240,7,74.62,4817423.67,0.3225
174241,7,177.42,3117155.96,0.3222
174242,7,280.62,1488689.32,0.3221
174243,7,353.19,1427589.42,0.3221
174244,7,415.63,1398812.27,0.3216
174245,7,477.64,1386614.53,0.3214
174246,7,35.9,5110142.92,0.3226
174247,7,140.97,4154053.25,0.3219
174248,7,523.84,1304433.19,0.3219
174249,7,146.71,4074547.11,0.3219
174900,1,432.31,245673.58,0.2929
174901,1,530.84,235771.72,0.2934
174902,2,530.84,264693.48,0.2946
174903,2,530.84,331911.31,0.2954
174904,2,530.84,470011.95,0.297
174905,7,530.84,-154903.82,0.2991
174906,7,521.28,408392.68,0.302
174907,7,30.84,3838191.97,0.303
174912,7,186.88,2737925.29,0.319
174913,7,131.41,3954710.98,0.3207
174914,7,37.29,4634247.75,0.3226
174918,7,16.04,4721265.87,0.3221
174919,7,107.11,4591788.85,0.3222
174920,7,206.0,2443530.24,0.3221
174921,7,304.82,1433114.44,0.3218
174922,7,403.67,1331112.64,0.3216
174923,7,500.22,1223783.88,0.3214
174924,7,530.84,1131105.79,0.3212
174925,7,530.84,1145688.85,0.3208
174926,7,530.84,1163128.92,0.3205
174927,7,417.47,1379569.6,0.3206
174928,7,530.84,1226240.47,0.3202
174929,7,333.91,1557293.71,0.3198
174932,7,88.78,5091899.26,0.3209
174933,7,29.81,5121830.17,0.3204
175584,1,126.65,1618114.81,0.2907
175585,1,528.74,170483.1,0.2911
175586,1,530.84,209283.58,0.2919
175587,1,530.84,285563.49,0.2925
175588,2,530.84,432832.8,0.2944
175589,2,530.84,794322.7,0.2966
175590,7,530.84,247608.06,0.2998
175591,7,170.59,2424006.23,0.302
175597,7,60.91,4658136.24,0.3163
175598,7,156.52,3426249.26,0.3181
175599,7,251.36,1380819.0,0.3197
175600,7,346.26,1285148.64,0.3206
175601,7,441.26,1202479.51,0.321
175602,7,522.42,1086000.84,0.3212
175603,7,530.84,1078564.48,0.3211
175604,7,530.84,1103475.39,0.3208
175605,7,530.84,1124380.36,0.3203
175606,7,530.84,1136822.69,0.3197
175607,7,530.84,1142224.5,0.3192
175608,7,530.84,1151285.12,0.3188
175609,7,530.84,1168582.51,0.3185
175610,7,473.82,1319407.94,0.3188
175611,7,449.23,1391162.95,0.3188
175612,7,362.43,1528966.77,0.3189
175613,7,41.73,5081431.4,0.3191
176218,7,22.39,2778979.4,0.3025
176269,1,334.66,287716.86,0.2891
176270,1,530.84,218599.67,0.2895
176271,1,530.84,258746.42,0.2907
176272,1,530.84,354143.11,0.2925
176273,2,530.84,642568.58,0.2945
176274,7,530.84,114051.81,0.2976
176275,7,317.13,710398.95,0.3004
176279,7,251.26,1337280.6,0.3109
176280,7,495.69,1101942.09,0.3126
176281,7,530.84,1021567.94,0.3142
176282,7,530.84,1019357.58,0.3162
176283,7,530.84,1018309.16,0.3179
176284,7,530.84,1025027.49,0.3186
176285,7,530.84,1043256.88,0.3191
176286,7,530.84,1061096.03,0.3192
176287,7,530.84,1083432.59,0.3191
176288,7,530.84,1106075.42,0.3189
176289,7,530.84,1128495.4,0.3181
176290,7,530.84,1145641.29,0.3177
176291,7,530.84,1158367.81,0.3172
176292,7,530.84,1173886.33,0.3167
176293,7,530.84,1199297.56,0.3167
176294,7,371.56,1478672.41,0.3172
176295,7,233.6,2033349.05,0.3176
176296,7,287.61,1692490.99,0.317
176297,7,248.8,1776240.36,0.3168
176899,2,155.62,1315022.95,0.3051
176900,2,298.27,520813.84,0.3049
176901,7,457.07,-37725.87,0.3038
176902,7,297.56,154047.61,0.3032
176925,1,79.15,1872218.91,0.2901
176926,1,64.38,1896972.18,0.2895
176953,1,45.07,2068135.49,0.2877
176954,1,491.41,291046.55,0.2872
176955,1,530.84,303480.58,0.2886
176956,1,530.84,333073.89,0.2906
176957,1,530.78,505364.78,0.2927
176958,7,530.84,-27291.13,0.2955
176959,7,464.88,385919.15,0.2983
176963,7,459.21,1098158.99,0.3081
176964,7,530.84,991724.09,0.3098
176965,7,530.84,1020334.65,0.3117
176966,7,530.84,1016857.46,0.3138
176967,7,530.84,1018100.9,0.3153
176968,7,530.84,1023025.01,0.3164
176969,7,530.84,1040209.26,0.317
176970,7,530.84,1063140.89,0.3169
176971,7,530.84,1085573.91,0.3169
176972,7,530.84,1108997.24,0.3168
176973,7,530.84,1131897.62,0.3162
176974,7,530.84,1152739.33,0.3156
176975,7,530.84,1172920.19,0.3153
176976,7,530.84,1197361.24,0.3147
176977,7,449.06,1385856.98,0.3151
176978,7,172.47,3402863.97,0.3153
177579,2,102.35,1822151.65,0.308
177580,2,255.93,280960.54,0.3072
177581,2,431.89,190176.03,0.3061
177582,2,181.41,994728.86,0.3054
177583,2,521.54,275684.24,0.3052
177584,7,530.78,-447100.46,0.3051
177585,7,530.84,-60831.11,0.3046
177586,7,350.08,152153.8,0.304
177609,1,84.3,1911818.5,0.2907
177610,1,273.78,348775.32,0.2894
177611,1,182.19,1097598.1,0.2883
177638,1,180.01,1216968.29,0.2855
177639,1,527.67,265735.5,0.287
177640,1,530.84,322752.34,0.2892
177641,1,530.84,431640.68,0.2911
177642,7,530.84,-222420.55,0.2939
177643,7,530.84,169555.6,0.2968
177644,7,82.65,3628622.64,0.2984
177646,7,93.83,4559458.6,0.3037
177647,7,530.84,960256.15,0.3054
177648,7,530.84,980374.5,0.3074
177649,7,530.84,1004713.15,0.3096
177650,7,530.84,1006523.29,0.3114
177651,7,530.84,1012436.94,0.3131
177652,7,530.84,1019376.37,0.3141
177653,7,530.84,1038600.87,0.3147
177654,7,530.84,1062893.89,0.3149
177655,7,530.84,1087884.37,0.315
177656,7,530.84,1112471.75,0.3148
177657,7,530.84,1135952.62,0.314
177658,7,530.84,1158346.14,0.3137
177659,7,530.84,1182493.4,0.3136
177660,7,529.97,1215347.75,0.3133
177661,7,303.52,1567571.68,0.3132
178256,2,33.4,1869139.26,0.314
178257,2,43.45,1883196.36,0.3133
178258,2,100.38,1898872.47,0.3131
178259,2,288.55,291090.87,0.3127
178260,2,363.92,259047.74,0.3119
178261,2,189.6,953257.89,0.3111
178262,2,337.41,276300.69,0.3093
178263,2,512.57,163890.4,0.3083
178264,2,525.11,170882.23,0.3075
178265,2,530.84,143004.16,0.3063
178266,2,220.77,705172.45,0.3056
178267,7,478.03,-134636.72,0.3052
178268,7,530.84,-26571.48,0.305
178269,7,530.84,-15372.91,0.3048
178270,7,403.44,137918.44,0.3044
178295,1,359.09,309433.84,0.2885
178296,1,180.24,1057907.16,0.2874
178323,1,288.07,408627.9,0.2861
178324,1,530.84,295550.27,0.2877
178325,1,530.84,370687.42,0.2898
178326,1,530.84,667826.06,0.2924
178327,7,530.84,95221.59,0.2952
178328,7,228.74,977775.44,0.2969
178330,7,271.74,1251840.86,0.3017
178331,7,396.93,1176909.64,0.3033
178332,7,243.39,1487556.07,0.3055
178333,7,530.84,996341.18,0.307
178334,7,530.84,999850.98,0.3094
178335,7,530.84,1014273.14,0.311
178336,7,530.84,1019455.96,0.3124
178337,7,530.84,1036205.08,0.3129
178338,7,530.84,1062628.86,0.313
178339,7,530.84,1089743.41,0.313
178340,7,530.84,1115630.04,0.3127
178341,7,530.84,1139718.24,0.3121
178342,7,530.84,1163896.77,0.312
178343,7,530.84,1188994.27,0.312
178344,7,429.79,1394384.35,0.312
178345,7,404.61,1455863.89,0.3116
178940,2,93.57,1876226.28,0.3138
178941,2,173.99,1155039.28,0.3126
178942,2,162.81,1290866.59,0.3122
178943,2,282.95,327431.05,0.3118
178944,2,514.67,180474.66,0.3114
178945,2,493.87,211179.86,0.3107
178946,2,157.72,1371457.15,0.3095
178947,2,441.48,272154.74,0.308
178948,2,518.3,221456.82,0.3073
178949,2,514.51,315946.31,0.3064
178950,7,262.8,-38697.8,0.3054
178951,7,422.53,127226.86,0.3052
178952,7,530.55,42095.93,0.3052
178953,7,530.84,21719.18,0.3047
178954,7,456.32,127567.43,0.3043
178979,1,51.35,1992328.34,0.2881
178980,1,475.44,224458.47,0.2866
178981,1,55.92,1931310.69,0.2854
179008,1,380.25,335296.1,0.2867
179009,1,530.84,315670.52,0.2887
179010,1,530.84,549876.65,0.291
179011,7,530.84,-58941.84,0.2936
179012,7,478.87,326344.93,0.2958
179013,7,356.69,714874.16,0.2976
179014,7,137.12,3481375.5,0.2998
179016,7,35.54,4609772.38,0.304
179017,7,530.32,1004953.14,0.3046
179018,7,530.84,1012630.05,0.3067
179019,7,530.84,1022550.57,0.3091
179020,7,530.84,1024218.03,0.3105
179021,7,530.84,1034985.6,0.3109
179022,7,530.84,1060612.0,0.3113
179023,7,530.84,1089759.7,0.311
179024,7,530.84,1117620.24,0.3109
179025,7,530.84,1144267.25,0.3107
179026,7,530.84,1168898.35,0.3104
179027,7,480.98,1313709.65,0.3099
179028,7,455.64,1373391.3,0.3101
179029,7,256.9,1619006.64,0.3107
179624,2,136.34,1541185.47,0.3117
179625,2,478.09,245579.29,0.3118
179626,2,412.87,303196.83,0.3112
179627,2,276.53,375708.72,0.3104
179628,2,249.42,385399.04,0.3104
179629,2,520.8,228319.0,0.3098
179630,2,490.6,291461.11,0.309
179631,2,144.15,1587314.94,0.3076
179632,2,484.48,320557.2,0.3067
179633,2,530.84,510802.74,0.306
179634,7,321.51,76511.03,0.3054
179635,7,386.08,262548.04,0.3047
179636,7,514.35,131848.51,0.3045
179637,7,514.19,121234.05,0.3042
179638,7,492.84,149059.36,0.304
179664,1,152.54,1421437.77,0.2858
179665,1,421.59,257033.13,0.2846
179666,1,84.76,1869549.46,0.2831
179692,1,34.6,1990398.0,0.2865
179693,1,445.34,343844.06,0.2877
179694,1,530.84,464461.46,0.2898
179695,1,417.96,920398.69,0.2923
179696,7,148.2,2381531.69,0.2945
179701,7,474.11,1134436.59,0.3026
179702,7,530.84,1022035.29,0.3043
179703,7,530.84,1033078.44,0.3067
179704,7,530.84,1034148.9,0.3081
179705,7,530.84,1037618.62,0.309
179706,7,530.84,1058044.75,0.3094
179707,7,530.84,1088487.68,0.3092
179708,7,530.84,1119060.64,0.3092
179709,7,530.84,1147269.82,0.3091
179710,7,481.63,1292576.6,0.3088
179711,7,438.99,1370043.69,0.3085
179712,7,528.96,1235278.94,0.3085
179713,7,47.76,5007276.29,0.309
180308,2,361.97,301309.85,0.3107
180309,2,481.95,290847.55,0.3101
180310,2,517.98,253863.09,0.3097
180311,2,397.32,324588.49,0.3094
180312,2,335.34,388911.42,0.3092
180313,2,219.8,767255.59,0.3092
180314,2,518.59,275450.04,0.3084
180315,2,448.84,362832.45,0.307
180316,2,154.0,1975329.2,0.306
180317,7,509.33,-76345.55,0.3055
180318,7,491.28,53535.88,0.305
180319,7,497.92,241706.89,0.3047
180320,7,530.84,184073.32,0.3043
180321,7,530.84,195003.52,0.3042
180322,7,530.84,176128.02,0.3037
180323,7,31.62,3347099.81,0.3032
180349,1,294.55,348767.56,0.2838
180350,1,511.37,143592.83,0.2825
180351,1,127.79,1543361.23,0.2812
180377,1,55.21,2093159.42,0.2872
180378,1,157.66,1576599.71,0.2886
180385,7,382.38,1236243.6,0.3011
180386,7,530.84,1028791.58,0.3024
180387,7,530.84,1037581.6,0.3045
180388,7,530.84,1042182.2,0.3061
180389,7,530.84,1042445.88,0.307
180390,7,530.84,1050815.74,0.307
180391,7,530.84,1079396.57,0.307
180392,7,530.84,1116374.3,0.3073
180393,7,448.64,1302209.46,0.3073
180394,7,455.93,1328889.79,0.3068
180395,7,530.45,1213148.57,0.3067
180396,7,466.37,1370134.42,0.3068
180991,2,181.15,982232.12,0.31
180992,2,504.57,305449.18,0.3095
180993,2,489.24,366526.61,0.3088
180994,2,487.26,350004.16,0.3083
180995,2,399.46,393008.03,0.3084
180996,2,512.79,310468.91,0.3085
180997,2,373.51,457571.09,0.3081
180998,2,189.12,1265484.65,0.3075
180999,2,508.84,677454.08,0.3063
181000,7,392.82,-169427.09,0.3056
181001,7,213.87,922949.79,0.3051
181002,7,482.57,261298.5,0.3045
181003,7,328.73,497071.81,0.3043
181004,7,501.75,427423.72,0.3039
181005,7,364.82,624843.6,0.304
181006,7,404.29,548048.46,0.3031
181007,7,84.86,3554341.5,0.3028
181025,1,297.82,696758.31,0.289
181034,1,425.87,243827.26,0.2819
181035,1,490.31,178182.62,0.2808
181036,1,32.3,1856773.07,0.2801
181069,7,290.73,1318980.72,0.2989
181070,7,530.84,1014493.5,0.3002
181071,7,530.84,1026932.55,0.3022
181072,7,530.84,1044015.53,0.304
181073,7,530.84,1046615.38,0.3048
181074,7,530.84,1053429.59,0.3052
181075,7,527.31,1081836.32,0.3054
181076,7,414.59,1303417.77,0.3052
181077,7,492.06,1253285.55,0.3052
181078,7,530.84,1181812.8,0.305
181079,7,385.56,1447079.38,0.3049
181080,7,45.91,4997961.89,0.3054
181674,2,64.61,1868841.56,0.3085
181675,2,440.74,294767.45,0.3088
181676,2,461.54,455841.29,0.3084
181677,2,437.85,497540.64,0.308
181678,2,499.45,451714.24,0.3075
181679,2,449.45,508083.99,0.3072
181680,2,381.54,697251.28,0.3072
181681,7,485.68,-132678.26,0.3072
181682,7,383.97,61704.37,0.3067
181683,7,162.91,1765344.4,0.3058
181684,7,501.03,54061.25,0.3055
181685,7,498.41,293696.11,0.3049
181686,7,411.29,563920.65,0.3045
181688,7,428.2,683415.92,0.3038
181689,7,248.22,962144.52,0.3035
181690,7,530.84,452626.67,0.3027
181691,7,137.86,2897106.11,0.3026
181709,1,490.44,605050.17,0.2878
181710,1,295.75,697858.7,0.2871
181718,1,78.12,2013240.37,0.2813
181719,1,505.54,232199.08,0.2808
181720,1,335.05,260603.77,0.2799
181753,7,198.97,2443702.4,0.2967
181754,7,530.84,981887.39,0.2978
181755,7,530.84,1011510.68,0.2997
181756,7,530.84,1033678.29,0.3014
181757,7,530.84,1053335.24,0.3026
181758,7,497.44,1155101.61,0.3032
181759,7,412.55,1261110.86,0.3032
181760,7,482.79,1219066.36,0.3031
181761,7,387.08,1362014.38,0.3035
181762,7,285.67,1516805.35,0.3037
181763,7,99.53,4969600.61,0.3035
182358,2,134.4,1727773.45,0.3078
182359,2,478.61,486777.67,0.3075
182360,2,481.95,642961.59,0.3074
182361,2,502.26,681197.68,0.3071
182362,7,438.5,-298983.2,0.3067
182363,7,422.01,-260.81,0.3065
182364,7,466.53,33582.4,0.3066
182365,7,387.12,159238.04,0.3064
182366,7,491.38,104715.9,0.3061
182367,7,486.65,277271.83,0.3053
182368,7,522.87,458243.42,0.305
182369,7,451.59,828590.41,0.3045
182370,7,444.2,925308.56,0.304
182371,7,404.71,919618.52,0.3038
182372,7,493.52,779084.16,0.3034
182373,7,148.88,3074780.24,0.3027
182374,7,530.84,498806.13,0.3022
182375,7,190.97,1901659.08,0.302
182393,1,528.41,588444.39,0.2866
182394,1,530.42,559380.39,0.2862
182395,1,199.26,1351222.9,0.2857
182402,1,193.91,1156063.15,0.28
182403,1,503.88,299838.34,0.28
182404,1,530.84,191299.13,0.2792
182405,1,428.23,235295.23,0.2787
182406,1,274.88,255779.03,0.2778
182407,1,47.53,1815140.46,0.2772
182437,7,107.6,4408938.59,0.2944
182438,7,530.84,952030.89,0.2954
182439,7,530.84,974907.49,0.2971
182440,7,424.38,1193209.08,0.2987
182441,7,259.3,1405133.41,0.3009
182442,7,108.18,4535092.31,0.3014
182443,7,66.87,4736133.13,0.302
183002,2,314.9,-168743.47,0.3463
183003,2,267.98,-157381.43,0.3455
183004,2,238.59,-44353.08,0.3451
183005,2,142.5,824091.63,0.3436
183006,2,220.97,587802.75,0.3427
183043,7,225.41,492425.76,0.3068
183044,7,427.42,23624.07,0.3067
183045,7,423.5,71722.44,0.3066
183046,7,515.03,-3463.54,0.3062
183047,7,501.03,87712.9,0.306
183048,7,481.82,249981.09,0.3059
183049,7,360.48,490637.74,0.3058
183050,7,471.42,631842.98,0.3054
183051,7,281.98,1004835.9,0.305
183052,7,117.39,4036387.75,0.305
183054,7,27.44,4529815.7,0.3035
183055,7,248.77,1254325.63,0.3035
183056,7,186.82,2489197.85,0.3031
183057,7,248.35,1043822.82,0.3022
183058,7,530.65,530493.9,0.3018
183059,7,243.91,888753.63,0.3014
183076,1,53.14,2301114.8,0.2858
183077,1,530.84,636042.3,0.2856
183078,1,530.84,615424.3,0.285
183079,1,515.48,605951.35,0.2843
183080,1,116.77,2387873.83,0.2831
183084,1,31.65,2402582.78,0.2787
183085,1,345.03,528095.21,0.2786
183086,1,530.84,348758.0,0.2785
183087,1,530.84,297106.56,0.2782
183088,1,530.84,249305.19,0.2777
183089,1,530.84,163476.02,0.2772
183090,1,530.84,94215.43,0.2765
183091,1,216.85,603247.91,0.2755
183121,6,21.09,4575842.84,0.2922
183122,7,525.66,945657.23,0.2924
183123,7,529.84,926060.84,0.2943
183124,7,123.06,4081506.42,0.2957
183682,2,205.06,243013.44,0.3487
183683,2,265.91,-168298.96,0.3479
183684,2,257.26,-155981.29,0.3474
183685,2,85.83,1265065.52,0.3468
183686,2,422.14,-181515.7,0.3463
183687,2,481.14,-190589.82,0.3457
183688,2,425.83,-171974.56,0.3451
183689,2,156.46,739606.81,0.3437
183690,2,400.72,-191252.87,0.3427
183691,2,246.37,380373.41,0.341
183692,2,325.88,305511.58,0.3391
183693,2,143.99,1482742.79,0.3375
183694,2,94.96,1935866.64,0.3366
183695,2,20.38,1844561.74,0.3359
183698,2,66.71,1862186.46,0.3316
183727,7,199.29,1124800.48,0.3057
183728,7,495.78,79290.52,0.3059
183729,7,479.23,205700.03,0.3059
183730,7,492.71,304813.99,0.3058
183731,7,413.55,563849.95,0.3058
183732,7,428.75,756978.79,0.3053
183733,7,260.53,1101520.51,0.3053
183734,7,15.88,4450949.46,0.305
183742,7,51.84,3873913.57,0.3016
183743,7,75.33,3771407.6,0.3009
183760,1,95.45,2392799.78,0.2847
183761,1,530.84,444837.35,0.2844
183762,1,530.84,670650.41,0.2837
183763,1,530.84,644898.89,0.2828
183764,1,478.84,678355.63,0.2818
183765,1,56.44,2673993.99,0.2809
183767,1,123.41,2221903.56,0.2784
183768,1,464.32,552563.86,0.2781
183769,1,530.84,432943.54,0.2773
183770,1,530.84,395243.82,0.2767
183771,1,530.84,346649.03,0.2764
183772,1,530.84,298212.78,0.276
183773,1,530.84,210451.16,0.2754
183774,1,530.84,147876.39,0.2751
183775,1,467.53,168568.14,0.274
183776,1,25.86,1790130.18,0.2728
183799,1,33.34,1954790.62,0.2774
183806,6,455.06,1057886.73,0.2897
183807,6,317.0,1161844.1,0.2916
184363,2,84.43,1236970.11,0.3503
184364,2,84.89,1236211.6,0.3499
184365,2,229.33,41060.99,0.3495
184366,2,475.05,-254822.38,0.3489
184367,2,457.84,-224102.22,0.3482
184368,2,412.23,-205393.4,0.3474
184369,2,91.08,1269870.82,0.3467
184370,2,494.2,-206045.98,0.346
184371,2,512.37,-206568.4,0.3453
184372,2,426.12,-128677.12,0.3443
184373,2,156.14,799201.48,0.3429
184374,2,399.98,-133385.59,0.3419
184375,2,448.35,-152663.16,0.3407
184376,2,509.59,237815.17,0.3395
184377,2,438.02,290285.48,0.3383
184378,2,509.0,222397.34,0.3372
184379,2,470.16,201019.52,0.3361
184380,2,269.37,262570.41,0.3351
184381,2,207.13,747559.55,0.3337
184382,2,414.49,185899.45,0.332
184383,2,375.84,185016.61,0.3307
184384,2,246.3,308480.43,0.3297
184385,2,278.74,298718.5,0.3285
184386,2,205.35,752150.29,0.3282
184411,7,358.34,278654.58,0.3049
184412,7,528.54,215871.29,0.3052
184413,7,506.77,479166.32,0.3052
184414,7,510.69,655427.3,0.3053
184415,7,306.37,1061092.33,0.3052
184416,7,27.02,4467239.87,0.3052
184444,1,137.38,2051715.01,0.2833
184445,1,530.84,511779.66,0.283
184446,1,530.84,742032.24,0.2822
184447,1,530.84,687072.42,0.2815
184448,1,83.75,2696627.65,0.2811
184449,1,142.98,2154683.22,0.2793
184450,1,269.92,804404.23,0.278
184451,1,523.55,556449.58,0.2774
184452,1,530.84,503660.68,0.2766
184453,1,530.84,470950.5,0.2757
184454,1,530.84,432761.6,0.2752
184455,1,530.84,359923.07,0.2748
184456,1,530.84,319868.5,0.2744
184457,1,530.84,243284.07,0.2738
184458,1,530.84,182563.41,0.2731
184459,1,530.84,120093.24,0.2721
184460,1,102.77,1778789.98,0.2715
184483,1,55.37,1954380.8,0.2768
184484,1,270.25,442762.15,0.2769
184489,6,83.04,4413609.86,0.2841
184490,6,359.19,1168893.28,0.2871
184491,6,184.74,2582506.7,0.2883
185047,2,65.61,1238471.73,0.3505
185048,2,278.02,-171431.03,0.3499
185049,2,476.9,-242816.09,0.3494
185050,2,436.65,-181953.03,0.3486
185051,2,507.71,-186403.94,0.3479
185052,2,494.13,-170873.4,0.3469
185053,2,161.55,769286.46,0.3463
185054,2,478.22,-135159.99,0.3453
185055,2,514.45,-154721.82,0.3445
185056,2,495.72,-126040.83,0.3436
185057,2,161.03,794509.06,0.3419
185058,2,498.02,-140274.56,0.3412
185059,2,520.86,-160308.82,0.3402
185060,2,514.71,287146.07,0.3394
185061,2,492.71,317208.72,0.3386
185062,2,426.0,355943.97,0.3374
185063,2,446.83,319838.65,0.3364
185064,2,449.97,268347.04,0.3355
185065,2,342.69,283646.83,0.3342
185066,2,428.36,224560.94,0.3328
185067,2,505.47,160016.81,0.3314
185068,2,408.6,197225.54,0.33
185069,2,391.46,204671.92,0.3288
185070,2,356.21,240284.66,0.3277
185071,2,166.05,1134012.7,0.3264
185094,7,113.17,3104429.38,0.3042
185095,7,476.67,336993.95,0.3044
185096,7,454.64,555266.34,0.3045
185097,7,475.44,836544.69,0.3044
185098,7,322.61,1139780.45,0.3047
185128,1,32.98,2562437.56,0.2828
185129,1,463.87,647145.45,0.2818
185130,1,530.84,815865.97,0.2807
185131,1,530.84,754728.34,0.2799
185132,1,97.36,2803726.46,0.2792
185134,1,441.29,719225.32,0.2767
185135,1,530.84,588859.96,0.2757
185136,1,530.84,539965.35,0.2748
185137,1,530.84,502941.47,0.2741
185138,1,530.84,458955.06,0.2735
185139,1,530.84,408776.14,0.2732
185140,1,530.84,339656.11,0.2726
185141,1,530.84,299400.34,0.2719
185142,1,530.84,218193.54,0.2708
185143,1,385.24,233290.61,0.2701
185168,1,187.05,1095894.01,0.2745
185169,1,376.1,583174.99,0.2756
185170,6,278.35,211246.95,0.276
185171,6,417.09,419231.2,0.2781
185172,6,494.52,583229.23,0.2798
185173,6,530.84,784069.52,0.282
185174,6,506.25,1014301.27,0.2842
185175,6,33.02,4424204.38,0.2859
185730,2,86.93,1313698.23,0.3507
185731,2,143.5,843279.88,0.3505
185732,2,135.01,905534.0,0.3499
185733,2,341.04,-116060.48,0.3489
185734,2,514.58,-177709.45,0.3478
185735,2,524.78,-175176.14,0.3469
185736,2,530.84,-182649.26,0.346
185737,2,326.62,-64917.15,0.3453
185738,2,263.9,13717.82,0.3443
185739,2,527.41,-129524.65,0.3436
185740,2,501.49,-73821.99,0.3426
185741,2,162.1,889162.79,0.3412
185742,2,429.49,-45279.93,0.3402
185743,2,501.55,-84226.57,0.3393
185744,2,463.9,-51979.32,0.3387
185745,2,486.78,388253.23,0.338
185746,2,487.23,400689.58,0.3368
185747,2,490.37,392324.56,0.3358
185748,2,500.39,362116.45,0.3349
185749,2,480.39,351333.53,0.3336
185750,2,406.3,366584.07,0.3321
