sc_point_gid,class,capacity,capital_adder_per_mw,cf,mean_resource_temp
103569,10,0,0,0,0
103570,10,0,0,0,0
104121,8,26.98,0,0.945,172.15375
104122,8,20.85,0,0.945,170.26486
104123,7,20.75,0,0.9451,191.83347
104124,6,39.38,0,0.9451,202.91585
104125,6,41.82,0,0.9451,210.37566
104126,7,30.03,0,0.9451,198.5489
104127,7,20.96,0,0.9451,190.59848
104128,8,5.54,0,0.8201,150.34775
104129,8,18.4,0,0.945,171.05977
104130,8,12.04,0,0.9449,152.939
104131,10,1.03,0,0.4877,76.17734
104132,10,0,0,0,0
104133,10,0,0,0,0
104134,10,1.57,0,0.1261,19.763674
104135,10,0,0,0,0
104136,10,0,0,0,0
104137,10,0,0,0,0
104138,10,0,0,0,0
104139,10,0,0,0,0
104140,10,0,0,0,0
104141,10,0,0,0,0
104142,10,0,0,0,0
104143,10,0,0,0,0
104144,10,0,0,0,0
104145,10,0,0,0,0
104146,8,6.27,0,0.9207,163.89946
104147,8,6.46,0,0.945,163.1262
104148,10,0.3,0,0.3904,61.202824
104149,10,0,0,0,0
104150,10,3.8,0,0.3772,59.549217
104151,10,3.94,0,0.6363,97.24552
104152,10,0.01,0,0.0011,0.18009381
104153,10,3.94,0,0.3935,64.62534
104154,8,10.55,0,0.915,150.50925
104155,8,15.22,0,0.8597,152.31001
104156,8,12.07,0,0.9424,161.90244
104157,10,1.55,0,0.2005,32.54783
104158,10,20.94,0,0.643,111.56839
104159,8,7.86,0,0.8383,154.71637
104160,10,1.03,0,0.5877,95.809006
104161,8,0.8,0,0.9234,159.7671
104162,9,3.88,0,0.7604,128.64362
104163,10,0,0,0,0
104164,10,0,0,0,0
104165,10,0,0,0,0
104166,10,0.29,0,0.5308,71.00414
104167,10,0,0,0,0
104168,9,0.18,0,0.9449,142.20561
104169,9,1.07,0,0.9449,143.18376
104171,10,0.32,0,0.6459,99.0938
104172,9,0.07,0,0.9447,127.897896
104175,10,5.43,0,0.7306,100.42643
104176,10,2.36,0,0.5995,78.24923
104177,10,0.01,0,0.9446,120.77553
104178,10,0,0,0.9446,120.77554
104179,9,0.04,0,0.9447,125.9763
104182,10,0,0,0,0
104183,10,0,0,0,0
104184,10,0,0,0,0
104185,9,0.06,0,0.9448,135.1028
104186,10,0,0,0,0
104187,10,0,0,0,0
104188,10,0,0,0,0
104189,10,0,0,0,0
104190,10,0,0,0,0
104191,10,0,0,0,0
104192,10,0,0,0,0
104195,10,0,0,0,0
104196,10,0.2,0,0.0074,0.9528257
104197,10,8.32,0,0.4718,61.16406
104198,10,0,0,0,0
104199,10,0,0,0,0
104200,10,7.84,0,0.3157,42.172817
104201,10,0.1,0,0.0083,1.1095867
104202,10,31.06,0,0.8188,106.20055
104203,10,0.8,0,0.0785,10.001131
104204,10,0.48,0,0.0285,3.8909638
104205,10,2.77,0,0.1136,14.780761
104206,10,1.39,0,0.4877,67.26869
104207,10,0.83,0,0.5051,73.09121
104208,10,0.34,0,0.2799,37.05566
104209,10,0.81,0,0.3269,43.46554
104210,10,0,0,0,0
104253,10,0,0,0,0
104254,10,0,0,0,0
104805,7,18.41,0,0.9451,178.13408
104806,8,23.1,0,0.945,174.16995
104807,7,21.69,0,0.9451,179.88184
104808,7,59.93,0,0.9451,190.28992
104809,7,39.63,0,0.9451,190.9823
104810,7,20.45,0,0.9451,197.42169
104811,8,48.83,0,0.945,173.55676
104812,7,9.68,0,0.945,175.41634
104813,7,15.89,0,0.9451,181.64809
104814,10,6.08,0,0.7446,124.58209
104815,10,0.31,0,0.1301,20.833363
104816,10,0,0,0,0
104817,10,0,0,0,0
104818,10,0,0,0,0
104819,10,0,0,0,0
104820,10,0,0,0,0
104821,10,0,0,0,0
104822,10,0,0,0,0
104823,10,0,0,0,0
104824,10,0,0,0,0
104825,10,0,0,0,0
104826,10,0,0,0,0
104828,10,3.17,0,0.6611,107.77816
104829,10,0.13,0,0.1677,25.47524
104830,8,5.16,0,0.945,158.62698
104831,10,5.14,0,0.5623,93.73612
104832,10,0.22,0,0.0587,9.138505
104833,10,0.02,0,0.0044,0.71374136
104834,10,3.2,0,0.2536,40.03619
104835,10,4.77,0,0.7805,119.67929
104836,10,1.09,0,0.1397,21.82047
104837,10,0,0,0,0
104838,10,2.7,0,0.2642,40.534122
104839,10,11.93,0,0.4146,66.9685
104840,10,1.97,0,0.2989,45.160538
104841,10,5.86,0,0.5974,89.97073
104842,9,25.77,0,0.7842,125.54406
104843,10,1.23,0,0.6292,108.375374
104844,10,0.16,0,0.0824,14.469927
104846,10,0,0,0.3024,44.425335
104847,10,0.41,0,0.3439,51.715725
104848,10,3.74,0,0.4695,70.08424
104849,10,5.38,0,0.5796,91.61172
104850,10,0.83,0,0.3559,51.675865
104851,10,0,0,0,0
104852,9,0.07,0,0.9012,128.35802
104853,9,0.41,0,0.9449,139.87195
104854,9,0.78,0,0.9449,144.33127
104855,10,0.34,0,0.9447,124.15083
104859,10,3.28,0,0.3338,45.475136
104860,9,0.73,0,0.9447,128.10263
104863,10,0.12,0,0.9447,124.262054
104864,9,0.02,0,0.9448,130.88622
104865,9,0.02,0,0.9447,125.46796
104867,10,0,0,0,0
104868,10,0,0,0,0
104869,9,0.11,0,0.9448,134.3701
104870,10,0.03,0,0.692,95.06267
104871,10,0,0,0,0
104872,10,6.15,0,0.3937,61.986202
104873,10,1.24,0,0.0399,5.8842545
104874,10,0,0,0,0
104875,10,0,0,0,0
104876,10,0,0,0,0
104877,10,0,0,0,0
104879,10,0,0,0,0
104880,10,0,0,0,0
104881,10,0,0,0,0
104882,10,0,0,0,0
104883,10,0,0,0,0
104884,10,0,0,0,0
104885,10,1.77,0,0.5602,75.25069
104886,10,9.09,0,0.9404,124.68611
104887,10,5.7,0,0.518,66.316605
104888,10,10.26,0,0.5058,68.378
104889,10,1.27,0,0.1359,18.00984
104890,10,0.03,0,0.019,2.5139997
104891,10,0.76,0,0.1857,25.063694
104920,10,0,0,0,0
104921,10,0,0,0,0
104932,10,0,0,0,0
104936,10,0,0,0,0
104937,10,0,0,0,0
104938,10,0,0,0,0
105489,8,7.31,0,0.945,167.59682
105490,8,35.08,0,0.945,168.22693
105491,9,19.33,0,0.7042,132.5072
105492,7,34.55,0,0.9451,184.1048
105493,7,47.32,0,0.9451,187.785
105494,7,24.25,0,0.9451,197.53262
105495,7,63.99,0,0.9451,179.51077
105496,8,21,0,0.945,173.66362
105497,7,26.6,0,0.945,175.60078
105498,8,13.78,0,0.945,163.73152
105499,10,2.45,0,0.2857,45.727787
105500,10,0,0,0,0
105501,10,0,0,0,0
105502,10,0,0,0,0
105503,10,0,0,0,0
105504,10,0,0,0,0
105506,10,0,0,0,0
105507,10,0,0,0,0
105508,10,0,0,0,0
105509,10,0,0,0,0
105510,10,0,0,0,0
105511,10,0.25,0,0.1758,25.000896
105512,10,3.39,0,0.7996,119.99481
105513,9,0.14,0,0.9093,145.18636
105514,9,5.02,0,0.916,149.8806
105515,10,3.44,0,0.4527,75.041466
105516,10,2.5,0,0.6116,95.45293
105517,10,13.75,0,0.6404,119.50417
105518,10,2.71,0,0.3794,61.7562
105519,10,0.52,0,0.1085,18.232338
105520,10,0.01,0,0.001,0.16349182
105521,10,0,0,0,0
105522,10,1.64,0,0.1084,15.2577
105523,10,1.72,0,0.1115,15.780441
105524,10,0.24,0,0.0361,5.2487683
105525,10,6.45,0,0.723,120.75041
105526,10,1.38,0,0.0921,14.55736
105529,10,0,0,0,0
105530,9,0.81,0,0.8024,126.37962
105531,9,0.67,0,0.9449,146.21701
105532,8,9.28,0,0.9449,150.04343
105533,8,8.26,0,0.9446,152.07562
105534,10,0.29,0,0.3272,44.9091
105535,10,0.47,0,0.598,88.67937
105536,9,0.53,0,0.9448,136.36981
105537,9,0.1,0,0.9449,142.52948
105538,10,1.01,0,0.4714,69.62721
105539,9,2.11,0,0.9447,127.09324
105540,10,0.1,0,0.4351,56.709362
105543,10,0,0,0,0
105547,10,0,0,0.9447,122.88301
105551,10,0,0,0,0
105552,10,0.92,0,0.6317,99.92759
105553,9,0.68,0,0.9141,128.18439
105554,9,0.73,0,0.8855,132.80531
105555,10,0.01,0,0.0107,1.646419
105556,10,0,0,0,0
105557,10,9.11,0,0.3685,54.9743
105558,10,3.65,0,0.3591,56.164906
105559,10,0,0,0,0
105560,10,7.34,0,0.2955,47.085236
105561,10,1.34,0,0.0428,5.563096
105563,10,0,0,0,0
105564,10,0,0,0,0
105565,10,1.11,0,0.0318,4.5059657
105566,10,14.6,0,0.359,51.404953
105567,10,0,0,0,0
105568,10,0,0,0,0
105569,10,0.81,0,0.0546,7.3330984
105570,10,2.74,0,0.3565,48.84043
105571,10,3.46,0,0.1856,23.790789
105572,10,3.9,0,0.1811,24.163492
105573,10,3.54,0,0.2414,32.237804
105574,10,0.07,0,0.9447,121.76656
105575,9,3.48,0,0.9432,125.86632
105576,10,0,0,0,0
105602,10,0,0,0,0
105603,10,0,0,0,0
105604,10,0,0,0,0
105605,10,0,0,0,0
105616,10,0,0,0,0
105617,10,0,0,0,0
105618,10,0,0,0,0
105619,10,0,0,0,0
105620,10,0,0,0,0
105621,10,0,0,0,0
105622,10,0,0,0,0
105623,10,0,0,0,0
105624,10,0,0,0,0
105625,10,0,0,0,0
106173,8,3.87,0,0.945,160.80785
106174,8,16.6,0,0.945,157.30685
106175,8,21.97,0,0.9373,164.43701
106176,7,31.75,0,0.9451,178.10202
106177,7,42.3,0,0.9451,183.62238
106178,7,37.89,0,0.9451,192.97867
106179,7,49.79,0,0.9451,195.7288
106180,7,39.83,0,0.9451,189.68411
106181,8,29.44,0,0.945,174.22174
106182,8,7.54,0,0.945,165.57451
106184,10,0,0,0,0
106185,10,0,0,0,0
106186,10,0,0,0,0
106187,10,0,0,0,0
106188,10,0,0,0,0
106190,10,0,0,0,0
106191,10,0,0,0,0
106192,10,0,0,0,0
106194,10,0,0,0,0
106195,10,0,0,0,0
106196,10,0,0,0,0
106197,9,0.98,0,0.8665,139.54857
106198,9,7.46,0,0.9274,147.53928
106199,10,5.77,0,0.585,91.755844
106200,9,2.49,0,0.7603,142.91478
106201,7,25.48,0,0.9451,180.16743
106202,9,10.01,0,0.8635,148.25044
106203,10,9.95,0,0.6676,107.0686
106204,10,0.31,0,0.0915,14.820164
106205,10,7.68,0,0.4335,68.73973
106206,10,20.63,0,0.6028,88.43634
106207,10,6.45,0,0.3007,44.100502
106208,10,0.72,0,0.0862,12.543191
106209,10,0,0,0,0
106210,10,0,0,0,0
106213,10,0,0,0,0
106214,10,0,0,0.0117,1.8188701
106215,10,0.32,0,0.7702,124.86941
106216,8,0.7,0,0.9169,159.70607
106217,8,3.2,0,0.945,157.79472
106218,10,0,0,0.0133,1.8981109
106219,9,12.4,0,0.9353,127.20491
106220,9,5.82,0,0.9448,130.61234
106221,10,0.1,0,0.6749,98.7746
106222,10,0,0,0,0
106223,10,0.13,0,0.4838,71.20233
106224,10,2.18,0,0.8024,118.43348
106225,10,0.39,0,0.5318,69.67338
106235,9,1.68,0,0.9448,137.03085
106236,9,2.71,0,0.9392,139.14734
106237,8,0.17,0,0.8981,154.2947
106238,9,0.35,0,0.792,142.09229
106239,10,0.75,0,0.6224,96.31338
106240,10,0,0,0,0
106241,10,0,0,0,0
106242,9,0.12,0,0.6854,140.66081
106243,9,4.78,0,0.7659,142.29932
106244,10,5.6,0,0.689,114.66785
106245,10,0.26,0,0.1107,14.479137
106246,9,0.79,0,0.9449,138.58698
106247,10,0,0,0,0
106248,10,0,0,0,0
106249,10,2.8,0,0.2266,33.382595
106250,10,5.76,0,0.334,50.008797
106251,10,0,0,0,0
106252,10,0.06,0,0.0117,1.9004254
106253,10,0,0,0,0
106254,10,0,0,0,0
106255,10,0,0,0,0
106256,10,0,0,0,0
106257,10,4.63,0,0.3784,49.808613
106258,10,3.85,0,0.5196,70.48648
106259,10,2.71,0,0.3576,46.99946
106260,10,0.25,0,0.186,26.026846
106261,10,0,0,0.0029,0.3668046
106286,10,0,0,0,0
106287,10,0,0,0,0
106288,10,0,0,0,0
106289,10,0,0,0,0
106290,10,0,0,0,0
106291,10,0,0,0,0
106294,10,0,0,0,0
106295,10,0,0,0,0
106296,10,0,0,0,0
106297,10,0,0,0,0
106298,10,0,0,0,0
106299,10,0,0,0,0
106300,10,0,0,0,0
106301,10,0,0,0,0
106302,10,0,0,0,0
106303,10,0,0,0,0
106304,10,0,0,0,0
106305,10,0,0,0,0
106306,10,0,0,0,0
106307,10,0,0,0,0
106308,10,0,0,0,0
106858,10,2.99,0,0.4378,73.45091
106859,10,2.87,0,0.3161,52.817875
106860,8,12.57,0,0.9442,170.48836
106861,7,7.08,0,0.945,175.55754
106862,8,29.47,0,0.945,173.34045
106863,7,31.87,0,0.9451,181.74051
106864,7,25.69,0,0.9451,179.35158
106865,8,37.28,0,0.945,169.12015
106866,8,8.27,0,0.945,154.5263
106868,10,0,0,0,0
106869,10,0,0,0,0
106870,10,0,0,0,0
106871,10,0,0,0,0
106872,10,0,0,0,0
106874,10,0,0,0,0
106875,10,0,0,0,0
106880,10,0.04,0,0.6236,85.21229
106881,10,1.21,0,0.5142,80.25613
106882,10,0.09,0,0.2598,37.093895
106883,10,1.45,0,0.5578,94.52981
106884,9,2.09,0,0.7404,129.80678
106885,10,3.78,0,0.6728,124.848526
106886,8,3.06,0,0.945,167.55951
106887,9,5.38,0,0.8388,141.11658
106888,10,0.14,0,0.033,5.589455
106889,9,7.77,0,0.764,131.83485
106890,10,8.28,0,0.2724,41.791126
106891,10,1.38,0,0.0741,11.033981
106892,10,1,0,0.0719,10.816979
106893,10,17.35,0,0.7051,110.247536
106894,10,0.88,0,0.3166,47.084713
106895,10,0.63,0,0.3163,45.76357
106896,10,0,0,0,0
106897,10,0,0,0,0
106898,10,0,0,0,0
106899,8,0.25,0,0.945,156.50127
106900,8,2.42,0,0.9042,162.97075
106901,8,0.17,0,0.945,164.99007
106902,9,6.94,0,0.937,137.93439
106903,10,9.6,0,0.4704,66.19504
106904,10,0.71,0,0.9447,124.26804
106907,10,0.02,0,0.025,3.6810398
106908,10,0.45,0,0.7109,106.68969
106909,10,0,0,0,0
106917,10,0,0,0,0
106918,9,0.24,0,0.9448,130.29216
106919,9,2.52,0,0.9448,136.17313
106920,10,0.71,0,0.7224,107.71382
106921,10,0.41,0,0.5913,91.93932
106922,9,0.23,0,0.9449,146.21825
106924,10,0,0,0,0
106925,10,0,0,0,0
106926,10,5.24,0,0.4311,82.00492
106927,10,8.65,0,0.4874,91.65416
106928,10,0.85,0,0.1074,18.651903
106929,10,0,0,0,0
106931,10,2.45,0,0.1453,26.753632
106932,10,0.78,0,0.1912,34.314384
106933,10,0.06,0,0.0098,1.764173
106934,10,3.52,0,0.3464,57.513477
106935,9,15.05,0,0.808,143.07077
106936,10,5.14,0,0.6509,110.05917
106937,10,1.35,0,0.1537,25.791803
106938,10,0.04,0,0.0044,0.6433153
106939,10,6.36,0,0.408,61.392006
106940,10,17.77,0,0.5714,88.78418
106941,10,14.03,0,0.648,95.34979
106942,10,4.99,0,0.6379,88.68425
106943,10,0,0,0,0
106944,10,0.69,0,0.0874,11.970516
106973,10,0,0,0,0
106974,10,0,0,0,0
106975,10,0,0,0,0
106976,10,0,0,0,0
106978,10,0,0,0,0
106979,10,0,0,0,0
106980,10,0,0,0,0
106981,10,0,0,0,0
106982,10,0,0,0,0
106983,10,0,0,0,0
106988,10,0,0,0,0
106989,10,0,0,0,0
106990,10,0,0,0,0
106991,10,0,0,0,0
106992,10,0,0,0,0
106993,10,0,0,0,0
106994,10,0,0,0,0
107542,10,0,0,0,0
107543,10,0.38,0,0.0359,6.0270715
107544,9,3.67,0,0.86,145.39233
107546,8,26.33,0,0.9394,155.01773
107548,8,1.32,0,0.945,169.99269
107549,8,51.17,0,0.945,155.555
107550,8,20.69,0,0.9449,150.1342
107552,10,0,0,0,0
107553,10,0,0,0,0
107554,10,0,0,0,0
107555,10,0,0,0,0
107556,10,0,0,0,0
107557,10,0,0,0,0
107558,10,0,0,0,0
107559,10,0,0,0,0
107565,10,0,0,0,0
107566,10,0,0,0,0
107567,9,3.9,0,0.8777,143.66568
107568,9,2.68,0,0.8839,142.39789
107569,10,0.04,0,0.0799,14.361718
107570,10,0,0,0,0
107571,10,3.01,0,0.5548,102.43746
107572,10,1.54,0,0.2921,54.902573
107573,8,4.59,0,0.8926,161.91374
107574,10,5.03,0,0.551,93.6165
107575,10,3.54,0,0.3758,65.81165
107576,10,18.79,0,0.3696,56.583572
107577,10,12.17,0,0.4901,72.60288
107578,10,2.17,0,0.5857,85.06586
107579,10,0.76,0,0.2138,32.693604
107580,10,0,0,0,0
107581,10,0.01,0,0.0646,10.364972
107582,10,0.09,0,0.2625,42.04982
107583,9,0.5,0,0.7614,131.14868
107584,10,0,0,0,0
107585,7,1.84,0,0.945,175.31482
107586,10,16.77,0,0.5471,83.80219
107587,10,5.66,0,0.4105,58.831753
107588,10,0.34,0,0.7119,110.27962
107589,9,1.33,0,0.8762,130.07999
107590,10,0,0,0,0
107591,10,0.17,0,0.6488,99.09555
107602,9,0.05,0,0.9448,128.4864
107603,10,5.04,0,0.6963,97.182785
107604,10,1.78,0,0.6185,85.64129
107605,9,2.61,0,0.9269,137.81168
107606,10,0,0,0,0
107609,10,0,0,0,0
107610,10,0,0,0,0
107611,10,0,0,0,0
107612,10,0,0,0,0
107613,10,0,0,0,0
107614,10,1.97,0,0.5885,97.29995
107615,10,2.04,0,0.0898,16.521458
107616,10,5.83,0,0.3352,65.399826
107617,8,32.49,0,0.8444,168.41475
107618,6,54.13,0,0.9451,200.2492
107619,8,43.14,0,0.8024,157.27287
107620,10,3.4,0,0.112,21.094896
107621,10,0.74,0,0.0683,12.856432
107622,10,0.42,0,0.163,25.420341
107623,10,4.26,0,0.2629,45.548435
107624,8,20.23,0,0.9241,165.3641
107625,9,14.24,0,0.8794,143.16139
107626,9,0.1,0,0.9449,145.55809
107627,10,0,0,0,0
107628,10,0,0,0,0
107629,10,0,0,0,0
107630,10,0,0,0,0
107657,10,0,0,0,0
107658,10,0,0,0,0
107659,10,0,0,0,0
107660,10,0,0,0,0
107661,10,0,0,0,0
107662,10,0,0,0,0
107663,10,0,0,0,0
107664,10,0,0,0,0
107665,10,0,0,0,0
107666,10,0,0,0,0
107667,10,0,0,0,0
107677,10,0,0,0,0
107678,10,0,0,0,0
107679,10,0,0,0,0
108227,10,0,0,0,0
108229,10,1.26,0,0.1504,24.088165
108230,10,10,0,0.412,66.77717
108231,8,11.86,0,0.945,160.69092
108232,9,23.49,0,0.8737,141.39377
108234,8,0.49,0,0.9449,150.22769
108236,10,0,0,0,0
108237,10,0,0,0,0
108238,10,0,0,0,0
108239,10,0,0,0,0
108240,10,3.17,0,0.2416,33.208416
108241,10,0.97,0,0.2329,31.464716
108242,10,0,0,0,0
108248,10,0,0,0,0
108249,10,0,0,0,0
108250,10,0,0,0,0
108251,8,1.25,0,0.9258,155.1766
108253,8,0.28,0,0.8995,161.42796
108254,10,0,0,0,0
108255,7,2.46,0,0.9451,198.06204
108256,9,1.21,0,0.7971,149.66902
108257,9,2.42,0,0.7491,135.89493
108258,10,0.67,0,0.2261,40.063705
108259,10,2.88,0,0.2235,38.44194
108260,10,0,0,0,0
108261,10,1.13,0,0.2878,41.847385
108262,10,0.06,0,0.0231,3.3599348
108263,10,1.22,0,0.1967,28.613596
108264,10,0,0,0,0
108265,10,0.36,0,0.454,69.933014
108266,10,0.16,0,0.3247,50.641407
108267,10,0.1,0,0.1083,17.845888
108268,10,0.6,0,0.5159,89.46479
108269,8,8.88,0,0.945,156.61324
108270,10,7.68,0,0.6646,98.17331
108271,10,0,0,0,0
108272,10,0,0,0.0182,2.6797116
108273,9,0.33,0,0.9252,131.81265
108274,10,0,0,0.0017,0.24241991
108275,10,0,0,0,0
108276,10,0,0,0,0
108278,10,0.97,0,0.9447,124.56865
108286,10,1.25,0,0.665,87.39694
108287,10,1.13,0,0.4325,62.9261
108289,10,0.01,0,0.0032,0.46098834
108290,10,0,0,0,0
108293,10,11.24,0,0.8527,122.51985
108294,10,8.72,0,0.8508,116.7653
108295,10,0,0,0,0
108296,10,0,0,0,0
108297,10,0,0,0,0
108298,10,1.2,0,0.5314,98.0512
108299,10,5.48,0,0.5788,109.05319
108300,10,11.32,0,0.6156,114.15858
108301,7,67.82,0,0.9451,197.52661
108302,7,84.38,0,0.9451,191.62868
108303,8,69.01,0,0.8954,171.99643
108304,9,22.84,0,0.6534,127.27562
108305,10,0.33,0,0.0444,8.553256
108306,10,5.47,0,0.307,51.01597
108307,10,8.27,0,0.4852,78.994606
108308,10,13.04,0,0.5197,85.63049
108309,10,14.22,0,0.766,123.512794
108310,10,0,0,0,0
108311,10,0,0,0,0
108314,10,0,0,0,0
108315,10,0,0,0,0
108316,10,0,0,0,0
108340,10,0,0,0,0
108342,10,0,0,0,0
108343,10,0,0,0,0
108344,10,0,0,0,0
108345,10,0,0,0,0
108346,10,0,0,0,0
108347,10,0,0,0,0
108348,10,0,0,0,0
108349,10,0,0,0,0
108350,10,0,0,0,0
108360,10,0,0,0,0
108361,10,0,0,0,0
108362,10,0,0,0,0
108363,10,0,0,0,0
108364,10,0,0,0,0
108912,10,0.11,0,0.2453,37.551323
108913,10,1.72,0,0.6568,101.21531
108914,10,4.59,0,0.1884,32.074734
108915,10,15.07,0,0.6566,113.21142
108916,10,7.47,0,0.4864,78.53625
108917,8,15.89,0,0.945,158.00754
108918,9,3.28,0,0.9449,148.24045
108919,9,0,0,0.9448,130.35474
108920,10,0,0,0,0
108921,10,0,0,0,0
108922,10,0,0,0,0
108923,10,0,0,0,0
108924,10,1.54,0,0.1278,17.696756
108925,10,0.69,0,0.1579,21.91969
108926,10,0,0,0,0
108928,10,0,0,0,0
108929,10,0,0,0,0
108930,10,0,0,0,0
108931,10,0,0,0,0
108932,10,0,0,0,0
108933,10,0,0,0,0
108934,7,0.17,0,0.9451,179.15279
108935,8,0.65,0,0.945,165.12088
108937,10,0.27,0,0.5009,108.86018
108938,6,0.41,0,0.9451,216.05109
108939,7,2.12,0,0.9451,192.72697
108940,10,0.04,0,0.1643,32.31761
108941,9,10.55,0,0.7596,142.79623
108942,8,12.55,0,0.9199,171.75693
108943,10,1.4,0,0.4467,83.9959
108944,10,0.6,0,0.1179,20.216356
108945,10,0,0,0,0
108946,10,0,0,0,0
108947,10,0,0,0,0
108948,10,0,0,0,0
108949,10,0,0,0,0
108950,10,0.12,0,0.0609,10.211507
108951,10,0,0,0,0
108952,8,1.26,0,0.9439,168.43353
108953,10,20.27,0,0.7602,121.79829
108954,10,4.51,0,0.606,89.96719
108955,10,0,0,0,0
108956,10,0.07,0,0.4768,69.46693
108957,10,0,0,0,0
108958,10,0,0,0,0
108960,10,0.05,0,0.4453,67.552025
108970,10,0.45,0,0.1973,25.089064
108971,10,0.21,0,0.8572,109.453125
108972,10,0,0,0,0
108973,10,0.7,0,0.4295,57.202988
108974,10,1.06,0,0.6211,86.283775
108976,10,0.23,0,0.1166,15.713951
108977,10,2.93,0,0.22,29.758902
108978,10,1.78,0,0.1439,20.014036
108979,10,0,0,0,0
108980,10,7.7,0,0.3622,49.16205
108981,10,5.85,0,0.2757,38.799515
108982,10,2.2,0,0.2688,46.414898
108983,10,17.43,0,0.585,106.31231
108984,10,3.65,0,0.2765,49.63105
108985,8,47.36,0,0.8688,170.70296
108986,8,23.47,0,0.945,162.55566
108987,8,37.37,0,0.945,158.47144
108988,10,23.99,0,0.7044,116.78507
108989,10,0.12,0,0.0057,1.0908358
108990,10,0,0,0,0
108991,10,0,0,0,0
108992,10,2.48,0,0.1472,23.543196
108993,10,8.99,0,0.6858,109.07887
108994,10,0,0,0,0
108995,10,0,0,0,0
109021,10,0,0,0,0
109022,10,0,0,0,0
109023,10,0,0,0,0
109024,10,0,0,0,0
109027,10,0,0,0,0
109028,10,0,0,0,0
109029,10,0,0,0,0
109030,10,0,0,0,0
109031,10,0,0,0,0
109032,10,0,0,0,0
109033,10,0,0,0,0
109034,10,0,0,0,0
109035,10,0,0,0,0
109036,10,0,0,0,0
109043,10,0,0,0,0
109044,10,0,0,0,0
109045,10,0,0,0,0
109046,10,0,0,0,0
109047,10,1.76,0,0.3246,41.81053
109048,10,0,0,0,0
109595,10,0,0,0,0
109597,8,2.95,0,0.9374,150.88199
109598,10,2.01,0,0.1798,29.509703
109599,10,5.28,0,0.4904,81.6648
109600,10,12.05,0,0.6189,103.2984
109601,10,19.24,0,0.7458,120.76638
109602,8,6.13,0,0.9273,151.41566
109604,10,0,0,0,0
109605,10,0,0,0,0
109606,10,0,0,0,0
109607,10,0,0,0,0
109608,10,0,0,0,0
109609,10,0,0,0,0
109611,10,0,0,0,0
109612,10,0,0,0,0
109613,10,0,0,0,0
109614,10,0,0,0,0
109615,10,0,0,0,0
109616,10,0,0,0,0
109617,10,0,0,0,0
109618,8,0.08,0,0.945,164.37102
109619,8,4.02,0,0.9337,168.88052
109620,7,3.25,0,0.945,175.74197
109621,10,0.09,0,0.5551,118.773605
109622,7,0.37,0,0.9421,194.3689
109623,7,0.95,0,0.9451,185.53343
109624,10,0.09,0,0.3094,51.958538
109625,8,8.69,0,0.6839,150.25586
109626,7,13.81,0,0.9075,179.48756
109627,10,1.86,0,0.3713,65.75981
109628,10,5.3,0,0.5446,92.343704
109629,10,0.55,0,0.1741,30.183685
109630,10,0,0,0,0
109631,10,0,0,0,0
109634,10,0,0,0,0
109635,10,0,0,0,0
109636,9,1.21,0,0.8628,141.80867
109637,9,20.08,0,0.837,136.99753
109638,10,0.04,0,0.0808,12.876455
109639,9,1.24,0,0.8989,147.89706
109640,9,0.79,0,0.9418,148.8703
109642,10,0,0,0,0
109643,9,0.04,0,0.9449,148.3568
109645,10,0,0,0,0
109647,10,12.85,0,0.8994,121.24444
109648,9,2.96,0,0.9441,127.02179
109654,10,0.01,0,0.129,17.156157
109655,10,0.02,0,0.0713,9.192746
109657,10,0.02,0,0.0167,2.2085598
109658,10,0,0,0,0
109660,10,0.05,0,0.0157,2.2796628
109661,10,20.81,0,0.6005,86.75159
109662,10,5.76,0,0.1918,26.872362
109663,10,0,0,0,0
109664,10,22.99,0,0.6032,89.53359
109665,10,5.43,0,0.5167,83.50303
109666,10,0.52,0,0.0903,15.305472
109667,10,15.99,0,0.4944,90.19408
109668,8,32.92,0,0.8109,152.101
109669,8,49.28,0,0.914,169.96234
109670,9,20.54,0,0.8486,143.0025
109671,9,20.82,0,0.9114,148.45671
109672,10,11.24,0,0.3993,62.955128
109673,10,0,0,0,0
109674,10,0,0,0,0
109675,10,1.52,0,0.0701,11.287172
109676,10,3.26,0,0.2618,42.349277
109677,10,0.78,0,0.4208,69.8924
109678,10,0,0,0,0
109679,10,0,0,0,0
109680,10,0,0,0,0
109706,10,0,0,0,0
109707,10,0,0,0,0
109708,10,0,0,0,0
109709,10,0,0,0,0
109711,10,0,0,0,0
109713,10,0,0,0,0
109714,10,0,0,0,0
109715,10,0,0,0,0
109716,10,0,0,0,0
109717,10,0,0,0,0
109718,10,0,0,0,0
109721,10,0,0,0,0
109722,10,0,0,0,0
109727,10,0,0,0,0
109728,10,0,0,0,0
109729,10,0,0,0,0
109730,10,2.03,0,0.1357,18.038885
109731,10,1.89,0,0.1068,14.000134
109732,10,0,0,0,0
110279,10,0,0,0,0
110282,10,3.19,0,0.3739,60.680393
110283,10,3.07,0,0.1403,24.378786
110284,10,19.28,0,0.717,124.342766
110285,10,8.74,0,0.2701,46.866486
110286,10,17.06,0,0.5081,82.49133
110287,10,0.35,0,0.466,67.86647
110288,10,1.6,0,0.456,62.289726
110289,10,0,0,0.0005,0.064457074
110290,10,0,0,0,0
110291,10,0,0,0,0
