region,year,capacity_mw,source_scenario,mapping_method
pr378,2045,40.80170171569934,PR100 1LM,municipality_active_standard_load_share
pr392,2045,28.8619932002742,PR100 1LM,municipality_active_standard_load_share
pr400,2045,6.53341254275,PR100 1LM,municipality_active_standard_load_share
pr428,2045,1.9734458861086956,PR100 1LM,municipality_active_standard_load_share
pr440,2045,5.079243983625,PR100 1LM,municipality_active_standard_load_share
pr441,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr442,2045,1.8298499430588233,PR100 1LM,municipality_active_standard_load_share
pr451,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr452,2045,1.8298499430588233,PR100 1LM,municipality_active_standard_load_share
pr480,2045,4.7234034626875,PR100 1LM,municipality_active_standard_load_share
pr489,2045,1.1695487275714287,PR100 1LM,municipality_active_standard_load_share
pr492,2045,2.456581865117647,PR100 1LM,municipality_active_standard_load_share
pr545,2045,6.014829280172414,PR100 1LM,municipality_active_standard_load_share
pr555,2045,10.877468629500001,PR100 1LM,municipality_active_standard_load_share
pr583,2045,3.483128116645161,PR100 1LM,municipality_active_standard_load_share
pr632,2045,13.119087818306458,PR100 1LM,municipality_active_standard_load_share
pr902,2045,1.6930813278749999,PR100 1LM,municipality_active_standard_load_share
pr956,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr1025,2045,2.0162800373333334,PR100 1LM,municipality_active_standard_load_share
pr1027,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr1040,2045,3.007414640086207,PR100 1LM,municipality_active_standard_load_share
pr1077,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr1078,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr1079,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr1102,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr1103,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr1104,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr1105,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr1110,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr1206,2045,3.5946710324285718,PR100 1LM,municipality_active_standard_load_share
pr1800,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr1802,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr2001,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr2002,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr2222,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr3000,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr3001,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr7000,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr7200,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr97014,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr97021,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr97047,2045,1.7059435274038477,PR100 1LM,municipality_active_standard_load_share
pr97064,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr97094,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr97134,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr97144,2045,0.0,PR100 1LM,municipality_active_standard_load_share
pr2,2050,41.952282030369474,PR100 1LM,municipality_active_standard_load_share
pr3,2050,66.24446110303921,PR100 1LM,municipality_active_standard_load_share
pr5,2050,2.1340576818076937,PR100 1LM,municipality_active_standard_load_share
pr8,2050,55.985809868854545,PR100 1LM,municipality_active_standard_load_share
pr10,2050,67.69446479755,PR100 1LM,municipality_active_standard_load_share
pr14,2050,64.67354542424358,PR100 1LM,municipality_active_standard_load_share
pr16,2050,14.575878626000002,PR100 1LM,municipality_active_standard_load_share
pr18,2050,30.7331607966,PR100 1LM,municipality_active_standard_load_share
pr21,2050,137.19447022490323,PR100 1LM,municipality_active_standard_load_share
pr23,2050,3.7642641275000006,PR100 1LM,municipality_active_standard_load_share
pr29,2050,37.745060993037676,PR100 1LM,municipality_active_standard_load_share
pr32,2050,66.55434644674584,PR100 1LM,municipality_active_standard_load_share
pr35,2050,33.19806225575,PR100 1LM,municipality_active_standard_load_share
pr38,2050,18.57500551409375,PR100 1LM,municipality_active_standard_load_share
pr40,2050,27.93520490921875,PR100 1LM,municipality_active_standard_load_share
pr41,2050,54.348825771,PR100 1LM,municipality_active_standard_load_share
pr45,2050,128.221107524989,PR100 1LM,municipality_active_standard_load_share
pr50,2050,65.94336109071301,PR100 1LM,municipality_active_standard_load_share
pr63,2050,28.812424525903502,PR100 1LM,municipality_active_standard_load_share
pr82,2050,76.20072396929032,PR100 1LM,municipality_active_standard_load_share
pr83,2050,8.292219139,PR100 1LM,municipality_active_standard_load_share
pr84,2050,101.65619623849999,PR100 1LM,municipality_active_standard_load_share
pr85,2050,118.7721558368226,PR100 1LM,municipality_active_standard_load_share
pr86,2050,36.89251212870968,PR100 1LM,municipality_active_standard_load_share
pr87,2050,208.29213446082906,PR100 1LM,municipality_active_standard_load_share
pr88,2050,12.29750404290323,PR100 1LM,municipality_active_standard_load_share
pr93,2050,105.85223367652942,PR100 1LM,municipality_active_standard_load_share
pr96,2050,3.4758916821428576,PR100 1LM,municipality_active_standard_load_share
pr99,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr100,2050,58.41051067675417,PR100 1LM,municipality_active_standard_load_share
pr101,2050,15.723217453,PR100 1LM,municipality_active_standard_load_share
pr102,2050,35.67218022102991,PR100 1LM,municipality_active_standard_load_share
pr103,2050,24.45493252398039,PR100 1LM,municipality_active_standard_load_share
pr106,2050,10.440821617800001,PR100 1LM,municipality_active_standard_load_share
pr107,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr111,2050,3.42187310171111,PR100 1LM,municipality_active_standard_load_share
pr116,2050,38.2214816464087,PR100 1LM,municipality_active_standard_load_share
pr120,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr127,2050,3.0743760107258074,PR100 1LM,municipality_active_standard_load_share
pr149,2050,5.680495098,PR100 1LM,municipality_active_standard_load_share
pr153,2050,31.008722238117645,PR100 1LM,municipality_active_standard_load_share
pr167,2050,2.14886191609375,PR100 1LM,municipality_active_standard_load_share
pr169,2050,56.73903708326667,PR100 1LM,municipality_active_standard_load_share
pr175,2050,5.994952308,PR100 1LM,municipality_active_standard_load_share
pr177,2050,7.751135689,PR100 1LM,municipality_active_standard_load_share
pr184,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr185,2050,2.5590663076666664,PR100 1LM,municipality_active_standard_load_share
pr190,2050,3.42187310171111,PR100 1LM,municipality_active_standard_load_share
pr196,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr204,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr211,2050,32.652701248,PR100 1LM,municipality_active_standard_load_share
pr213,2050,17.954659461000002,PR100 1LM,municipality_active_standard_load_share
pr231,2050,32.44947751023189,PR100 1LM,municipality_active_standard_load_share
pr232,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr233,2050,2.1340576818076937,PR100 1LM,municipality_active_standard_load_share
pr234,2050,90.82362194071428,PR100 1LM,municipality_active_standard_load_share
pr266,2050,6.814654156,PR100 1LM,municipality_active_standard_load_share
pr271,2050,6.84374620342222,PR100 1LM,municipality_active_standard_load_share
pr275,2050,8.207633569999999,PR100 1LM,municipality_active_standard_load_share
pr277,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr280,2050,3.0743760107258074,PR100 1LM,municipality_active_standard_load_share
pr281,2050,5.994952308,PR100 1LM,municipality_active_standard_load_share
pr290,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr294,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr296,2050,35.317753007549996,PR100 1LM,municipality_active_standard_load_share
pr310,2050,11.269030021999999,PR100 1LM,municipality_active_standard_load_share
pr313,2050,51.63252753388235,PR100 1LM,municipality_active_standard_load_share
pr319,2050,1.4843933821428574,PR100 1LM,municipality_active_standard_load_share
pr321,2050,1.4654130500454547,PR100 1LM,municipality_active_standard_load_share
pr334,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr335,2050,48.43177554327083,PR100 1LM,municipality_active_standard_load_share
pr343,2050,2.109957382545455,PR100 1LM,municipality_active_standard_load_share
pr352,2050,3.04867894675,PR100 1LM,municipality_active_standard_load_share
pr353,2050,16.070756972,PR100 1LM,municipality_active_standard_load_share
pr363,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr378,2050,51.39638734760523,PR100 1LM,municipality_active_standard_load_share
pr392,2050,33.818136117983876,PR100 1LM,municipality_active_standard_load_share
pr400,2050,8.292219139,PR100 1LM,municipality_active_standard_load_share
pr428,2050,2.482294515521739,PR100 1LM,municipality_active_standard_load_share
pr440,2050,6.446585748281249,PR100 1LM,municipality_active_standard_load_share
pr441,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr442,2050,2.214908731294117,PR100 1LM,municipality_active_standard_load_share
pr451,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr452,2050,2.214908731294117,PR100 1LM,municipality_active_standard_load_share
pr480,2050,5.994952308,PR100 1LM,municipality_active_standard_load_share
pr489,2050,1.4843933821428574,PR100 1LM,municipality_active_standard_load_share
pr492,2050,3.058085951058824,PR100 1LM,municipality_active_standard_load_share
pr545,2050,7.634032313517242,PR100 1LM,municipality_active_standard_load_share
pr555,2050,13.805703068,PR100 1LM,municipality_active_standard_load_share
pr583,2050,4.420792570258065,PR100 1LM,municipality_active_standard_load_share
pr632,2050,15.371880053629038,PR100 1LM,municipality_active_standard_load_share
pr902,2050,2.14886191609375,PR100 1LM,municipality_active_standard_load_share
pr956,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr1025,2050,2.5590663076666664,PR100 1LM,municipality_active_standard_load_share
pr1027,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr1040,2050,3.817016156758621,PR100 1LM,municipality_active_standard_load_share
pr1077,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr1078,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr1079,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr1102,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr1103,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr1104,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr1105,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr1110,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr1206,2050,4.129190364285714,PR100 1LM,municipality_active_standard_load_share
pr1800,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr1802,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr2001,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr2002,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr2222,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr3000,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr3001,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr7000,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr7200,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr97014,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr97021,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr97047,2050,2.1340576818076937,PR100 1LM,municipality_active_standard_load_share
pr97064,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr97094,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr97134,2050,0.0,PR100 1LM,municipality_active_standard_load_share
pr97144,2050,0.0,PR100 1LM,municipality_active_standard_load_share
