r,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
pr63,2.79977254928366,2.79977254928366,2.79977254928366,2.79977254928366,2.79977254928366,2.79977254928366,2.79977254928366,2.79977254928366,2.79977254928366,2.79977254928366,2.79977254928366,2.79977254928366,2.79977254928366,4.358188127036937,5.916603704790214,7.4750192825434905,8.240771970125937,9.006524657708386,9.772277345290833,10.368722861813358,10.965168378335884,11.352028195870927,11.73888801340597,12.125747830941012,12.512607648476056,12.8994674660111,13.399906345900273,13.900345225789447,14.400784105678621,14.901222985567797,15.40166186545697,16.5225626475114,17.64346342956583,18.76436421162026,19.88526499367469,21.00616577572912,22.567422046260823,24.12867831679253,25.689934587324235,27.25119085785594,28.812447128387646
pr632,3.3842598205241954,3.3842598205241954,3.3842598205241954,3.3842598205241954,3.3842598205241954,3.3842598205241954,3.3842598205241954,3.3842598205241954,3.3842598205241954,3.3842598205241954,3.3842598205241954,3.3842598205241954,3.3842598205241954,4.114118313051802,4.843976805579409,5.573835298107015,5.898068014289442,6.2223007304718685,6.546533446654295,7.007645000042712,7.468756553431128,7.8034989664888395,8.138241379546551,8.472983792604262,8.807726205661973,9.142468618719684,9.354866610836508,9.567264602953331,9.779662595070157,9.99206058718698,10.204458579303804,10.581431147504146,10.95840371570449,11.335376283904832,11.712348852105176,12.089321420305518,12.745835558726128,13.40234969714674,14.05886383556735,14.715377973987959,15.37189211240857
pr7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr8,11.864850443754545,11.864850443754545,11.864850443754545,11.864850443754545,11.864850443754545,11.864850443754545,11.864850443754545,11.864850443754545,11.864850443754545,11.864850443754545,11.864850443754545,11.864850443754545,11.864850443754545,14.284445277644645,16.704040111534745,19.123634945424843,20.514798077305613,21.90596120918638,23.29712434106715,24.321119716562308,25.345115092057465,25.992216114196847,26.639317136336228,27.286418158475605,27.933519180614987,28.580620202754368,29.45686001869479,30.333099834635217,31.20933965057564,32.085579466516066,32.96181928245649,34.7838613754842,36.605903468511904,38.427945561539616,40.24998765456732,42.07202974759503,44.85479455568516,47.63755936377529,50.42032417186542,53.20308897995555,55.98585378804568
pr82,14.123442001250895,14.123442001250895,14.123442001250895,14.123442001250895,14.123442001250895,14.123442001250895,14.123442001250895,14.123442001250895,14.123442001250895,14.123442001250895,14.123442001250895,14.123442001250895,14.123442001250895,17.69701259635552,21.270583191460148,24.84415378656477,26.62004131156284,28.395928836560905,30.171816361558975,32.051155083613196,33.930493805667425,35.258314557872424,36.58613531007743,37.91395606228243,39.24177681448744,40.56959756669244,41.744387471472216,42.919177376252,44.09396728103178,45.268757185811566,46.443547090591345,48.75320984153848,51.06287259248561,53.372535343432745,55.68219809437987,57.991860845327004,61.633645425556836,65.27543000578666,68.91721458601648,72.55899916624632,76.20078374647615
pr83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6865633198628673,1.3731266397257347,2.059689959588602,2.282001825573813,2.5043136915590245,2.7266255575442355,2.900971545568899,3.0753175335935627,3.188739988336146,3.3021624430787284,3.4155848978213115,3.529007352563894,3.642429807306477,3.7883721453035677,3.9343144833006582,4.080256821297749,4.22619915929484,4.37214149729193,4.7018292963712005,5.031517095450471,5.361204894529741,5.690892693609011,6.020580492688281,6.474909522950139,6.929238553211998,7.383567583473855,7.837896613735714,8.292225643997572
pr84,19.387822628540324,19.387822628540324,19.387822628540324,19.387822628540324,19.387822628540324,19.387822628540324,19.387822628540324,19.387822628540324,19.387822628540324,19.387822628540324,19.387822628540324,19.387822628540324,19.387822628540324,24.033932910643433,28.68004319274654,33.32615347484965,35.64726467324068,37.968375871631714,40.289487070022744,43.06123812626526,45.832989182507774,47.79608301622243,49.7591768499371,51.72227068365176,53.68536451736642,55.64845835108108,57.170128076407565,58.69179780173405,60.21346752706053,61.735137252387005,63.25680697771349,66.22123535004103,69.18566372236857,72.15009209469612,75.11452046702367,78.07894883935121,82.79441426842926,87.50987969750732,92.22534512658537,96.94081055566342,101.65627598474147
pr85,11.853997917217743,11.853997917217743,11.853997917217743,11.853997917217743,11.853997917217743,11.853997917217743,11.853997917217743,11.853997917217743,11.853997917217743,11.853997917217743,11.853997917217743,11.853997917217743,11.853997917217743,18.087663472207833,24.32132902719792,30.55499458218801,33.68651023661682,36.81802589104562,39.94954154547443,42.52950427180822,45.10946699814201,46.80874361916098,48.508020240179945,50.20729686119891,51.90657348221789,53.605850103236854,55.661342288919556,57.716834474602265,59.77232666028497,61.82781884596767,63.88331103165038,68.46502079432763,73.04673055700486,77.62844031968211,82.21015008235935,86.7918598450366,93.18793767803363,99.58401551103067,105.9800933440277,112.37617117702473,118.77224901002177
pr86,8.122223569258066,8.122223569258066,8.122223569258066,8.122223569258066,8.122223569258066,8.122223569258066,8.122223569258066,8.122223569258066,8.122223569258066,8.122223569258066,8.122223569258066,8.122223569258066,8.122223569258066,9.873883951324322,11.625544333390579,13.377204715456834,14.155363234294658,14.933521753132482,15.711680271970305,16.818348000102503,17.9250157282347,18.728397519573207,19.531779310911713,20.33516110225022,21.138542893588728,21.941924684927233,22.45167986600761,22.96143504708799,23.471190228168364,23.980945409248744,24.49070059032912,25.395434754009944,26.30016891769077,27.20490308137159,28.109637245052415,29.01437140873324,30.590005340942703,32.165639273152166,33.74127320536163,35.31690713757109,36.892541069780556
pr87,31.13519034882258,31.13519034882258,31.13519034882258,31.13519034882258,31.13519034882258,31.13519034882258,31.13519034882258,31.13519034882258,31.13519034882258,31.13519034882258,31.13519034882258,31.13519034882258,31.13519034882258,43.38653238052532,55.63787441222806,67.88921644393079,72.66494420461838,77.44067196530597,82.21639972599355,87.86460216177933,93.51280459756511,97.50710606526088,101.50140753295666,105.49570900065243,109.4900104683482,113.48431193604398,116.61529441509234,119.74627689414069,122.87725937318905,126.0082418522374,129.13922433128576,135.26606910979518,141.3929138883046,147.51975866681403,153.64660344532342,159.77344822383284,169.47721815102037,179.18098807820786,188.88475800539538,198.5885279325829,208.2922978597704
pr88,2.707407856419356,2.707407856419356,2.707407856419356,2.707407856419356,2.707407856419356,2.707407856419356,2.707407856419356,2.707407856419356,2.707407856419356,2.707407856419356,2.707407856419356,2.707407856419356,2.707407856419356,3.2912946504414413,3.875181444463527,4.459068238485612,4.718454411431553,4.977840584377494,5.237226757323436,5.606116000034168,5.975005242744902,6.24279917319107,6.510593103637239,6.778387034083408,7.046180964529576,7.313974894975745,7.483893288669204,7.653811682362663,7.823730076056123,7.993648469749582,8.163566863443041,8.465144918003315,8.766722972563588,9.068301027123864,9.369879081684138,9.671457136244412,10.196668446980901,10.721879757717389,11.247091068453878,11.772302379190368,12.297513689926856
pr902,0.35668750003125,0.35668750003125,0.35668750003125,0.35668750003125,0.35668750003125,0.35668750003125,0.35668750003125,0.35668750003125,0.35668750003125,0.35668750003125,0.35668750003125,0.35668750003125,0.35668750003125,0.41570903065783643,0.4747305612844229,0.5337520919110094,0.5913624244025173,0.6489727568940253,0.7065830893855333,0.7517634503557585,0.7969438113259838,0.8263363285278984,0.8557288457298131,0.8851213629317277,0.9145138801336424,0.943906397335557,0.9817261807127545,1.019545964089952,1.0573657474671494,1.095185530844347,1.1330053142215444,1.2184412564933547,1.3038771987651652,1.3893131410369755,1.4747490833087857,1.5601850255805962,1.6779207408267904,1.7956564560729846,1.9133921713191788,2.031127886565373,2.148863601811567
pr93,24.87517648117647,24.87517648117647,24.87517648117647,24.87517648117647,24.87517648117647,24.87517648117647,24.87517648117647,24.87517648117647,24.87517648117647,24.87517648117647,24.87517648117647,24.87517648117647,24.87517648117647,28.432122693101828,31.98906890502718,35.54601511695254,38.18914209089521,40.83226906483788,43.47539603878055,45.42939301917009,47.383389999559625,48.62076088406466,49.85813176856969,51.095502653074725,52.33287353757976,53.57024442208479,55.239725897763556,56.909207373442314,58.57868884912108,60.24817032479984,61.9176518004786,65.40987946173365,68.90210712298871,72.39433478424377,75.88656244549883,79.37879010675388,84.67349542829042,89.96820074982696,95.2629060713635,100.55761139290004,105.85231671443658
pr956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287790239555769,0.575580479111538,0.863370718667307,0.9565583144184909,1.049745910169675,1.142933505920859,1.2160150010141668,1.2890964961074747,1.3366403634520905,1.3841842307967065,1.4317280981413223,1.4792719654859383,1.526815832830554,1.5879912250556845,1.6491666172808148,1.7103420095059452,1.7715174017310757,1.832692793956206,1.9708897059804722,2.109086618004738,2.247283530029004,2.3854804420532703,2.5236773540775364,2.714120765037186,2.904564175996835,3.0950075869564846,3.2854509979161337,3.4758944088757833
pr97014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr97021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr97047,0.4900384615384619,0.4900384615384619,0.4900384615384619,0.4900384615384619,0.4900384615384619,0.4900384615384619,0.4900384615384619,0.4900384615384619,0.4900384615384619,0.4900384615384619,0.4900384615384619,0.4900384615384619,0.4900384615384619,0.5309979535858971,0.5719574456333322,0.6129169376807673,0.6683869810734036,0.7238570244660398,0.7793270678586761,0.8217649243037994,0.8642027807489229,0.8915083583065196,0.9188139358641164,0.9461195134217133,0.9734250909793101,1.0007306685369068,1.0365575223130938,1.072384376089281,1.108211229865468,1.1440380836416553,1.1798649374178423,1.258299474501591,1.3367340115853394,1.4151685486690881,1.4936030857528366,1.5720376228365853,1.6844419694516748,1.7968463160667643,1.9092506626818535,2.021655009296943,2.1340593559120324
pr97064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr97094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr97134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr97144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
