Tech,Geo class,Depth,Year,Cap cost 1000$/MW,Fixed O&M 1000$/MW-yr,Var O&M $/MWh
egs,1,allkm,2010,7416.28505,167.7824276,0
egs,2,allkm,2010,8367.965062,186.985674,0
egs,3,allkm,2010,8663.032186,198.1618809,0
egs,4,allkm,2010,8985.842661,210.8786507,0
egs,5,allkm,2010,10292.38684,239.2451333,0
egs,6,allkm,2010,12157.73273,280.097519,0
egs,7,allkm,2010,12696.49616,270.972801,0
egs,8,allkm,2010,15960.79472,341.9453237,0
egs,9,allkm,2010,20939.48225,453.5118676,0
egs,10,allkm,2010,27632.55876,605.6724327,0
egs,1,nearfield,2010,4452.910091,139.0086162,0
egs,2,nearfield,2010,4465.16267,142.2101749,0
egs,3,nearfield,2010,5274.162737,159.6713458,0
egs,4,nearfield,2010,5301.968948,168.8906748,0
egs,5,nearfield,2010,5316.032864,174.3002891,0
egs,6,nearfield,2010,6309.112235,210.6589352,0
egs,7,nearfield,2010,8613.777852,248.1151974,0
egs,8,nearfield,2010,9502.692277,274.0385509,0
egs,9,nearfield,2010,11997.6219,337.2703015,0
egs,10,nearfield,2010,16098.56673,401.1794697,0
geohydro,1,allkm,2010,2499.264602,99.83507234,0
geohydro,2,allkm,2010,3118.238669,114.4237919,0
geohydro,3,allkm,2010,3441.810219,122.5689699,0
geohydro,4,allkm,2010,3875.642041,133.248792,0
geohydro,5,allkm,2010,3777.828469,135.1736429,0
geohydro,6,allkm,2010,4694.486163,161.912221,0
geohydro,7,allkm,2010,5458.580885,187.4383816,0
geohydro,8,allkm,2010,6889.457501,232.3511065,0
geohydro,9,allkm,2010,9723.564835,302.9097727,0
geohydro,10,allkm,2010,17837.68682,515.3854381,0
egs,1,allkm,2011,7416.28505,167.7824276,0
egs,2,allkm,2011,8367.965062,186.985674,0
egs,3,allkm,2011,8663.032186,198.1618809,0
egs,4,allkm,2011,8985.842661,210.8786507,0
egs,5,allkm,2011,10292.38684,239.2451333,0
egs,6,allkm,2011,12157.73273,280.097519,0
egs,7,allkm,2011,12696.49616,270.972801,0
egs,8,allkm,2011,15960.79472,341.9453237,0
egs,9,allkm,2011,20939.48225,453.5118676,0
egs,10,allkm,2011,27632.55876,605.6724327,0
egs,1,nearfield,2011,4452.910091,139.0086162,0
egs,2,nearfield,2011,4465.16267,142.2101749,0
egs,3,nearfield,2011,5274.162737,159.6713458,0
egs,4,nearfield,2011,5301.968948,168.8906748,0
egs,5,nearfield,2011,5316.032864,174.3002891,0
egs,6,nearfield,2011,6309.112235,210.6589352,0
egs,7,nearfield,2011,8613.777852,248.1151974,0
egs,8,nearfield,2011,9502.692277,274.0385509,0
egs,9,nearfield,2011,11997.6219,337.2703015,0
egs,10,nearfield,2011,16098.56673,401.1794697,0
geohydro,1,allkm,2011,2499.264602,99.83507234,0
geohydro,2,allkm,2011,3118.238669,114.4237919,0
geohydro,3,allkm,2011,3441.810219,122.5689699,0
geohydro,4,allkm,2011,3875.642041,133.248792,0
geohydro,5,allkm,2011,3777.828469,135.1736429,0
geohydro,6,allkm,2011,4694.486163,161.912221,0
geohydro,7,allkm,2011,5458.580885,187.4383816,0
geohydro,8,allkm,2011,6889.457501,232.3511065,0
geohydro,9,allkm,2011,9723.564835,302.9097727,0
geohydro,10,allkm,2011,17837.68682,515.3854381,0
egs,1,allkm,2012,7416.28505,167.7824276,0
egs,2,allkm,2012,8367.965062,186.985674,0
egs,3,allkm,2012,8663.032186,198.1618809,0
egs,4,allkm,2012,8985.842661,210.8786507,0
egs,5,allkm,2012,10292.38684,239.2451333,0
egs,6,allkm,2012,12157.73273,280.097519,0
egs,7,allkm,2012,12696.49616,270.972801,0
egs,8,allkm,2012,15960.79472,341.9453237,0
egs,9,allkm,2012,20939.48225,453.5118676,0
egs,10,allkm,2012,27632.55876,605.6724327,0
egs,1,nearfield,2012,4452.910091,139.0086162,0
egs,2,nearfield,2012,4465.16267,142.2101749,0
egs,3,nearfield,2012,5274.162737,159.6713458,0
egs,4,nearfield,2012,5301.968948,168.8906748,0
egs,5,nearfield,2012,5316.032864,174.3002891,0
egs,6,nearfield,2012,6309.112235,210.6589352,0
egs,7,nearfield,2012,8613.777852,248.1151974,0
egs,8,nearfield,2012,9502.692277,274.0385509,0
egs,9,nearfield,2012,11997.6219,337.2703015,0
egs,10,nearfield,2012,16098.56673,401.1794697,0
geohydro,1,allkm,2012,2499.264602,99.83507234,0
geohydro,2,allkm,2012,3118.238669,114.4237919,0
geohydro,3,allkm,2012,3441.810219,122.5689699,0
geohydro,4,allkm,2012,3875.642041,133.248792,0
geohydro,5,allkm,2012,3777.828469,135.1736429,0
geohydro,6,allkm,2012,4694.486163,161.912221,0
geohydro,7,allkm,2012,5458.580885,187.4383816,0
geohydro,8,allkm,2012,6889.457501,232.3511065,0
geohydro,9,allkm,2012,9723.564835,302.9097727,0
geohydro,10,allkm,2012,17837.68682,515.3854381,0
egs,1,allkm,2013,7416.28505,167.7824276,0
egs,2,allkm,2013,8367.965062,186.985674,0
egs,3,allkm,2013,8663.032186,198.1618809,0
egs,4,allkm,2013,8985.842661,210.8786507,0
egs,5,allkm,2013,10292.38684,239.2451333,0
egs,6,allkm,2013,12157.73273,280.097519,0
egs,7,allkm,2013,12696.49616,270.972801,0
egs,8,allkm,2013,15960.79472,341.9453237,0
egs,9,allkm,2013,20939.48225,453.5118676,0
egs,10,allkm,2013,27632.55876,605.6724327,0
egs,1,nearfield,2013,4452.910091,139.0086162,0
egs,2,nearfield,2013,4465.16267,142.2101749,0
egs,3,nearfield,2013,5274.162737,159.6713458,0
egs,4,nearfield,2013,5301.968948,168.8906748,0
egs,5,nearfield,2013,5316.032864,174.3002891,0
egs,6,nearfield,2013,6309.112235,210.6589352,0
egs,7,nearfield,2013,8613.777852,248.1151974,0
egs,8,nearfield,2013,9502.692277,274.0385509,0
egs,9,nearfield,2013,11997.6219,337.2703015,0
egs,10,nearfield,2013,16098.56673,401.1794697,0
geohydro,1,allkm,2013,2499.264602,99.83507234,0
geohydro,2,allkm,2013,3118.238669,114.4237919,0
geohydro,3,allkm,2013,3441.810219,122.5689699,0
geohydro,4,allkm,2013,3875.642041,133.248792,0
geohydro,5,allkm,2013,3777.828469,135.1736429,0
geohydro,6,allkm,2013,4694.486163,161.912221,0
geohydro,7,allkm,2013,5458.580885,187.4383816,0
geohydro,8,allkm,2013,6889.457501,232.3511065,0
geohydro,9,allkm,2013,9723.564835,302.9097727,0
geohydro,10,allkm,2013,17837.68682,515.3854381,0
egs,1,allkm,2014,7416.28505,167.7824276,0
egs,2,allkm,2014,8367.965062,186.985674,0
egs,3,allkm,2014,8663.032186,198.1618809,0
egs,4,allkm,2014,8985.842661,210.8786507,0
egs,5,allkm,2014,10292.38684,239.2451333,0
egs,6,allkm,2014,12157.73273,280.097519,0
egs,7,allkm,2014,12696.49616,270.972801,0
egs,8,allkm,2014,15960.79472,341.9453237,0
egs,9,allkm,2014,20939.48225,453.5118676,0
egs,10,allkm,2014,27632.55876,605.6724327,0
egs,1,nearfield,2014,4452.910091,139.0086162,0
egs,2,nearfield,2014,4465.16267,142.2101749,0
egs,3,nearfield,2014,5274.162737,159.6713458,0
egs,4,nearfield,2014,5301.968948,168.8906748,0
egs,5,nearfield,2014,5316.032864,174.3002891,0
egs,6,nearfield,2014,6309.112235,210.6589352,0
egs,7,nearfield,2014,8613.777852,248.1151974,0
egs,8,nearfield,2014,9502.692277,274.0385509,0
egs,9,nearfield,2014,11997.6219,337.2703015,0
egs,10,nearfield,2014,16098.56673,401.1794697,0
geohydro,1,allkm,2014,2499.264602,99.83507234,0
geohydro,2,allkm,2014,3118.238669,114.4237919,0
geohydro,3,allkm,2014,3441.810219,122.5689699,0
geohydro,4,allkm,2014,3875.642041,133.248792,0
geohydro,5,allkm,2014,3777.828469,135.1736429,0
geohydro,6,allkm,2014,4694.486163,161.912221,0
geohydro,7,allkm,2014,5458.580885,187.4383816,0
geohydro,8,allkm,2014,6889.457501,232.3511065,0
geohydro,9,allkm,2014,9723.564835,302.9097727,0
geohydro,10,allkm,2014,17837.68682,515.3854381,0
egs,1,allkm,2015,7416.28505,167.7824276,0
egs,2,allkm,2015,8367.965062,186.985674,0
egs,3,allkm,2015,8663.032186,198.1618809,0
egs,4,allkm,2015,8985.842661,210.8786507,0
egs,5,allkm,2015,10292.38684,239.2451333,0
egs,6,allkm,2015,12157.73273,280.097519,0
egs,7,allkm,2015,12696.49616,270.972801,0
egs,8,allkm,2015,15960.79472,341.9453237,0
egs,9,allkm,2015,20939.48225,453.5118676,0
egs,10,allkm,2015,27632.55876,605.6724327,0
egs,1,nearfield,2015,4452.910091,139.0086162,0
egs,2,nearfield,2015,4465.16267,142.2101749,0
egs,3,nearfield,2015,5274.162737,159.6713458,0
egs,4,nearfield,2015,5301.968948,168.8906748,0
egs,5,nearfield,2015,5316.032864,174.3002891,0
egs,6,nearfield,2015,6309.112235,210.6589352,0
egs,7,nearfield,2015,8613.777852,248.1151974,0
egs,8,nearfield,2015,9502.692277,274.0385509,0
egs,9,nearfield,2015,11997.6219,337.2703015,0
egs,10,nearfield,2015,16098.56673,401.1794697,0
geohydro,1,allkm,2015,2499.264602,99.83507234,0
geohydro,2,allkm,2015,3118.238669,114.4237919,0
geohydro,3,allkm,2015,3441.810219,122.5689699,0
geohydro,4,allkm,2015,3875.642041,133.248792,0
geohydro,5,allkm,2015,3777.828469,135.1736429,0
geohydro,6,allkm,2015,4694.486163,161.912221,0
geohydro,7,allkm,2015,5458.580885,187.4383816,0
geohydro,8,allkm,2015,6889.457501,232.3511065,0
geohydro,9,allkm,2015,9723.564835,302.9097727,0
geohydro,10,allkm,2015,17837.68682,515.3854381,0
egs,1,allkm,2016,7416.28505,167.7824276,0
egs,2,allkm,2016,8367.965062,186.985674,0
egs,3,allkm,2016,8663.032186,198.1618809,0
egs,4,allkm,2016,8985.842661,210.8786507,0
egs,5,allkm,2016,10292.38684,239.2451333,0
egs,6,allkm,2016,12157.73273,280.097519,0
egs,7,allkm,2016,12696.49616,270.972801,0
egs,8,allkm,2016,15960.79472,341.9453237,0
egs,9,allkm,2016,20939.48225,453.5118676,0
egs,10,allkm,2016,27632.55876,605.6724327,0
egs,1,nearfield,2016,4452.910091,139.0086162,0
egs,2,nearfield,2016,4465.16267,142.2101749,0
egs,3,nearfield,2016,5274.162737,159.6713458,0
egs,4,nearfield,2016,5301.968948,168.8906748,0
egs,5,nearfield,2016,5316.032864,174.3002891,0
egs,6,nearfield,2016,6309.112235,210.6589352,0
egs,7,nearfield,2016,8613.777852,248.1151974,0
egs,8,nearfield,2016,9502.692277,274.0385509,0
egs,9,nearfield,2016,11997.6219,337.2703015,0
egs,10,nearfield,2016,16098.56673,401.1794697,0
geohydro,1,allkm,2016,2499.264602,99.83507234,0
geohydro,2,allkm,2016,3118.238669,114.4237919,0
geohydro,3,allkm,2016,3441.810219,122.5689699,0
geohydro,4,allkm,2016,3875.642041,133.248792,0
geohydro,5,allkm,2016,3777.828469,135.1736429,0
geohydro,6,allkm,2016,4694.486163,161.912221,0
geohydro,7,allkm,2016,5458.580885,187.4383816,0
geohydro,8,allkm,2016,6889.457501,232.3511065,0
geohydro,9,allkm,2016,9723.564835,302.9097727,0
geohydro,10,allkm,2016,17837.68682,515.3854381,0
egs,1,allkm,2017,7416.28505,167.7824276,0
egs,2,allkm,2017,8367.965062,186.985674,0
egs,3,allkm,2017,8663.032186,198.1618809,0
egs,4,allkm,2017,8985.842661,210.8786507,0
egs,5,allkm,2017,10292.38684,239.2451333,0
egs,6,allkm,2017,12157.73273,280.097519,0
egs,7,allkm,2017,12696.49616,270.972801,0
egs,8,allkm,2017,15960.79472,341.9453237,0
egs,9,allkm,2017,20939.48225,453.5118676,0
egs,10,allkm,2017,27632.55876,605.6724327,0
egs,1,nearfield,2017,4452.910091,139.0086162,0
egs,2,nearfield,2017,4465.16267,142.2101749,0
egs,3,nearfield,2017,5274.162737,159.6713458,0
egs,4,nearfield,2017,5301.968948,168.8906748,0
egs,5,nearfield,2017,5316.032864,174.3002891,0
egs,6,nearfield,2017,6309.112235,210.6589352,0
egs,7,nearfield,2017,8613.777852,248.1151974,0
egs,8,nearfield,2017,9502.692277,274.0385509,0
egs,9,nearfield,2017,11997.6219,337.2703015,0
egs,10,nearfield,2017,16098.56673,401.1794697,0
geohydro,1,allkm,2017,2499.264602,99.83507234,0
geohydro,2,allkm,2017,3118.238669,114.4237919,0
geohydro,3,allkm,2017,3441.810219,122.5689699,0
geohydro,4,allkm,2017,3875.642041,133.248792,0
geohydro,5,allkm,2017,3777.828469,135.1736429,0
geohydro,6,allkm,2017,4694.486163,161.912221,0
geohydro,7,allkm,2017,5458.580885,187.4383816,0
geohydro,8,allkm,2017,6889.457501,232.3511065,0
geohydro,9,allkm,2017,9723.564835,302.9097727,0
geohydro,10,allkm,2017,17837.68682,515.3854381,0
egs,1,allkm,2018,7416.28505,167.7824276,0
egs,2,allkm,2018,8367.965062,186.985674,0
egs,3,allkm,2018,8663.032186,198.1618809,0
egs,4,allkm,2018,8985.842661,210.8786507,0
egs,5,allkm,2018,10292.38684,239.2451333,0
egs,6,allkm,2018,12157.73273,280.097519,0
egs,7,allkm,2018,12696.49616,270.972801,0
egs,8,allkm,2018,15960.79472,341.9453237,0
egs,9,allkm,2018,20939.48225,453.5118676,0
egs,10,allkm,2018,27632.55876,605.6724327,0
egs,1,nearfield,2018,4452.910091,139.0086162,0
egs,2,nearfield,2018,4465.16267,142.2101749,0
egs,3,nearfield,2018,5274.162737,159.6713458,0
egs,4,nearfield,2018,5301.968948,168.8906748,0
egs,5,nearfield,2018,5316.032864,174.3002891,0
egs,6,nearfield,2018,6309.112235,210.6589352,0
egs,7,nearfield,2018,8613.777852,248.1151974,0
egs,8,nearfield,2018,9502.692277,274.0385509,0
egs,9,nearfield,2018,11997.6219,337.2703015,0
egs,10,nearfield,2018,16098.56673,401.1794697,0
geohydro,1,allkm,2018,2499.264602,99.83507234,0
geohydro,2,allkm,2018,3118.238669,114.4237919,0
geohydro,3,allkm,2018,3441.810219,122.5689699,0
geohydro,4,allkm,2018,3875.642041,133.248792,0
geohydro,5,allkm,2018,3777.828469,135.1736429,0
geohydro,6,allkm,2018,4694.486163,161.912221,0
geohydro,7,allkm,2018,5458.580885,187.4383816,0
geohydro,8,allkm,2018,6889.457501,232.3511065,0
geohydro,9,allkm,2018,9723.564835,302.9097727,0
geohydro,10,allkm,2018,17837.68682,515.3854381,0
egs,1,allkm,2019,7416.28505,167.7824276,0
egs,2,allkm,2019,8367.965062,186.985674,0
egs,3,allkm,2019,8663.032186,198.1618809,0
egs,4,allkm,2019,8985.842661,210.8786507,0
egs,5,allkm,2019,10292.38684,239.2451333,0
egs,6,allkm,2019,12157.73273,280.097519,0
egs,7,allkm,2019,12696.49616,270.972801,0
egs,8,allkm,2019,15960.79472,341.9453237,0
egs,9,allkm,2019,20939.48225,453.5118676,0
egs,10,allkm,2019,27632.55876,605.6724327,0
egs,1,nearfield,2019,4452.910091,139.0086162,0
egs,2,nearfield,2019,4465.16267,142.2101749,0
egs,3,nearfield,2019,5274.162737,159.6713458,0
egs,4,nearfield,2019,5301.968948,168.8906748,0
egs,5,nearfield,2019,5316.032864,174.3002891,0
egs,6,nearfield,2019,6309.112235,210.6589352,0
egs,7,nearfield,2019,8613.777852,248.1151974,0
egs,8,nearfield,2019,9502.692277,274.0385509,0
egs,9,nearfield,2019,11997.6219,337.2703015,0
egs,10,nearfield,2019,16098.56673,401.1794697,0
geohydro,1,allkm,2019,2499.264602,99.83507234,0
geohydro,2,allkm,2019,3118.238669,114.4237919,0
geohydro,3,allkm,2019,3441.810219,122.5689699,0
geohydro,4,allkm,2019,3875.642041,133.248792,0
geohydro,5,allkm,2019,3777.828469,135.1736429,0
geohydro,6,allkm,2019,4694.486163,161.912221,0
geohydro,7,allkm,2019,5458.580885,187.4383816,0
geohydro,8,allkm,2019,6889.457501,232.3511065,0
geohydro,9,allkm,2019,9723.564835,302.9097727,0
geohydro,10,allkm,2019,17837.68682,515.3854381,0
egs,1,allkm,2020,7416.28505,167.7824276,0
egs,2,allkm,2020,8367.965062,186.985674,0
egs,3,allkm,2020,8663.032186,198.1618809,0
egs,4,allkm,2020,8985.842661,210.8786507,0
egs,5,allkm,2020,10292.38684,239.2451333,0
egs,6,allkm,2020,12157.73273,280.097519,0
egs,7,allkm,2020,12696.49616,270.972801,0
egs,8,allkm,2020,15960.79472,341.9453237,0
egs,9,allkm,2020,20939.48225,453.5118676,0
egs,10,allkm,2020,27632.55876,605.6724327,0
egs,1,nearfield,2020,4452.910091,139.0086162,0
egs,2,nearfield,2020,4465.16267,142.2101749,0
egs,3,nearfield,2020,5274.162737,159.6713458,0
egs,4,nearfield,2020,5301.968948,168.8906748,0
egs,5,nearfield,2020,5316.032864,174.3002891,0
egs,6,nearfield,2020,6309.112235,210.6589352,0
egs,7,nearfield,2020,8613.777852,248.1151974,0
egs,8,nearfield,2020,9502.692277,274.0385509,0
egs,9,nearfield,2020,11997.6219,337.2703015,0
egs,10,nearfield,2020,16098.56673,401.1794697,0
geohydro,1,allkm,2020,2499.264602,99.83507234,0
geohydro,2,allkm,2020,3118.238669,114.4237919,0
geohydro,3,allkm,2020,3441.810219,122.5689699,0
geohydro,4,allkm,2020,3875.642041,133.248792,0
geohydro,5,allkm,2020,3777.828469,135.1736429,0
geohydro,6,allkm,2020,4694.486163,161.912221,0
geohydro,7,allkm,2020,5458.580885,187.4383816,0
geohydro,8,allkm,2020,6889.457501,232.3511065,0
geohydro,9,allkm,2020,9723.564835,302.9097727,0
geohydro,10,allkm,2020,17837.68682,515.3854381,0
egs,1,allkm,2021,7416.28505,167.7824276,0
egs,2,allkm,2021,8367.965062,186.985674,0
egs,3,allkm,2021,8663.032186,198.1618809,0
egs,4,allkm,2021,8985.842661,210.8786507,0
egs,5,allkm,2021,10292.38684,239.2451333,0
egs,6,allkm,2021,12157.73273,280.097519,0
egs,7,allkm,2021,12696.49616,270.972801,0
egs,8,allkm,2021,15960.79472,341.9453237,0
egs,9,allkm,2021,20939.48225,453.5118676,0
egs,10,allkm,2021,27632.55876,605.6724327,0
egs,1,nearfield,2021,4452.910091,139.0086162,0
egs,2,nearfield,2021,4465.16267,142.2101749,0
egs,3,nearfield,2021,5274.162737,159.6713458,0
egs,4,nearfield,2021,5301.968948,168.8906748,0
egs,5,nearfield,2021,5316.032864,174.3002891,0
egs,6,nearfield,2021,6309.112235,210.6589352,0
egs,7,nearfield,2021,8613.777852,248.1151974,0
egs,8,nearfield,2021,9502.692277,274.0385509,0
egs,9,nearfield,2021,11997.6219,337.2703015,0
egs,10,nearfield,2021,16098.56673,401.1794697,0
geohydro,1,allkm,2021,2499.264602,99.83507234,0
geohydro,2,allkm,2021,3118.238669,114.4237919,0
geohydro,3,allkm,2021,3441.810219,122.5689699,0
geohydro,4,allkm,2021,3875.642041,133.248792,0
geohydro,5,allkm,2021,3777.828469,135.1736429,0
geohydro,6,allkm,2021,4694.486163,161.912221,0
geohydro,7,allkm,2021,5458.580885,187.4383816,0
geohydro,8,allkm,2021,6889.457501,232.3511065,0
geohydro,9,allkm,2021,9723.564835,302.9097727,0
geohydro,10,allkm,2021,17837.68682,515.3854381,0
egs,1,allkm,2022,7416.28505,167.7824276,0
egs,2,allkm,2022,8367.965062,186.985674,0
egs,3,allkm,2022,8663.032186,198.1618809,0
egs,4,allkm,2022,8985.842661,210.8786507,0
egs,5,allkm,2022,10292.38684,239.2451333,0
egs,6,allkm,2022,12157.73273,280.097519,0
egs,7,allkm,2022,12696.49616,270.972801,0
egs,8,allkm,2022,15960.79472,341.9453237,0
egs,9,allkm,2022,20939.48225,453.5118676,0
egs,10,allkm,2022,27632.55876,605.6724327,0
egs,1,nearfield,2022,4452.910091,139.0086162,0
egs,2,nearfield,2022,4465.16267,142.2101749,0
egs,3,nearfield,2022,5274.162737,159.6713458,0
egs,4,nearfield,2022,5301.968948,168.8906748,0
egs,5,nearfield,2022,5316.032864,174.3002891,0
egs,6,nearfield,2022,6309.112235,210.6589352,0
egs,7,nearfield,2022,8613.777852,248.1151974,0
egs,8,nearfield,2022,9502.692277,274.0385509,0
egs,9,nearfield,2022,11997.6219,337.2703015,0
egs,10,nearfield,2022,16098.56673,401.1794697,0
geohydro,1,allkm,2022,2499.264602,99.83507234,0
geohydro,2,allkm,2022,3118.238669,114.4237919,0
geohydro,3,allkm,2022,3441.810219,122.5689699,0
geohydro,4,allkm,2022,3875.642041,133.248792,0
geohydro,5,allkm,2022,3777.828469,135.1736429,0
geohydro,6,allkm,2022,4694.486163,161.912221,0
geohydro,7,allkm,2022,5458.580885,187.4383816,0
geohydro,8,allkm,2022,6889.457501,232.3511065,0
geohydro,9,allkm,2022,9723.564835,302.9097727,0
geohydro,10,allkm,2022,17837.68682,515.3854381,0
egs,1,allkm,2023,7416.28505,167.7824276,0
egs,2,allkm,2023,8367.965062,186.985674,0
egs,3,allkm,2023,8663.032186,198.1618809,0
egs,4,allkm,2023,8985.842661,210.8786507,0
egs,5,allkm,2023,10292.38684,239.2451333,0
egs,6,allkm,2023,12157.73273,280.097519,0
egs,7,allkm,2023,12696.49616,270.972801,0
egs,8,allkm,2023,15960.79472,341.9453237,0
egs,9,allkm,2023,20939.48225,453.5118676,0
egs,10,allkm,2023,27632.55876,605.6724327,0
egs,1,nearfield,2023,4452.910091,139.0086162,0
egs,2,nearfield,2023,4465.16267,142.2101749,0
egs,3,nearfield,2023,5274.162737,159.6713458,0
egs,4,nearfield,2023,5301.968948,168.8906748,0
egs,5,nearfield,2023,5316.032864,174.3002891,0
egs,6,nearfield,2023,6309.112235,210.6589352,0
egs,7,nearfield,2023,8613.777852,248.1151974,0
egs,8,nearfield,2023,9502.692277,274.0385509,0
egs,9,nearfield,2023,11997.6219,337.2703015,0
egs,10,nearfield,2023,16098.56673,401.1794697,0
geohydro,1,allkm,2023,2499.264602,99.83507234,0
geohydro,2,allkm,2023,3118.238669,114.4237919,0
geohydro,3,allkm,2023,3441.810219,122.5689699,0
geohydro,4,allkm,2023,3875.642041,133.248792,0
geohydro,5,allkm,2023,3777.828469,135.1736429,0
geohydro,6,allkm,2023,4694.486163,161.912221,0
geohydro,7,allkm,2023,5458.580885,187.4383816,0
geohydro,8,allkm,2023,6889.457501,232.3511065,0
geohydro,9,allkm,2023,9723.564835,302.9097727,0
geohydro,10,allkm,2023,17837.68682,515.3854381,0
egs,1,allkm,2024,7173.100855,165.7876504,0
egs,2,allkm,2024,8076.965099,184.5127724,0
egs,3,allkm,2024,8363.29503,195.5365244,0
egs,4,allkm,2024,8678.835589,208.1095643,0
egs,5,allkm,2024,9923.697762,235.8403088,0
egs,6,allkm,2024,11699.1547,275.752865,0
egs,7,allkm,2024,11906.92952,264.3989448,0
egs,8,allkm,2024,14966.62078,333.3815755,0
egs,9,allkm,2024,19644.47135,441.9372481,0
egs,10,allkm,2024,25940.48123,590.0659626,0
egs,1,nearfield,2024,4385.493717,138.1690432,0
egs,2,nearfield,2024,4403.865234,141.4252593,0
egs,3,nearfield,2024,5181.632718,158.5013008,0
egs,4,nearfield,2024,5230.785857,167.9295554,0
egs,5,nearfield,2024,5257.450009,173.4592099,0
egs,6,nearfield,2024,6248.935977,209.669976,0
egs,7,nearfield,2024,8285.899006,243.9239338,0
egs,8,nearfield,2024,9156.650232,269.5385141,0
egs,9,nearfield,2024,11558.90073,331.6489628,0
egs,10,nearfield,2024,15492.65051,396.4038454,0
geohydro,1,allkm,2024,2499.016064,99.8308518,0
geohydro,2,allkm,2024,3097.775006,114.166573,0
geohydro,3,allkm,2024,3414.387291,122.2219474,0
geohydro,4,allkm,2024,3835.473034,132.7174059,0
geohydro,5,allkm,2024,3757.114727,134.8724499,0
geohydro,6,allkm,2024,4663.461563,161.4093685,0
geohydro,7,allkm,2024,5321.564098,184.475536,0
geohydro,8,allkm,2024,6699.582172,228.0914993,0
geohydro,9,allkm,2024,9380.126116,296.3282342,0
geohydro,10,allkm,2024,16968.29095,500.7195217,0
egs,1,allkm,2025,6951.981912,163.7928732,0
egs,2,allkm,2025,7812.368937,182.0398708,0
egs,3,allkm,2025,8090.754442,192.9111678,0
egs,4,allkm,2025,8399.68472,205.340478,0
egs,5,allkm,2025,9588.461585,232.4354843,0
egs,6,allkm,2025,11282.18563,271.4082111,0
egs,7,allkm,2025,11262.46373,257.8250885,0
egs,8,allkm,2025,14155.14894,324.8178272,0
egs,9,allkm,2025,18587.44818,430.3626285,0
egs,10,allkm,2025,24559.36146,574.4594926,0
egs,1,nearfield,2025,4321.666853,137.3294701,0
egs,2,nearfield,2025,4345.831514,140.6403437,0
egs,3,nearfield,2025,5094.029359,157.3312558,0
egs,4,nearfield,2025,5163.392831,166.9684361,0
egs,5,nearfield,2025,5201.986334,172.6181306,0
egs,6,nearfield,2025,6191.963738,208.6810168,0
egs,7,nearfield,2025,8002.055765,239.7326702,0
egs,8,nearfield,2025,8857.083192,265.0384773,0
egs,9,nearfield,2025,11179.10179,326.027624,0
egs,10,nearfield,2025,14968.11156,391.628221,0
geohydro,1,allkm,2025,2498.782481,99.82663126,0
geohydro,2,allkm,2025,3078.542655,113.9093542,0
geohydro,3,allkm,2025,3388.61442,121.8749249,0
geohydro,4,allkm,2025,3797.721024,132.1860198,0
geohydro,5,allkm,2025,3737.647344,134.571257,0
geohydro,6,allkm,2025,4634.303734,160.9065161,0
geohydro,7,allkm,2025,5204.573419,181.5126904,0
geohydro,8,allkm,2025,6537.458654,223.8318921,0
geohydro,9,allkm,2025,9086.883737,289.7466956,0
geohydro,10,allkm,2025,16225.9643,486.0536053,0
egs,1,allkm,2026,6749.603293,161.798096,0
egs,2,allkm,2026,7570.197891,179.5669691,0
egs,3,allkm,2026,7841.312278,190.2858112,0
egs,4,allkm,2026,8144.192511,202.5713916,0
egs,5,allkm,2026,9281.637422,229.0306598,0
egs,6,allkm,2026,10900.55562,267.0635571,0
egs,7,allkm,2026,10721.58954,251.2512323,0
egs,8,allkm,2026,13474.11329,316.2540789,0
egs,9,allkm,2026,17700.33119,418.788009,0
egs,10,allkm,2026,23400.24325,558.8530225,0
egs,1,nearfield,2026,4261.103271,136.4898971,0
egs,2,nearfield,2026,4290.764889,139.8554281,0
egs,3,nearfield,2026,5010.904905,156.1612109,0
egs,4,nearfield,2026,5099.445415,166.0073168,0
egs,5,nearfield,2026,5149.358356,171.7770514,0
egs,6,nearfield,2026,6137.904325,207.6920576,0
egs,7,nearfield,2026,7752.724912,235.5414066,0
egs,8,nearfield,2026,8593.940389,260.5384404,0
egs,9,nearfield,2026,10845.48245,320.4062853,0
egs,10,nearfield,2026,14507.3511,386.8525966,0
geohydro,1,allkm,2026,2498.562282,99.82241072,0
geohydro,2,allkm,2026,3060.412293,113.6521353,0
geohydro,3,allkm,2026,3364.318301,121.5279025,0
geohydro,4,allkm,2026,3762.132155,131.6546336,0
geohydro,5,allkm,2026,3719.295418,134.270064,0
geohydro,6,allkm,2026,4606.816612,160.4036636,0
geohydro,7,allkm,2026,5102.822877,178.5498447,0
geohydro,8,allkm,2026,6396.454635,219.5722848,0
geohydro,9,allkm,2026,8831.841442,283.1651571,0
geohydro,10,allkm,2026,15580.33902,471.3876889,0
egs,1,allkm,2027,6563.315855,159.8033188,0
egs,2,allkm,2027,7347.281934,177.0940675,0
egs,3,allkm,2027,7611.703331,187.6604547,0
egs,4,allkm,2027,7909.014559,199.8023053,0
egs,5,allkm,2027,8999.208935,225.6258353,0
egs,6,allkm,2027,10549.26911,262.7189032,0
egs,7,allkm,2027,10257.97895,244.677376,0
egs,8,allkm,2027,12890.36325,307.6903306,0
egs,9,allkm,2027,16939.93843,407.2133894,0
