Tech,Geo class,Depth,Year,Cap cost 1000$/MW,Fixed O&M 1000$/MW-yr,Var O&M $/MWh
egs,10,allkm,2057,6330.492358,183.139136,0
egs,1,nearfield,2057,1876.900664,84.855507,0
egs,2,nearfield,2057,1976.410824,88.635493,0
egs,3,nearfield,2057,2229.191361,96.947446,0
egs,4,nearfield,2057,2531.569974,108.52679,0
egs,5,nearfield,2057,2710.571487,115.587742,0
egs,6,nearfield,2057,3493.767571,144.80953,0
egs,7,nearfield,2057,3961.089824,136.023557,0
egs,8,nearfield,2057,4415.308089,149.93664,0
egs,9,nearfield,2057,5490.290388,180.604167,0
egs,10,nearfield,2057,5490.290388,180.604167,0
geohydro,1,allkm,2057,2014.878108,84.297354,0
geohydro,2,allkm,2057,2327.237842,93.877635,0
geohydro,3,allkm,2057,2484.105785,98.981702,0
geohydro,4,allkm,2057,2738.810832,106.638737,0
geohydro,5,allkm,2057,2819.723536,110.674722,0
geohydro,6,allkm,2057,3325.581289,126.825738,0
geohydro,7,allkm,2057,3743.982651,130.765167,0
geohydro,8,allkm,2057,4507.256354,152.736654,0
geohydro,9,allkm,2057,5567.876433,176.67349,0
geohydro,10,allkm,2057,8793.812989,270.916297,0
egs,1,allkm,2058,1957.502083,85.630134,0
egs,2,allkm,2058,2190.14609,93.104624,0
egs,3,allkm,2058,2411.871007,100.63642,0
egs,4,allkm,2058,2677.698656,109.875925,0
egs,5,allkm,2058,3076.970136,123.139741,0
egs,6,allkm,2058,3659.517098,142.548942,0
egs,7,allkm,2058,3854.350439,118.126966,0
egs,8,allkm,2058,4756.076217,139.914882,0
egs,9,allkm,2058,6298.839896,182.22344,0
egs,10,allkm,2058,6298.839896,182.22344,0
egs,1,nearfield,2058,1867.51616,84.431229,0
egs,2,nearfield,2058,1966.52877,88.192316,0
egs,3,nearfield,2058,2218.045405,96.462709,0
egs,4,nearfield,2058,2518.912124,107.984156,0
egs,5,nearfield,2058,2697.018629,115.009804,0
egs,6,nearfield,2058,3476.298733,144.085483,0
egs,7,nearfield,2058,3941.284375,135.343439,0
egs,8,nearfield,2058,4393.231549,149.186957,0
egs,9,nearfield,2058,5462.838936,179.701146,0
egs,10,nearfield,2058,5462.838936,179.701146,0
geohydro,1,allkm,2058,2004.803717,83.875867,0
geohydro,2,allkm,2058,2315.601653,93.408247,0
geohydro,3,allkm,2058,2471.685257,98.486794,0
geohydro,4,allkm,2058,2725.116778,106.105543,0
geohydro,5,allkm,2058,2805.624919,110.121348,0
geohydro,6,allkm,2058,3308.953383,126.191609,0
geohydro,7,allkm,2058,3725.262738,130.111341,0
geohydro,8,allkm,2058,4484.720072,151.972971,0
geohydro,9,allkm,2058,5540.03705,175.790123,0
geohydro,10,allkm,2058,8749.843924,269.561715,0
egs,1,allkm,2059,1947.714573,85.201984,0
egs,2,allkm,2059,2179.195359,92.639101,0
egs,3,allkm,2059,2399.811652,100.133238,0
egs,4,allkm,2059,2664.310163,109.326545,0
egs,5,allkm,2059,3061.585285,122.524042,0
egs,6,allkm,2059,3641.219513,141.836198,0
egs,7,allkm,2059,3835.078687,117.536331,0
egs,8,allkm,2059,4732.295836,139.215308,0
egs,9,allkm,2059,6267.345697,181.312323,0
egs,10,allkm,2059,6267.345697,181.312323,0
egs,1,nearfield,2059,1858.17858,84.009073,0
egs,2,nearfield,2059,1956.696126,87.751354,0
egs,3,nearfield,2059,2206.955177,95.980395,0
egs,4,nearfield,2059,2506.317563,107.444235,0
egs,5,nearfield,2059,2683.533536,114.434755,0
egs,6,nearfield,2059,3458.917239,143.365055,0
egs,7,nearfield,2059,3921.577953,134.666722,0
egs,8,nearfield,2059,4371.265391,148.441022,0
egs,9,nearfield,2059,5435.524742,178.80264,0
egs,10,nearfield,2059,5435.524742,178.80264,0
geohydro,1,allkm,2059,1994.779699,83.456488,0
geohydro,2,allkm,2059,2304.023645,92.941205,0
geohydro,3,allkm,2059,2459.32683,97.99436,0
geohydro,4,allkm,2059,2711.491194,105.575015,0
geohydro,5,allkm,2059,2791.596794,109.570741,0
geohydro,6,allkm,2059,3292.408616,125.560651,0
geohydro,7,allkm,2059,3706.636424,129.460784,0
geohydro,8,allkm,2059,4462.296472,151.213106,0
geohydro,9,allkm,2059,5512.336865,174.911172,0
geohydro,10,allkm,2059,8706.094705,268.213907,0
egs,1,allkm,2060,1937.976,84.775974,0
egs,2,allkm,2060,2168.299382,92.175905,0
egs,3,allkm,2060,2387.812594,99.632572,0
egs,4,allkm,2060,2650.988612,108.779912,0
egs,5,allkm,2060,3046.277359,121.911422,0
egs,6,allkm,2060,3623.013415,141.127017,0
egs,7,allkm,2060,3815.903294,116.948649,0
egs,8,allkm,2060,4708.634357,138.519231,0
egs,9,allkm,2060,6236.008968,180.405761,0
egs,10,allkm,2060,6236.008968,180.405761,0
egs,1,nearfield,2060,1848.887687,83.589028,0
egs,2,nearfield,2060,1946.912645,87.312597,0
egs,3,nearfield,2060,2195.920402,95.500493,0
egs,4,nearfield,2060,2493.785976,106.907014,0
egs,5,nearfield,2060,2670.115868,113.862581,0
egs,6,nearfield,2060,3441.622653,142.64823,0
egs,7,nearfield,2060,3901.970063,133.993389,0
egs,8,nearfield,2060,4349.409064,147.698817,0
egs,9,nearfield,2060,5408.347118,177.908627,0
egs,10,nearfield,2060,5408.347118,177.908627,0
geohydro,1,allkm,2060,1984.8058,83.039206,0
geohydro,2,allkm,2060,2292.503526,92.476499,0
geohydro,3,allkm,2060,2447.030196,97.504388,0
geohydro,4,allkm,2060,2697.933738,105.04714,0
geohydro,5,allkm,2060,2777.63881,109.022887,0
geohydro,6,allkm,2060,3275.946573,124.932848,0
geohydro,7,allkm,2060,3688.103242,128.81348,0
geohydro,8,allkm,2060,4439.98499,150.45704,0
geohydro,9,allkm,2060,5484.775181,174.036616,0
geohydro,10,allkm,2060,8662.564231,266.872837,0
