branch_uuid,branch_type,branch_name,from_bus,to_bus,from_kv,to_kv,r_pu,x_pu,rate_input_pu,rate_mw_assuming_system_base,suspect_unlimited_rating,from_region,to_region,is_region_boundary
84277217-80d6-4e04-bc7f-37217fc222a8,Line,MONACILLO 38-49_MARVEL      -469~1,49,469,38.0,38.0,0.01446,0.04339,0.79,79.0,False,pr50,pr50,False
baa22134-4f61-4ee2-bce7-206e7900b006,Line,WMART PONCE -770_19NO        -27901~1,770,27901,38.0,38.0,0.010546,0.034974,0.48,48.0,False,pr3,pr3,False
ac57a978-1d5c-40b8-9cb6-ee92af5d2b9e,Line,AIBONITO 2  -423_TO RICO     -695~1,423,695,38.0,38.0,0.002698,0.00305,0.2,20.0,False,pr10,pr10,False
0e09dfca-3e00-47d6-8998-c63f997ea465,Line,PFIZER      -436_14000-19NO  -43601~1,436,43601,38.0,38.0,0.006445,0.007286,0.2,20.0,False,pr102,pr102,False
20857a91-d692-4837-931c-5685f509c90e,Line,INS LABS    -978_COKE CIDRA  -979~1,978,979,38.0,38.0,0.00696,0.023083,0.48,48.0,False,pr10,pr10,False
8d9fb2fb-1de8-4f60-b97f-d3cc53285c7c,Line,MARICAO NO  -371_BAXTER MAYAG-510~1,371,510,38.0,38.0,0.0,0.001,1210.002566077499,121000.2566077499,True,pr29,pr29,False
082075ab-9136-411d-8825-d5f5ddb19b9e,Line,BAXT AIBONIT-582_H.MENONITA  -696~1,582,696,38.0,38.0,0.012364,0.013977,0.2,20.0,False,pr10,pr10,False
30fcbea9-01bf-4972-a602-93d16321a5de,Line,LUQUILLO    -180_GIBSON      -560~1,180,560,38.0,38.0,0.006215,0.020612,0.48,48.0,False,pr211,pr211,False
46752ba9-57b5-48ae-bdee-5d611e29336e,Line,CDTS PONCE  -629_RISER L-7900-940~1,629,940,38.0,38.0,0.001496,0.006029,0.8,80.0,False,pr313,pr313,False
0fa9f15f-98b6-4f24-b3e7-fe060fbb9a19,Line,DORADO 38   -92_VIRGENCITA  -263~1,92,263,38.0,38.0,0.010476,0.034742,0.48,48.0,False,pr93,pr93,False
af95d2b2-5058-4d4c-8ba6-b0434aef2638,Line,AVON MOCA   -535_XTRA 7875   -680~1,535,680,38.0,38.0,0.002574,0.008536,0.48,48.0,False,pr35,pr35,False
0571c445-c3ea-4784-a117-7f0248c40255,Line,PRAICO      -459_HATOREYTCB2 -1154~1,459,1154,38.0,38.0,0.00166,0.005506,0.48,48.0,False,pr87,pr87,False
eb7bd175-2b0d-4fa4-85bf-0eabc98d5657,Line,SUBPARGUERA -235_AAA 6660    -1195~1,235,1195,38.0,38.0,0.001,0.001,0.48,48.0,False,pr169,pr169,False
c8c39d4f-f03f-4d63-b90d-6cc00f04d292,Line,UMET        -445_FONDOSECUPEY-754~1,445,754,38.0,38.0,0.00492,0.01633,0.79,79.0,False,pr84,pr84,False
69133b9a-fc5e-42c1-8036-e0cf44dc078f,Line,AGUAYO      -599_DORADO PB NO-1049~1,599,1049,38.0,38.0,0.011816,0.082276,0.76,76.0,False,pr93,pr93,False
33e0efc6-3f45-4c65-9a30-20e5220a27af,Line,HUMACAO SEC -15_12500-09B   -59801~1,15,59801,38.0,38.0,0.000149,0.000495,0.48,48.0,False,pr14,pr14,False
8cfe372e-b8f0-4db8-a7ae-0227370bb219,Line,CEIBA BAJA  -384_CAR.GUERRERO-411~1,384,411,38.0,38.0,0.064742,0.079156,0.2,20.0,False,pr100,pr100,False
c0fd136b-e842-48b8-ae85-1c740e0c5113,Line,BAXTER      -286_TAP BAXTER  -1126~1,286,1126,38.0,38.0,0.001566,0.005194,0.48,48.0,False,pr8,pr8,False
24f198bb-300a-47ab-80fb-e8bd0225330f,Line,11 DE AGOSTO-70_LAS MESAS   -367~1,70,367,38.0,38.0,0.1484,0.1814,0.2,20.0,False,pr29,pr29,False
e620645b-95a4-4173-8a2c-a36f956a2564,Line,CORCO       -487_CARIBEISO   -48710~1,487,48710,38.0,38.0,0.0,0.001,1210.002566077499,121000.2566077499,True,pr2,pr2,False
8cb7fd82-67c8-4855-bc66-460451cf2496,Line,MAYAGUEZ    -28_VOC MAY     -507~1,28,507,38.0,38.0,0.02475,0.08207,0.48,48.0,False,pr29,pr29,False
ca67a25b-730a-4000-970f-c15fc4e323f4,Line,TAPSDEMETRIO-268_AGREGADO    -605~1,268,605,38.0,38.0,0.0148,0.049082,0.48,48.0,False,pr41,pr41,False
dfa37685-9126-42a5-a293-014c1f42ac59,Line,HUMACAO SEC -15_RYDERHUMACAO-145~1,15,145,38.0,38.0,0.0,0.0001,12100.025660774989,1210002.566077499,True,pr14,pr14,False
3bf7844b-d521-45e2-826e-0ca0bd083118,Line,QUEBRADILLAS-33_XTRA ISABELA-433~1,33,433,38.0,38.0,0.06435,0.2134,0.48,48.0,False,pr100,pr100,False
29ed793b-24bd-44c4-b1c8-e686adbc923b,Line,CAGUANA     -255_UPR UTUADO  -512~1,255,512,38.0,38.0,0.02503,0.0283,0.19699999999999998,19.7,False,pr38,pr38,False
9015e682-4d30-4c6c-8a22-01c811d1021f,Line,MAUNABO     -219_ESC URBANA  -1034~1,219,1034,38.0,38.0,0.009089,0.010027,0.198,19.8,False,pr14,pr14,False
7eb474d8-1318-402e-b158-7283c35c6729,Line,AAA 2770    -256_AAA 2774    -413~1,256,413,38.0,38.0,0.111669,0.136531,0.2,20.0,False,pr16,pr16,False
02482f3d-7550-48c3-ae11-eb0ac643fe75,Line,TORO NEGRO  -6_OROCOVIS NO -350~1,6,350,38.0,38.0,0.301544,0.368681,0.2,20.0,False,pr213,pr353,True
7f0abeb9-3783-4b4e-8d71-897eb7c08895,Line,DANOSA      -736_ACB9623     -1179~1,736,1179,38.0,38.0,0.001391,0.004614,0.48,48.0,False,pr45,pr45,False
442fbdc0-88ad-4185-8cc1-11be3459cfc7,Line,CMED MAYAG  -508_GRANDE MAYAG-509~1,508,509,38.0,38.0,0.01287,0.04268,0.48,48.0,False,pr29,pr116,True
35aebd4f-2eb7-462d-8377-cf936d1541a5,Line,CAYEY       -11_CAYEY RURAL2-253~1,11,253,38.0,38.0,0.025981,0.086158,0.48,48.0,False,pr10,pr10,False
9ce9d3c2-2da9-4f8a-b533-226229709775,Line,BREÑAS      -237_SOLARBLUE   -97361~1,237,97361,38.0,38.0,0.0,0.001,1210.002566077499,121000.2566077499,True,pr93,pr93,False
8ff9bc13-16a9-44bc-b968-5c1d7a7b4302,Line,ALPLA NO    -1192_200-15NO    -9401~1,1192,9401,38.0,38.0,0.012556,0.04164,0.48,48.0,False,pr8,pr8,False
0e5dabb7-e355-4c7e-b5c0-d4fa1f09078d,Line,TAP MAGAS   -424_MEDTRON 5973-657~1,424,657,38.0,38.0,0.117292,0.143406,0.2,20.0,False,pr313,pr213,True
854ab5cd-3d21-46b8-aac3-c5e473f269b7,Line,CULEBRA     -254_CULEBRAT.OFF-1181~1,254,1181,38.0,38.0,0.028379,0.037874,0.22399999999999998,22.4,False,pr101,pr101,False
a50e6b43-093c-4c10-bdad-1df00889baa4,Line,PACKAGING   -659_MATO SANTOS -724~1,659,724,38.0,38.0,0.000686,0.004555,0.76,76.0,False,pr87,pr87,False
7497cf3d-671e-45d5-997f-f332325004b6,Line,FAJARDO     -19_TAP W LAMBER-1134~1,19,1134,38.0,38.0,0.000155,0.000515,0.48,48.0,False,pr18,pr18,False
10a297b3-ffa7-480b-96a7-f35782b3b12a,Line,RIO GRANDE  -178_AAA 2373    -558~1,178,558,38.0,38.0,0.010202,0.033832,0.48,48.0,False,pr82,pr82,False
6f5c0f84-8d8c-403a-bcf0-b052fe65d136,Line,LANCO SLOREN-910_ESC.VOC.SL  -1145~1,910,1145,38.0,38.0,0.010112,0.012363,0.19699999999999998,19.7,False,pr234,pr234,False
f22884ab-17bf-475b-aa81-cedaf497df8c,Line,BUENA VISTA -198_4600-NO     -19801~1,198,19801,38.0,38.0,0.025443,0.093258,0.79,79.0,False,pr3,pr3,False
3a3c6c0d-3e39-4340-a9de-ef4c6b5bf18d,Line,ASTRO METAL -705_ROOMS TO GO -1094~1,705,1094,38.0,38.0,0.046664,0.057054,0.2,20.0,False,pr93,pr378,True
d01c2185-f63d-4989-bec4-40c58155c6b6,Line,AAA 1689    -690_MUSEO_NIÑO  -1203~1,690,1203,38.0,38.0,0.023352,0.026397,0.198,19.8,False,pr85,pr85,False
2d93c374-07bd-4e00-aadf-5c10f1a34e77,Line,MARINA PTO  -614_AIRPORT     -615~1,614,615,38.0,38.0,0.032638,0.108236,0.48,48.0,False,pr18,pr101,True
934932f9-1090-4482-afe2-45ba2795f601,Line,GUANICA PBLO-212_YAUCO PLAZA -993~1,212,993,38.0,38.0,0.02186,0.02673,0.204,20.4,False,pr2,pr2,False
4ee16252-6686-4750-912d-fba9ddbfb11b,Line,G.BENITEZ   -200_ACB 9323    -1202~1,200,1202,38.0,38.0,0.197248,0.241165,0.19699999999999998,19.7,False,pr21,pr234,True
9f996da2-e6c4-4ad3-b71c-42712b43bbaa,Line,VISTAMAR    -187_XTRA 1674   -565~1,187,565,38.0,38.0,0.001522,0.005047,0.48,48.0,False,pr84,pr84,False
5a64651f-a73f-4948-830c-4b2af802c29e,Line,NORTH_COAS~1-97112_MV_18       -97113~1,97112,97113,13.8,13.8,0.0013,0.00149,611.916775031754,61191.6775031754,True,pr100,pr100,False
9492cde9-866f-4d72-bd54-b74d15497fe6,Line,QUEBRADA PUE-333_GLAMURET    -472~1,333,472,38.0,38.0,0.0296,0.03619,0.2,20.0,False,pr100,pr100,False
a3383cd4-808c-4ea8-90df-f73e02b17500,Line,UPR ARECIBO -502_13600-05    -50201~1,502,50201,38.0,38.0,0.008154,0.02704,0.48,48.0,False,pr335,pr335,False
c6aeb90d-f225-46ff-840f-1dbd5ff4ce9f,Line,J DIAZ TC   -325_TAP MAGAS   -424~1,325,424,38.0,38.0,0.182714,0.223395,0.2,20.0,False,pr313,pr313,False
ba5953f5-f5bb-4a08-b77d-f76cf11f50eb,Line,ACB 2331    -504_SKW         -941~1,504,941,38.0,38.0,0.046717,0.080239,0.303,30.3,False,pr335,pr335,False
e797d05f-39fc-4366-80aa-2f7a820f9b82,Line,DORADO 38   -92_RI 7800     -1065~1,92,1065,38.0,38.0,0.000166,0.000621,0.4,40.0,False,pr93,pr93,False
dae03bae-d2a5-435f-b7d1-61f4a33278b9,Line,CAMBALACHE  -39_2200-21NO   -3904~1,39,3904,38.0,38.0,0.11565,0.151125,0.2,20.0,False,pr40,pr40,False
3a2d18ec-4b7d-4135-8e3f-ccbfbfff4133,Line,BAYAMON TC  -44_13300-01CNO -49001~1,44,49001,38.0,38.0,0.0322,0.1147,0.48,48.0,False,pr45,pr378,True
a387f484-46e2-4b9c-92d6-327e9a51f458,Line,COMMONWELTH -326_XTRA ISABELA-433~1,326,433,38.0,38.0,0.02703,0.08963,0.48,48.0,False,pr100,pr100,False
6d8a04d2-3977-4b5e-af5c-67e6778a99f3,Line,JOBOS 38    -94_GUAYAMA     -189~1,94,189,38.0,38.0,0.0375,0.12435,0.48,48.0,False,pr8,pr8,False
d326f2c2-ff29-427f-9fbc-c3b54facc653,Line,JARDINESMETR-397_TREN URBANO -977~1,397,977,38.0,38.0,0.006821,0.02262,0.48,48.0,False,pr84,pr84,False
e0713349-94f8-464f-a32d-21e6ec7d9d90,Line,VIADUCTO    -60_WALMART_1163-1187~1,60,1187,38.0,38.0,0.002038,0.013537,0.76,76.0,False,pr86,pr86,False
3e39c9ea-1dbc-4ae3-886f-d4ad38a03c44,Line,DORADO 38   -92_13200-59NO  -49101~1,92,49101,38.0,38.0,0.00027,0.00136,0.48,48.0,False,pr93,pr93,False
56ab24fe-42f1-443b-9457-33027636b73e,Line,H.MENONITA  -696_ESC LLANOS  -1088~1,696,1088,38.0,38.0,0.162627,0.183837,0.2,20.0,False,pr10,pr10,False
7372b303-b888-4e4b-983f-3e8bebf00546,Line,CORCO       -487_STYROCHEM1  -48702~1,487,48702,38.0,38.0,0.01652,0.10974,0.763,76.3,False,pr2,pr2,False
0622bba1-9d30-4c95-bed4-7522921831a6,Line,CANOVANAS TC-122_EL COMANDANT-964~1,122,964,38.0,38.0,0.000314,0.002083,0.76,76.0,False,pr82,pr82,False
de13d65e-2810-4b60-a464-9515f31425a3,Line,BAIROA      -201_CONTINENTAL -421~1,201,421,38.0,38.0,0.01227,0.040689,0.48,48.0,False,pr21,pr21,False
12594cfe-6a51-4ae8-ac1c-145c416bfbd6,Line,ARECIBO PBLO-227_XTRA ARECIBO-587~1,227,587,38.0,38.0,0.011158,0.037004,0.48,48.0,False,pr40,pr40,False
2c085dbb-7790-4e7b-9f48-3739d7f535c7,Line,PONCE PLAYA -272_PTO AMERICAS-394~1,272,394,38.0,38.0,0.009192,0.030474,0.48,48.0,False,pr3,pr3,False
1a122b86-edc4-4579-a35d-34eb016558cb,Line,THOMAS&BETTS-269_ULTRA PIER  -1162~1,269,1162,38.0,38.0,0.012395,0.014009,0.19,19.0,False,pr41,pr41,False
bdfebfd4-fb90-49fb-9e8f-ab733565e8dd,Line,L3000 A     -996_L3000 B     -997~1,996,997,38.0,38.0,0.005688,0.00643,0.2,20.0,False,pr234,pr234,False
a8e0da44-3383-4aca-aad6-ff0a153ac8f9,Line,HOLIDAY     -463_PENITENCIARI-638~1,463,638,38.0,38.0,0.025532,0.08467,0.48,48.0,False,pr3,pr2,True
87fcb896-e686-4153-b143-f710c875389d,Line,JOBOS 38    -94_BAXTER NO   -1070~1,94,1070,38.0,38.0,0.010837,0.035937,0.48,48.0,False,pr8,pr8,False
9ae62433-baa6-4819-9372-da3bd48a9963,Line,COLGATE     -471_MEDTRONI JUN-1023~1,471,1023,38.0,38.0,0.00134,0.004445,0.48,48.0,False,pr234,pr234,False
42e4c5b8-16f0-48a4-8ca2-ef54f2c08964,Line,RIO CAÑAS   -655_WALMART CAG -1095~1,655,1095,38.0,38.0,0.008147,0.027016,0.48,48.0,False,pr21,pr21,False
80cf404e-7841-4f92-8667-1a390c27aa08,Line,MOCA GIS    -1068_MOCA_HV     -97100~1,1068,97100,38.0,38.0,0.0005,0.00109,1009.0013520659875,100900.13520659874,True,pr100,pr100,False
8d39d03c-7b2e-434c-9e56-6caab616da2f,Line,YABUCOA PBLO-220_GOB YABUCOA -585~1,220,585,38.0,38.0,0.002102,0.00257,0.2,20.0,False,pr14,pr14,False
634b48de-d5d3-4b21-8c23-d4170571784f,Line,BELLAS ARTES-529_MINILLAS    -1120~1,529,1120,38.0,38.0,0.002035,0.006748,0.48,48.0,False,pr86,pr86,False
8beb22ad-f898-4944-9f70-124dc6e94caf,Line,HUMACAO TC  -98_FARMACEUTICA-927~1,98,927,38.0,38.0,0.00193,0.006402,0.48,48.0,False,pr14,pr14,False
fea2fac0-547a-4228-8ec2-2c6db5ba2ce7,Line,CAYEY       -11_65A         -65001~1,11,65001,38.0,38.0,0.000613,0.002031,0.48,48.0,False,pr10,pr10,False
731fe559-41b9-48d6-83c8-5b8c627a2e01,Line,PUEBLITO RIO-417_L3000 E     -1000~1,417,1000,38.0,38.0,0.022425,0.074366,0.48,48.0,False,pr234,pr234,False
eaed3ec0-976e-4bf1-8c10-86968a9a56de,Line,CUTLERHAMMER-307_CHESE BPOUND-797~1,307,797,38.0,38.0,0.002071,0.006867,0.48,48.0,False,pr234,pr234,False
4f978f79-e75b-4416-9f4c-a3df2f7d6341,Line,RGRAND STATE-468_TAPPARADISUS-1132~1,468,1132,38.0,38.0,0.007075,0.04699,0.76,76.0,False,pr211,pr211,False
9ef8f190-2183-401f-a86b-d9d9b70cda31,Line,MADERAS     -491_13200-59NO  -49101~1,491,49101,38.0,38.0,0.055425,0.183803,0.48,48.0,False,pr378,pr93,True
2a503f09-49d6-4196-a2df-40186c8d998f,Line,AAA STA ROSA-416_OMAR K CARIB-917~1,416,917,38.0,38.0,0.01331,0.03362,0.4,40.0,False,pr45,pr45,False
71295656-05fe-47d3-b9da-c370c2ff1a9f,Line,S.ISABEL SEC-7_HAC CAROLINA-624~1,7,624,38.0,38.0,0.175057,0.258763,0.2,20.0,False,pr296,pr296,False
f17a37ef-8869-4703-9cb4-9f1cdd35f49e,Line,XTRA 1693   -681_HOSP CAROLNA-1081~1,681,1081,38.0,38.0,0.001217,0.004036,0.79,79.0,False,pr85,pr85,False
7b155186-5253-4027-94f3-bfd8aa350ef1,Line,OMJ S.GERMAN-636_BAXTER SGERM-714~1,636,714,38.0,38.0,0.00161,0.00533,0.48,48.0,False,pr169,pr169,False
8ef2379b-ba0c-4c4c-9418-d31b386561e4,Line,SJSP 38     -78_5900-29     -94401~1,78,94401,38.0,38.0,1e-05,3.4e-05,0.48,48.0,False,pr87,pr87,False
1cec490d-5032-4417-a624-d1417fb77a55,Line,OLAY        -758_BACARDI     -760~1,758,760,38.0,38.0,0.000734,0.002433,0.48,48.0,False,pr10,pr10,False
aeb0b505-5960-4dda-bd56-44bf069380c7,Line,ACB 3753    -621_GCB 3760    -660~1,621,660,38.0,38.0,0.032667,0.108339,0.48,48.0,False,pr8,pr8,False
05c7107c-6d90-424f-a673-3f804dd6e885,Line,CANOVANAS TC-122_XTRA COLOBOS-741~1,122,741,38.0,38.0,0.009791,0.034115,0.76,76.0,False,pr82,pr82,False
ccfdfe69-b90d-450b-a02f-b2edac2887cc,Line,CHARCO HONDO-331_2300-11NO   -33101~1,331,33101,38.0,38.0,0.38416,0.434263,0.2,20.0,False,pr335,pr38,True
02589794-919a-40c6-a758-7c002111a623,Line,UPR CAYEY   -650_CONSOL CIGAR-715~1,650,715,38.0,38.0,0.007182,0.023815,0.48,48.0,False,pr10,pr10,False
4fcb770e-2d55-4edf-8006-10be2be6266e,Line,CORANGE     -323_ALUWEST     -792~1,323,792,38.0,38.0,0.004799,0.015915,0.48,48.0,False,pr103,pr103,False
d1e87c69-146f-49df-8939-faf64d05299d,Line,SUBSTN      -7100_PATTERN_MV  -7773~1,7100,7773,34.5,34.5,0.00668,0.01162,90.27688150012854,9027.688150012855,True,pr7200,pr7200,False
d06c9cf4-7c49-4973-b060-184ee5711b48,Line,MCKINLEY    -71_1257NO      -2801~1,71,2801,38.0,38.0,0.02812,0.09329,0.48,48.0,False,pr29,pr29,False
6d9652ce-306d-43ce-934b-c1cba9a1314f,Line,PONCE 38    -4_500-77NO    -27902~1,4,27902,38.0,38.0,1e-06,2e-06,0.48,48.0,False,pr3,pr3,False
77dae82e-fdd2-4b62-8211-592e813cc5c0,Line,ALTRIOGRANDE-556_SEC PLASTIC -937~1,556,937,38.0,38.0,0.009131,0.030281,0.48,48.0,False,pr82,pr82,False
d7bd07be-de9a-4d4d-897a-08b71d94564c,Line,QUEBTAP     -1016_COLISEO RAY -1171~1,1016,1171,38.0,38.0,0.009376,0.031093,0.48,48.0,False,pr100,pr100,False
638667c8-edcf-4750-adbb-2595726dab69,Line,J DIAZ TC   -325_18000-01C   -69201~1,325,69201,38.0,38.0,0.0006,0.0025,0.48,48.0,False,pr313,pr313,False
787eb9ab-6424-4307-9dce-a8654d73366d,Line,CENTRAL ROIG-438_REYNOLDS    -617~1,438,617,38.0,38.0,0.102157,0.124902,0.2,20.0,False,pr14,pr14,False
7a24b875-60c5-4a0e-9521-51bd3c0d31f9,Line,ATALAYA     -293_AÑASCO TC   -301~1,293,301,38.0,38.0,0.043758,0.145112,0.48,48.0,False,pr231,pr231,False
446a7162-c740-40bf-85e3-86d5f7276c60,Line,BOQUERON    -119_COMBATE     -419~1,119,419,38.0,38.0,0.1493,0.2567,0.302,30.2,False,pr169,pr169,False
d51e4291-214e-420e-b541-42fddf3895c7,Line,SEBORUCO    -134_USC         -530~1,134,530,38.0,38.0,0.0044,0.0237,0.763,76.3,False,pr392,pr392,False
55218b84-1a29-46b6-9dd5-64fd5d1bd70b,Line,HOGARJUVENIL-496_TAP 9905A   -531~1,496,531,38.0,38.0,0.128747,0.157412,0.2,20.0,False,pr14,pr14,False
b71b6f2b-c3f3-4365-981e-96ab59e70e0a,Line,CAMBALACHE  -39_6900-21NO   -3902~1,39,3902,38.0,38.0,0.000215,0.000714,0.48,48.0,False,pr40,pr40,False
9a7ba965-a57f-4be1-891b-dd65d03d1c32,Line,GUAYNABO    -67_METS PAVILON-479~1,67,479,38.0,38.0,0.01354,0.03873,0.48,48.0,False,pr50,pr50,False
307bd40c-f261-49ab-9342-d48e4b4e1a74,Line,INABON      -692_18000-01C   -69201~1,692,69201,38.0,38.0,0.0006,0.0025,0.48,48.0,False,pr313,pr313,False
070476c6-0ecb-424a-860b-250c4285f7ca,Line,GE BAY      -139_CADILLAC    -172~1,139,172,38.0,38.0,0.00161,0.00533,0.48,48.0,False,pr45,pr45,False
9dd92012-def2-46b7-81a1-eed71c400f3c,Line,JOBOS 38    -94_200-15NO    -9401~1,94,9401,38.0,38.0,0.012556,0.04164,0.48,48.0,False,pr8,pr8,False
30247a06-6bfd-4fce-898d-f291d9147a8b,Line,VIADUCTO    -60_PARQ/RECREOS-147~1,60,147,38.0,38.0,0.0252,0.0324,0.223,22.3,False,pr86,pr86,False
51e57484-49a3-481d-912a-7946fe968e1d,Line,STRUCT STEEL-734_INS WIRE    -735~1,734,735,38.0,38.0,0.000446,0.00148,0.48,48.0,False,pr45,pr45,False
b1472ac4-9ddc-4059-a011-c43a00ca70b4,Line,TAP NYPRO   -1129_TAP CAROLINA-1135~1,1129,1135,38.0,38.0,0.000569,0.003781,0.763,76.3,False,pr85,pr85,False
7932e882-69b2-4257-b9c0-f02c2f4517c9,Line,S.GERMANTC38-300_LOCTITE     -584~1,300,584,38.0,38.0,0.001001,0.001132,0.2,20.0,False,pr169,pr169,False
7578a6a5-f75d-4a29-a9f5-48c3caeed191,Line,SAFETY KLEEN-1013_ACB 2295    -1093~1,1013,1093,38.0,38.0,0.027671,0.091762,0.48,48.0,False,pr102,pr102,False
e3a6bb05-2b1e-40b6-ba96-3a1cef2334e0,Line,HOSP_METROPO-1189_10100-19    -118901~1,1189,118901,38.0,38.0,0.000713,0.00109,0.4,40.0,False,pr87,pr87,False
af205a9b-e33a-42c3-b734-890ba9a50c71,Line,HARTZEL     -782_POLICIA HUM -1086~1,782,1086,38.0,38.0,0.058366,0.193554,0.48,48.0,False,pr234,pr14,True
a37031af-4e32-4578-a674-96954e3b0aed,Line,CEIBA BAJA  -384_USAF        -611~1,384,611,38.0,38.0,0.021408,0.095808,0.59,59.0,False,pr100,pr100,False
d0ad84ac-77d6-44b5-9214-1118c8e03c1d,Line,JUNCOS      -20_COLISEO FRAN-1032~1,20,1032,38.0,38.0,0.048265,0.160059,0.48,48.0,False,pr234,pr234,False
504cbbe1-fd30-4c06-9def-f8d7df40e972,Line,H TEJAS TC  -379_RJ NIDO     -932~1,379,932,38.0,38.0,0.001416,0.004695,0.48,48.0,False,pr378,pr378,False
b6715484-033d-465f-b4c7-4efa548c9bf1,Line,TAP CMEDICO -142_COOP SEGMULT-1006~1,142,1006,38.0,38.0,0.011454,0.037985,0.48,48.0,False,pr50,pr84,True
b39df8a7-d94d-4b4e-884b-c49e1bd07c47,Line,YAROTEK_MV  -97022_YAROTEK_MV  -97023~1,97022,97023,13.2,13.2,0.0,0.0001,12100.025660774989,1210002.566077499,True,pr97021,pr97021,False
4bb70650-fc00-4be7-b6dc-b64eb17c6b4d,Line,MORA 38     -181_MORA SUB    -311~1,181,311,38.0,38.0,0.002445,0.008109,0.48,48.0,False,pr100,pr100,False
82025a98-7e66-48b2-85e1-5c47b3ac9635,Line,HUMACAO SEC -15_9900-09C    -53101~1,15,53101,38.0,38.0,0.007078,0.023474,0.48,48.0,False,pr14,pr14,False
db4be6f2-3277-4d57-a789-3842c1085d82,Line,3500-07C    -34501_3500-05B    -34502~1,34501,34502,38.0,38.0,0.000166,0.000188,0.2,20.0,False,pr234,pr234,False
ff233512-d5d2-4603-bb1f-668e1c4ef9e6,Line,ASDA ARECIBO-589_BELLAS ARTES-699~1,589,699,38.0,38.0,0.00162,0.00534,0.48,48.0,False,pr40,pr40,False
3624d0be-8b86-40b2-857e-3b3627c38a3d,Line,NO COAMO    -260_PICU COAMO  -1009~1,260,1009,38.0,38.0,0.076538,0.253818,0.48,48.0,False,pr10,pr10,False
79495d25-f4ad-43f8-ac2f-221983adb3a8,Line,BERWIND 38  -123_15300-95B   -13701~1,123,13701,38.0,38.0,0.000164,0.000552,0.79,79.0,False,pr84,pr84,False
8245f96e-b9fb-4908-beb4-318dcd4d70e0,Line,V. SUAREZ   -1167_B PASTOR TC -1182~1,1167,1182,38.0,38.0,0.012973,0.043021,0.48,48.0,False,pr21,pr21,False
74e5e7d5-3fa5-49ff-adee-a797544de3ce,Line,MARTIN PEÑA -59_6700-09NO   -53001~1,59,53001,38.0,38.0,3.2e-05,0.000206,0.76,76.0,False,pr392,pr392,False
6316189c-3d62-4a01-9355-1f315dc0a6ee,Line,CAMUY       -494_AAA 7778    -1168~1,494,1168,38.0,38.0,0.01156,0.038224,0.48,48.0,False,pr335,pr335,False
2e98b772-7732-4608-ba38-e3c8ae0dd013,Line,CAGUANA     -255_ESC.JOSEFINA-1115~1,255,1115,38.0,38.0,0.272882,0.30362,0.2,20.0,False,pr38,pr38,False
242caff5-b7ee-4765-a7fe-eaf49a001188,Line,HOSPMENONITA-399_UNICOM      -759~1,399,759,38.0,38.0,0.000597,0.001979,0.48,48.0,False,pr10,pr10,False
a84d5840-b46b-498b-878b-2c84999babf7,Line,PALMASDELMAR-437_REYNOLDS    -617~1,437,617,38.0,38.0,0.158911,0.194292,0.2,20.0,False,pr14,pr14,False
e40e6b97-1a8b-4ad5-b5db-85f55185c4a5,Line,MORA 38     -181_AWNING      -573~1,181,573,38.0,38.0,0.007136,0.031936,0.59,59.0,False,pr100,pr100,False
e652b6ea-4b89-409c-b5e7-b6ae32e6783e,Line,BARCELONETA -97_2200-19     -59201~1,97,59201,38.0,38.0,0.000103,0.000341,0.48,48.0,False,pr102,pr102,False
b187f438-371f-47ed-8993-37352145a60c,Line,BARCELONETA -97_RESUN       -97204~1,97,97204,38.0,38.0,0.0,0.001,1210.002566077499,121000.2566077499,True,pr102,pr102,False
f3bd6ebb-6dbe-4768-8871-c73a3f873332,Line,ELI LILLY-W -182_MOVA CAROLNA-744~1,182,744,38.0,38.0,0.001337,0.008879,0.76,76.0,False,pr82,pr82,False
3223fad7-176a-4178-a228-66d18644e087,Line,STRUCT STEEL-734_ACB9623     -1179~1,734,1179,38.0,38.0,0.003101,0.010284,0.48,48.0,False,pr45,pr45,False
6a29fd8e-c774-4602-9816-f9c3ee2b730a,Line,VOC MAY     -507_1625NO      -50701~1,507,50701,38.0,38.0,0.006095,0.02021,0.48,48.0,False,pr29,pr29,False
ee81ebc2-142d-46db-8680-2b7a098bd91b,Line,11 DE AGOSTO-70_LAS MESAS NO-370~1,70,370,38.0,38.0,0.175245,0.1981,0.2,20.0,False,pr29,pr29,False
beb7bf17-79cb-4eac-b8d3-bd1be43170e1,Line,AWNING      -573_CANTERA     -987~1,573,987,38.0,38.0,0.00161,0.00533,0.48,48.0,False,pr100,pr100,False
38addb16-3482-4249-9d26-da52ffbc9675,Line,STARKIST    -328_6125NO      -2802~1,328,2802,38.0,38.0,0.064106,0.048545,0.2,20.0,False,pr29,pr29,False
5ee0d4cb-001f-42b6-8084-6a78a3ebc19a,Line,COMERIO     -12_CDT COMERIO -773~1,12,773,38.0,38.0,0.138496,0.169331,0.204,20.4,False,pr275,pr275,False
5d4dbdc6-1613-4d6c-aada-ccc8d323e5be,Line,PRTC BAYAMON-514_TRIPLE S    -671~1,514,671,38.0,38.0,0.003723,0.01157,0.4,40.0,False,pr87,pr87,False
